,PROPERTY_ID,Year,Avg_RentActual
468,101_1115,2022,95.39999999999999
469,101_1118,2016,96.36666666666666
470,101_1118,2017,92.52499999999999
471,101_1118,2018,94.75833333333333
472,101_1118,2019,95.75833333333334
473,101_1118,2020,93.33333333333336
474,101_1118,2021,96.30833333333332
475,101_1118,2022,93.525
476,101_112,2016,94.58333333333333
477,101_112,2017,92.54166666666667
478,101_112,2018,95.98333333333335
479,101_112,2019,94.79166666666669
480,101_112,2020,90.68333333333332
481,101_112,2021,91.94166666666666
482,101_112,2022,99.325
483,101_1120,2016,97.38333333333333
484,101_1120,2017,96.89999999999999
485,101_1120,2018,98.97499999999998
486,101_1120,2019,98.65833333333332
487,101_1120,2020,99.02499999999998
488,101_1120,2021,98.19166666666666
489,101_1120,2022,100.0
490,101_1123,2016,99.5
491,101_1123,2017,97.41666666666667
492,101_1123,2018,97.0
493,101_1123,2019,96.0
494,101_1123,2020,93.75
495,101_1123,2021,95.91666666666667
496,101_1123,2022,96.0
497,101_1127,2016,94.09166666666665
498,101_1127,2017,92.69166666666666
499,101_1127,2018,95.79999999999997
500,101_1127,2019,96.575
501,101_1127,2020,95.10833333333333
502,101_1127,2021,99.09166666666665
503,101_1127,2022,99.80000000000001
504,101_113,2016,
505,101_113,2017,
506,101_113,2018,
507,101_113,2019,
508,101_113,2020,
509,101_113,2021,
510,101_113,2022,
511,101_1131,2016,98.44166666666668
512,101_1131,2017,98.68333333333334
513,101_1131,2018,96.46666666666668
514,101_1131,2019,99.38333333333334
515,101_1131,2020,96.49166666666666
516,101_1131,2021,97.51666666666667
517,101_1131,2022,97.39999999999999
518,101_1132,2016,99.5
519,101_1132,2017,98.06666666666668
520,101_1132,2018,98.70833333333333
521,101_1132,2019,97.20833333333333
522,101_1132,2020,98.08333333333333
523,101_1132,2021,97.375
524,101_1132,2022,98.1
525,101_1135,2016,100.0
526,101_1135,2017,100.0
527,101_1135,2018,100.0
528,101_1135,2019,99.16666666666667
529,101_1135,2020,98.0
530,101_1135,2021,98.0
531,101_1135,2022,100.0
532,101_1136,2016,98.20000000000003
533,101_1136,2017,98.65000000000002
534,101_1136,2018,92.70833333333336
535,101_1136,2019,96.39999999999999
536,101_1136,2020,98.64999999999999
537,101_1136,2021,99.85000000000001
538,101_1136,2022,98.64999999999999
539,101_1137,2016,98.33333333333333
540,101_1137,2017,97.45000000000003
541,101_1137,2018,96.50833333333334
542,101_1137,2019,96.32500000000003
543,101_1137,2020,96.39999999999999
544,101_1137,2021,98.125
545,101_1137,2022,96.475
546,101_114,2016,98.69999999999999
547,101_114,2017,98.78333333333335
548,101_114,2018,95.26666666666665
549,101_114,2019,91.89166666666667
550,101_114,2020,92.31666666666666
551,101_114,2021,96.30833333333335
552,101_114,2022,97.925
553,101_1140,2016,97.35833333333333
554,101_1140,2017,95.3
555,101_1140,2018,94.61666666666666
556,101_1140,2019,96.16666666666664
557,101_1140,2020,96.72499999999998
558,101_1140,2021,96.83333333333333
559,101_1140,2022,96.8
560,101_1141,2016,
561,101_1141,2017,
562,101_1141,2018,
563,101_1141,2019,
564,101_1141,2020,
565,101_1141,2021,
566,101_1141,2022,
567,101_1143,2016,97.81666666666668
568,101_1143,2017,100.0
569,101_1143,2018,98.625
570,101_1143,2019,98.64999999999999
571,101_1143,2020,95.35000000000001
572,101_1143,2021,97.06666666666668
573,101_1143,2022,100.0
574,101_1146,2016,95.29999999999997
575,101_1146,2017,97.30833333333334
576,101_1146,2018,98.89166666666667
577,101_1146,2019,98.70833333333336
578,101_1146,2020,96.875
579,101_1146,2021,99.91666666666667
580,101_1146,2022,99.25
581,101_1147,2016,99.03333333333335
582,101_1147,2017,97.39166666666665
583,101_1147,2018,97.82499999999999
584,101_1147,2019,93.46666666666665
585,101_1147,2020,95.21666666666664
586,101_1147,2021,96.30833333333334
587,101_1147,2022,94.94999999999999
588,101_115,2016,97.36666666666667
589,101_115,2017,98.35000000000001
590,101_115,2018,96.98333333333333
591,101_115,2019,93.75
592,101_115,2020,94.85833333333333
593,101_115,2021,90.99166666666666
594,101_115,2022,92.1
595,101_1150,2016,99.25000000000001
596,101_1150,2017,98.64999999999998
597,101_1150,2018,97.94166666666668
598,101_1150,2019,95.50833333333334
599,101_1150,2020,93.47499999999998
600,101_1150,2021,98.55833333333335
601,101_1150,2022,98.4
602,101_1151,2016,94.44999999999999
603,101_1151,2017,97.45833333333336
604,101_1151,2018,96.375
605,101_1151,2019,94.05833333333332
606,101_1151,2020,94.68333333333334
607,101_1151,2021,95.18333333333335
608,101_1151,2022,93.7
609,101_1152,2016,96.375
610,101_1152,2017,97.52500000000002
611,101_1152,2018,95.95833333333331
612,101_1152,2019,93.125
613,101_1152,2020,90.675
614,101_1152,2021,96.52500000000002
615,101_1152,2022,96.55
616,101_1153,2016,97.79999999999997
617,101_1153,2017,97.32499999999999
618,101_1153,2018,98.09166666666668
619,101_1153,2019,97.44166666666666
620,101_1153,2020,95.60000000000001
621,101_1153,2021,97.85000000000001
622,101_1153,2022,96.425
623,101_1154,2016,96.18333333333332
624,101_1154,2017,89.10833333333333
625,101_1154,2018,86.76666666666667
626,101_1154,2019,93.64166666666665
627,101_1154,2020,94.91666666666667
628,101_1154,2021,96.05833333333332
629,101_1154,2022,99.625
630,101_116,2016,97.53333333333335
631,101_116,2017,95.86666666666667
632,101_116,2018,97.93333333333334
633,101_116,2019,97.13333333333333
634,101_116,2020,99.06666666666668
635,101_116,2021,99.26666666666667
636,101_116,2022,97.2
637,101_1160,2016,98.83333333333336
638,101_1160,2017,98.87499999999999
639,101_1160,2018,97.425
640,101_1160,2019,97.74166666666667
641,101_1160,2020,97.13333333333334
642,101_1160,2021,98.19999999999999
643,101_1160,2022,98.75
644,101_1163,2016,90.24166666666667
645,101_1163,2017,98.08333333333331
646,101_1163,2018,95.90833333333335
647,101_1163,2019,97.15833333333335
648,101_1163,2020,99.8
649,101_1163,2021,100.0
650,101_1163,2022,100.0
651,101_1164,2016,98.60000000000001
652,101_1164,2017,99.61666666666667
653,101_1164,2018,98.30000000000001
654,101_1164,2019,98.20833333333333
655,101_1164,2020,94.26666666666665
656,101_1164,2021,95.44999999999999
657,101_1164,2022,94.7
658,101_1165,2016,
659,101_1165,2017,
660,101_1165,2018,
661,101_1165,2019,93.00909090909092
662,101_1165,2020,95.35000000000001
663,101_1165,2021,96.575
664,101_1165,2022,100.0
665,101_1166,2016,94.325
666,101_1166,2017,76.98333333333332
667,101_1166,2018,68.21666666666667
668,101_1166,2019,94.375
669,101_1166,2020,95.53333333333335
670,101_1166,2021,94.5
671,101_1166,2022,95.9
672,101_1167,2016,97.06666666666666
673,101_1167,2017,98.03333333333332
674,101_1167,2018,97.625
675,101_1167,2019,97.05833333333334
676,101_1167,2020,94.40833333333335
677,101_1167,2021,98.60833333333335
678,101_1167,2022,99.55000000000001
679,101_1168,2016,97.77499999999999
680,101_1168,2017,96.54166666666664
681,101_1168,2018,97.11666666666666
682,101_1168,2019,94.00000000000001
683,101_1168,2020,97.05833333333332
684,101_1168,2021,97.25833333333334
685,101_1168,2022,98.9
686,101_117,2016,
687,101_117,2017,
688,101_117,2018,
689,101_117,2019,
690,101_117,2020,
691,101_117,2021,
692,101_117,2022,
693,101_1171,2016,98.99166666666666
694,101_1171,2017,100.0
695,101_1171,2018,97.60833333333333
696,101_1171,2019,96.08333333333333
697,101_1171,2020,99.16666666666667
698,101_1171,2021,99.83333333333333
699,101_1171,2022,99.725
700,101_1172,2016,94.27499999999999
701,101_1172,2017,96.49999999999999
702,101_1172,2018,98.05833333333334
703,101_1172,2019,95.89999999999998
704,101_1172,2020,94.51666666666667
705,101_1172,2021,97.35833333333335
706,101_1172,2022,98.375
707,101_1174,2016,
708,101_1174,2017,
709,101_1174,2018,
710,101_1174,2019,
711,101_1174,2020,58.15
712,101_1174,2021,80.91666666666667
713,101_1174,2022,94.5
714,101_1176,2016,97.0
715,101_1176,2017,97.08333333333333
716,101_1176,2018,97.0
717,101_1176,2019,96.5
718,101_1176,2020,93.83333333333333
719,101_1176,2021,97.66666666666667
720,101_1176,2022,99.25
721,101_1177032,2016,
722,101_1177032,2017,
723,101_1177032,2018,
724,101_1177032,2019,
725,101_1177032,2020,
726,101_1177032,2021,
727,101_1177032,2022,
728,101_1178,2016,99.23333333333333
729,101_1178,2017,97.74166666666667
730,101_1178,2018,99.05833333333334
731,101_1178,2019,99.05
732,101_1178,2020,97.63333333333337
733,101_1178,2021,97.18333333333334
734,101_1178,2022,99.7
735,101_1179,2016,89.53
736,101_1179,2017,97.84999999999998
737,101_1179,2018,98.19166666666666
738,101_1179,2019,98.97500000000001
739,101_1179,2020,98.29166666666664
740,101_1179,2021,99.31666666666666
741,101_1179,2022,98.6
742,101_118,2016,96.58333333333333
743,101_118,2017,97.41666666666667
744,101_118,2018,98.58333333333333
745,101_118,2019,98.58333333333333
746,101_118,2020,98.16666666666667
747,101_118,2021,96.90000000000002
748,101_118,2022,95.17500000000001
749,101_1180,2016,94.2
750,101_1180,2017,90.875
751,101_1180,2018,91.82499999999999
752,101_1180,2019,90.55833333333332
753,101_1180,2020,90.39999999999999
754,101_1180,2021,90.39999999999999
755,101_1180,2022,90.4
756,101_1189224,2016,
757,101_1189224,2017,
758,101_1189224,2018,
759,101_1189224,2019,
760,101_1189224,2020,
761,101_1189224,2021,100.0
762,101_1189224,2022,100.0
763,101_1189545,2016,
764,101_1189545,2017,
765,101_1189545,2018,
766,101_1189545,2019,
767,101_1189545,2020,
768,101_1189545,2021,76.36363636363636
769,101_1189545,2022,99.2
770,101_119,2016,96.83333333333333
771,101_119,2017,97.77500000000002
772,101_119,2018,96.40000000000002
773,101_119,2019,96.90833333333332
774,101_119,2020,96.78333333333335
775,101_119,2021,98.99166666666667
776,101_119,2022,98.19999999999999
777,101_120,2016,99.53333333333332
778,101_120,2017,99.70833333333333
779,101_120,2018,97.10833333333333
780,101_120,2019,92.0
781,101_120,2020,95.06666666666666
782,101_120,2021,95.13333333333334
783,101_120,2022,98.07499999999999
784,101_1201971,2016,
785,101_1201971,2017,
786,101_1201971,2018,
787,101_1201971,2019,
788,101_1201971,2020,
789,101_1201971,2021,
790,101_1201971,2022,
791,101_121,2016,
792,101_121,2017,
793,101_121,2018,
794,101_121,2019,
795,101_121,2020,
796,101_121,2021,
797,101_121,2022,
798,101_122,2016,97.875
799,101_122,2017,97.42499999999997
800,101_122,2018,95.15833333333332
801,101_122,2019,94.30833333333335
802,101_122,2020,96.70833333333333
803,101_122,2021,98.88333333333334
804,101_122,2022,98.275
805,101_1221624,2016,
806,101_1221624,2017,
807,101_1221624,2018,
808,101_1221624,2019,
809,101_1221624,2020,
810,101_1221624,2021,
811,101_1221624,2022,
812,101_1225600,2016,
813,101_1225600,2017,
814,101_1225600,2018,
815,101_1225600,2019,
816,101_1225600,2020,
817,101_1225600,2021,90.71818181818182
818,101_1225600,2022,100.0
819,101_123,2016,
820,101_123,2017,
821,101_123,2018,
822,101_123,2019,
823,101_123,2020,
824,101_123,2021,
825,101_123,2022,
826,101_125,2016,99.89999999999999
827,101_125,2017,98.80833333333335
828,101_125,2018,98.96666666666665
829,101_125,2019,97.81666666666666
830,101_125,2020,95.80000000000001
831,101_125,2021,96.71666666666668
832,101_125,2022,98.575
833,101_126,2016,89.77499999999998
834,101_126,2017,91.05833333333334
835,101_126,2018,93.79166666666667
836,101_126,2019,95.96666666666665
837,101_126,2020,95.09166666666668
838,101_126,2021,97.90833333333332
839,101_126,2022,98.975
840,101_127,2016,
841,101_127,2017,
842,101_127,2018,
843,101_127,2019,
844,101_127,2020,
845,101_127,2021,
846,101_127,2022,
847,101_1273051,2016,
848,101_1273051,2017,
849,101_1273051,2018,
850,101_1273051,2019,
851,101_1273051,2020,
852,101_1273051,2021,92.1
853,101_1273051,2022,91.10000000000001
854,101_128,2016,
855,101_128,2017,
856,101_128,2018,
857,101_128,2019,
858,101_128,2020,
859,101_128,2021,
860,101_128,2022,
861,101_129,2016,97.58333333333331
862,101_129,2017,95.90000000000002
863,101_129,2018,98.35000000000001
864,101_129,2019,98.30000000000001
865,101_129,2020,97.78333333333335
866,101_129,2021,98.89166666666667
867,101_129,2022,98.7
868,101_130,2016,98.09999999999998
869,101_130,2017,99.02499999999999
870,101_130,2018,97.75833333333333
871,101_130,2019,95.23333333333333
872,101_130,2020,96.84166666666665
873,101_130,2021,97.89999999999999
874,101_130,2022,97.65
875,101_131,2016,88.10000000000001
876,101_131,2017,91.98333333333333
877,101_131,2018,88.25
878,101_131,2019,93.75
879,101_131,2020,97.90000000000002
880,101_131,2021,99.39999999999999
