,tract,year,median_income,state_code,state,county
274,04003001602,2017,40913.0,04,AZ,003
275,04003001602,2018,49675.0,04,AZ,003
276,04003001602,2019,43194.0,04,AZ,003
277,04003001602,2020,45006.5,04,AZ,003
278,04003001602,2021,46764.66666666666,04,AZ,003
279,04003001602,2022,48522.833333333336,04,AZ,003
280,04003001701,2016,50281.0,04,AZ,003
281,04003001701,2017,45486.0,04,AZ,003
282,04003001701,2018,38347.0,04,AZ,003
283,04003001701,2019,42510.0,04,AZ,003
284,04003001701,2020,49028.5,04,AZ,003
285,04003001701,2021,48190.333333333336,04,AZ,003
286,04003001701,2022,47352.16666666666,04,AZ,003
287,04003001702,2016,46514.0,04,AZ,003
288,04003001702,2017,47180.0,04,AZ,003
289,04003001702,2018,44559.5,04,AZ,003
290,04003001702,2019,49678.5,04,AZ,003
291,04003001702,2020,55052.5,04,AZ,003
292,04003001702,2021,55963.66666666666,04,AZ,003
293,04003001702,2022,56874.833333333336,04,AZ,003
294,04003001703,2016,57786.0,04,AZ,003
295,04003001703,2017,65924.5,04,AZ,003
296,04003001703,2018,72506.0,04,AZ,003
297,04003001703,2019,72885.5,04,AZ,003
298,04003001703,2020,70615.5,04,AZ,003
299,04003001703,2021,70574.83333333333,04,AZ,003
300,04003001703,2022,70534.16666666667,04,AZ,003
301,04003001800,2016,70493.5,04,AZ,003
302,04003001800,2017,70775.0,04,AZ,003
303,04003001800,2018,74014.5,04,AZ,003
304,04003001800,2019,80178.5,04,AZ,003
305,04003001800,2020,85066.0,04,AZ,003
306,04003001800,2021,89953.5,04,AZ,003
307,04003001800,2022,94841.0,04,AZ,003
308,04003001900,2016,99728.5,04,AZ,003
309,04003001900,2017,93161.5,04,AZ,003
310,04003001900,2018,93388.0,04,AZ,003
311,04003001900,2019,97349.5,04,AZ,003
312,04003001900,2020,97675.0,04,AZ,003
313,04003001900,2021,79786.33333333333,04,AZ,003
314,04003001900,2022,61897.66666666666,04,AZ,003
315,04003002001,2016,44009.0,04,AZ,003
316,04003002001,2017,46914.0,04,AZ,003
317,04003002001,2018,47846.0,04,AZ,003
318,04003002001,2019,50634.0,04,AZ,003
319,04003002001,2020,67904.0,04,AZ,003
320,04003002001,2021,66261.33333333333,04,AZ,003
321,04003002001,2022,64618.66666666666,04,AZ,003
322,04003002002,2016,62976.0,04,AZ,003
323,04003002002,2017,68000.0,04,AZ,003
324,04003002002,2018,58750.0,04,AZ,003
325,04003002002,2019,57743.0,04,AZ,003
326,04003002002,2020,61786.0,04,AZ,003
327,04003002002,2021,59022.333333333336,04,AZ,003
328,04003002002,2022,56258.66666666666,04,AZ,003
329,04003002100,2016,53495.0,04,AZ,003
330,04003002100,2017,63417.0,04,AZ,003
331,04003002100,2018,62854.0,04,AZ,003
332,04003002100,2019,65871.0,04,AZ,003
333,04003002100,2020,79271.0,04,AZ,003
334,04003002100,2021,84018.0,04,AZ,003
335,04003002100,2022,88765.0,04,AZ,003
336,04005000100,2016,93512.0,04,AZ,005
337,04005000100,2017,95547.0,04,AZ,005
338,04005000100,2018,107050.0,04,AZ,005
339,04005000100,2019,102633.0,04,AZ,005
340,04005000100,2020,104525.0,04,AZ,005
341,04005000100,2021,89762.83333333333,04,AZ,005
342,04005000100,2022,75000.66666666667,04,AZ,005
343,04005000200,2016,60238.5,04,AZ,005
344,04005000200,2017,55434.5,04,AZ,005
345,04005000200,2018,69318.0,04,AZ,005
346,04005000200,2019,71276.0,04,AZ,005
347,04005000200,2020,76776.5,04,AZ,005
348,04005000200,2021,65528.833333333336,04,AZ,005
349,04005000200,2022,54281.16666666667,04,AZ,005
350,04005000300,2016,43033.5,04,AZ,005
351,04005000300,2017,47976.0,04,AZ,005
352,04005000300,2018,51095.0,04,AZ,005
353,04005000300,2019,48636.5,04,AZ,005
354,04005000300,2020,51886.125,04,AZ,005
355,04005000300,2021,55135.75,04,AZ,005
356,04005000300,2022,58385.375,04,AZ,005
357,04005000400,2016,61635.0,04,AZ,005
358,04005000400,2017,61354.0,04,AZ,005
359,04005000400,2018,63667.0,04,AZ,005
360,04005000400,2019,57500.0,04,AZ,005
361,04005000400,2020,75333.0,04,AZ,005
362,04005000400,2021,70777.66666666667,04,AZ,005
363,04005000400,2022,66222.33333333333,04,AZ,005
364,04005000500,2016,61667.0,04,AZ,005
365,04005000500,2017,73632.0,04,AZ,005
366,04005000500,2018,60349.0,04,AZ,005
367,04005000500,2019,71577.0,04,AZ,005
368,04005000500,2020,74017.5,04,AZ,005
369,04005000500,2021,70023.83333333333,04,AZ,005
370,04005000500,2022,66030.16666666667,04,AZ,005
371,04005000600,2016,62036.5,04,AZ,005
372,04005000600,2017,59202.0,04,AZ,005
373,04005000600,2018,82188.0,04,AZ,005
374,04005000600,2019,91954.0,04,AZ,005
375,04005000600,2020,83888.0,04,AZ,005
376,04005000600,2021,75822.0,04,AZ,005
377,04005000600,2022,67756.0,04,AZ,005
378,04005000700,2016,59690.0,04,AZ,005
379,04005000700,2017,64946.5,04,AZ,005
380,04005000700,2018,72901.0,04,AZ,005
381,04005000700,2019,75022.5,04,AZ,005
382,04005000700,2020,69668.0,04,AZ,005
383,04005000700,2021,56232.0,04,AZ,005
384,04005000700,2022,42796.0,04,AZ,005
385,04005000800,2016,29360.0,04,AZ,005
386,04005000800,2017,29236.0,04,AZ,005
387,04005000800,2018,34875.0,04,AZ,005
388,04005000800,2019,35146.0,04,AZ,005
389,04005000800,2020,37031.0,04,AZ,005
390,04005000800,2021,49662.66666666666,04,AZ,005
391,04005000800,2022,62294.33333333333,04,AZ,005
392,04005000900,2016,74926.0,04,AZ,005
393,04005000900,2017,77893.0,04,AZ,005
