,tract,year,16+_Pop,16+_Labor,16+_Employed
242,12001001811,2020,5586.0,3705.0,3660.0
243,12001001811,2021,4596.666666666667,3041.3333333333335,2979.6666666666665
244,12001001811,2022,3607.333333333333,2377.666666666667,2299.333333333333
245,12001001813,2016,2618.0,1714.0,1619.0
246,12001001813,2017,2553.0,1618.0,1517.0
247,12001001813,2018,2735.0,1844.0,1748.0
248,12001001813,2019,2906.0,1873.0,1806.0
249,12001001813,2020,1515.0,869.0,820.0
250,12001001813,2021,1704.6666666666667,1009.0,961.0
251,12001001813,2022,1894.3333333333333,1149.0,1102.0
252,12001001814,2016,2084.0,1289.0,1243.0
253,12001001814,2017,2119.0,1384.0,1327.0
254,12001001814,2018,2117.0,1205.0,1175.0
255,12001001814,2019,2045.0,1362.0,1251.0
256,12001001814,2020,2173.5,1337.75,1241.0
257,12001001814,2021,2302.0,1313.5,1231.0
258,12001001814,2022,2430.5,1289.25,1221.0
259,12001001902,2016,2559.0,1265.0,1211.0
260,12001001902,2017,2847.0,1765.0,1715.0
261,12001001902,2018,3006.0,1474.0,1463.0
262,12001001902,2019,3070.0,1611.0,1611.0
263,12001001902,2020,3241.0,1749.0,1594.0
264,12001001902,2021,2996.0,1608.6666666666667,1454.3333333333333
265,12001001902,2022,2751.0,1468.3333333333333,1314.6666666666667
266,12001001907,2016,2506.0,1328.0,1175.0
267,12001001907,2017,2465.0,1573.0,1363.0
268,12001001907,2018,2404.0,1532.0,1388.0
269,12001001907,2019,2290.0,1507.0,1402.0
270,12001001907,2020,2449.0,1505.0,1401.0
271,12001001907,2021,2708.0,1609.0,1463.0
272,12001001907,2022,2967.0,1713.0,1525.0
273,12001001908,2016,3226.0,1817.0,1587.0
274,12001001908,2017,3314.0,1882.0,1653.0
275,12001001908,2018,3668.0,2149.0,1877.0
276,12001001908,2019,3960.0,2369.0,1978.0
277,12001001908,2020,4392.0,2650.0,2109.0
278,12001001908,2021,4501.666666666667,2572.3333333333335,2114.0
279,12001001908,2022,4611.333333333333,2494.6666666666665,2119.0
280,12001002000,2016,4721.0,2417.0,2124.0
281,12001002000,2017,4862.0,2375.0,2092.0
282,12001002000,2018,4898.0,2311.0,2107.0
283,12001002000,2019,5153.0,2426.0,2280.0
