,tract,year,median_income
484,12005000805,2017,58116.0
485,12005000805,2018,62352.5
486,12005000805,2019,57626.5
487,12005000805,2020,62682.5
488,12005000805,2021,58544.333333333336
489,12005000805,2022,54406.166666666664
490,12005000806,2016,50268.0
491,12005000806,2017,50884.0
492,12005000806,2018,40000.0
493,12005000806,2019,52361.0
494,12005000806,2020,46010.0
495,12005000806,2021,45872.333333333336
496,12005000806,2022,45734.666666666664
497,12005000900,2016,45597.0
498,12005000900,2017,52546.0
499,12005000900,2018,51552.0
500,12005000900,2019,51979.0
501,12005000900,2020,56341.0
502,12005000900,2021,46133.0
503,12005000900,2022,35925.0
504,12005001000,2016,25717.0
505,12005001000,2017,35710.0
506,12005001000,2018,29896.0
507,12005001000,2019,30710.5
508,12005001000,2020,38851.0
509,12005001000,2021,38384.666666666664
510,12005001000,2022,37918.333333333336
511,12005001100,2016,37452.0
512,12005001100,2017,31146.0
513,12005001100,2018,32240.0
514,12005001100,2019,39202.0
515,12005001100,2020,46125.0
516,12005001100,2021,45872.833333333336
517,12005001100,2022,45620.666666666664
518,12005001200,2016,45368.5
519,12005001200,2017,45175.5
520,12005001200,2018,45973.0
521,12005001200,2019,42771.0
522,12005001200,2020,49863.0
523,12005001200,2021,51538.333333333336
524,12005001200,2022,53213.666666666664
525,12005001301,2016,54889.0
526,12005001301,2017,57732.0
527,12005001301,2018,63005.0
528,12005001301,2019,66740.5
529,12005001301,2020,82035.0
530,12005001301,2021,67255.83333333333
531,12005001301,2022,52476.66666666667
532,12005001302,2016,37697.5
533,12005001302,2017,37834.5
534,12005001302,2018,40720.5
535,12005001302,2019,47169.5
536,12005001302,2020,40435.0
537,12005001302,2021,55052.833333333336
538,12005001302,2022,69670.66666666667
539,12005001402,2016,84288.5
540,12005001402,2017,85773.5
541,12005001402,2018,79240.5
542,12005001402,2019,78437.5
543,12005001402,2020,75380.5
544,12005001402,2021,67588.66666666667
545,12005001402,2022,59796.833333333336
546,12005001403,2016,52005.0
547,12005001403,2017,59180.0
548,12005001403,2018,59479.5
549,12005001403,2019,62182.5
550,12005001403,2020,59509.0
551,12005001403,2021,58387.833333333336
552,12005001403,2022,57266.666666666664
553,12005001404,2016,56145.5
554,12005001404,2017,50527.5
555,12005001404,2018,66915.5
556,12005001404,2019,74475.5
557,12005001404,2020,56439.0
558,12005001404,2021,58466.166666666664
559,12005001404,2022,60493.333333333336
560,12005001501,2016,62520.5
561,12005001501,2017,65722.0
562,12005001501,2018,68516.5
563,12005001501,2019,68277.5
564,12005001501,2020,67464.0
565,12005001501,2021,59622.666666666664
566,12005001501,2022,51781.333333333336
567,12005001502,2016,43940.0
568,12005001502,2017,44012.0
569,12005001502,2018,63198.0
570,12005001502,2019,63279.5
571,12005001502,2020,65723.5
572,12005001502,2021,53107.166666666664
573,12005001502,2022,40490.83333333333
574,12005001600,2016,27874.5
575,12005001600,2017,30477.5
576,12005001600,2018,26166.5
577,12005001600,2019,28427.0
578,12005001600,2020,27614.0
579,12005001600,2021,29783.0
580,12005001600,2022,31952.0
581,12005001700,2016,34121.0
582,12005001700,2017,37829.0
583,12005001700,2018,34887.0
584,12005001700,2019,39479.0
585,12005001700,2020,36018.0
586,12005001700,2021,32884.666666666664
587,12005001700,2022,29751.333333333332
588,12005001800,2016,26618.0
589,12005001800,2017,28021.0
590,12005001800,2018,27380.0
591,12005001800,2019,28994.0
592,12005001800,2020,31750.0
593,12005001800,2021,40775.0
594,12005001800,2022,49800.0
595,12005001900,2016,58825.0
596,12005001900,2017,61723.5
597,12005001900,2018,65557.5
598,12005001900,2019,61622.0
599,12005001900,2020,63929.5
600,12005001900,2021,50010.0
601,12005001900,2022,36090.5
602,12005002000,2016,22171.0
603,12005002000,2017,22703.5
604,12005002000,2018,22716.0
605,12005002000,2019,28304.5
606,12005002000,2020,26633.5
607,12005002000,2021,31160.333333333332
608,12005002000,2022,35687.166666666664
609,12005002200,2016,40214.0
610,12005002200,2017,34677.0
611,12005002200,2018,35395.0
612,12005002200,2019,37336.0
613,12005002200,2020,37361.0
614,12005002200,2021,37074.5
615,12005002200,2022,36788.0
616,12005002300,2016,36501.5
617,12005002300,2017,41346.0
618,12005002300,2018,44334.0
619,12005002300,2019,40706.5
620,12005002300,2020,50018.5
621,12005002300,2021,43941.0
622,12005002300,2022,37863.5
623,12005002400,2016,31786.0
624,12005002400,2017,31429.0
625,12005002400,2018,31779.0
626,12005002400,2019,36330.0
627,12005002400,2020,34896.0
628,12005002400,2021,43056.833333333336
629,12005002400,2022,51217.666666666664
630,12005002500,2016,59378.5
631,12005002500,2017,92614.0
632,12005002500,2018,64466.5
633,12005002500,2019,66914.0
634,12005002500,2020,67939.0
635,12005002500,2021,62528.166666666664
636,12005002500,2022,57117.333333333336
637,12005002601,2016,51706.5
638,12005002601,2017,50781.5
639,12005002601,2018,56971.5
640,12005002601,2019,62062.5
641,12005002601,2020,59984.375
642,12005002601,2021,57906.25
643,12005002601,2022,55828.125
644,12005002603,2016,53750.0
645,12005002603,2017,50871.0
646,12005002603,2018,52159.0
647,12005002603,2019,50595.0
648,12005002603,2020,50207.25
649,12005002603,2021,49819.5
650,12005002603,2022,49431.75
651,12005002604,2016,49044.0
652,12005002604,2017,44968.5
653,12005002604,2018,62542.5
654,12005002604,2019,47321.5
655,12005002604,2020,48116.5
656,12005002604,2021,47536.0
657,12005002604,2022,46955.5
658,12005002605,2016,46375.0
659,12005002605,2017,47841.0
660,12005002605,2018,49809.0
661,12005002605,2019,52717.5
662,12005002605,2020,72637.0
663,12005002605,2021,63721.666666666664
664,12005002605,2022,54806.33333333333
665,12005002606,2016,45891.0
666,12005002606,2017,57838.5
667,12005002606,2018,59366.5
668,12005002606,2019,59293.0
669,12005002606,2020,66820.5
670,12005002606,2021,55939.666666666664
671,12005002606,2022,45058.83333333333
672,12005002607,2016,34178.0
673,12005002607,2017,40208.0
674,12005002607,2018,39712.0
675,12005002607,2019,46786.0
676,12005002607,2020,50481.0
677,12005002607,2021,61904.666666666664
678,12005002607,2022,73328.33333333333
679,12005002608,2016,84752.0
680,12005002608,2017,89986.5
681,12005002608,2018,82112.0
682,12005002608,2019,99381.5
683,12005002608,2020,96872.5
684,12005002608,2021,80900.66666666667
685,12005002608,2022,64928.83333333333
686,12005002701,2016,48957.0
687,12005002701,2017,57119.5
688,12005002701,2018,62978.0
689,12005002701,2019,65171.0
690,12005002701,2020,60623.0
691,12005002701,2021,56075.0
692,12005002701,2022,51527.0
693,12005002702,2016,46979.0
694,12005002702,2017,55536.0
