,tract,year,median_income
325,4003002002,2019,57743.0
326,4003002002,2020,61786.0
327,4003002002,2021,59022.333333333336
328,4003002002,2022,56258.666666666664
329,4003002100,2016,53495.0
330,4003002100,2017,63417.0
331,4003002100,2018,62854.0
332,4003002100,2019,65871.0
333,4003002100,2020,79271.0
334,4003002100,2021,84018.0
335,4003002100,2022,88765.0
336,4005000100,2016,93512.0
337,4005000100,2017,95547.0
338,4005000100,2018,107050.0
339,4005000100,2019,102633.0
340,4005000100,2020,104525.0
341,4005000100,2021,89762.83333333333
342,4005000100,2022,75000.66666666667
343,4005000200,2016,60238.5
344,4005000200,2017,55434.5
345,4005000200,2018,69318.0
346,4005000200,2019,71276.0
347,4005000200,2020,76776.5
348,4005000200,2021,65528.833333333336
349,4005000200,2022,54281.16666666667
350,4005000300,2016,43033.5
351,4005000300,2017,47976.0
352,4005000300,2018,51095.0
353,4005000300,2019,48636.5
354,4005000300,2020,51886.125
355,4005000300,2021,55135.75
356,4005000300,2022,58385.375
357,4005000400,2016,61635.0
358,4005000400,2017,61354.0
359,4005000400,2018,63667.0
360,4005000400,2019,57500.0
361,4005000400,2020,75333.0
362,4005000400,2021,70777.66666666667
363,4005000400,2022,66222.33333333333
364,4005000500,2016,61667.0
365,4005000500,2017,73632.0
366,4005000500,2018,60349.0
367,4005000500,2019,71577.0
368,4005000500,2020,74017.5
369,4005000500,2021,70023.83333333333
370,4005000500,2022,66030.16666666667
371,4005000600,2016,62036.5
372,4005000600,2017,59202.0
373,4005000600,2018,82188.0
374,4005000600,2019,91954.0
375,4005000600,2020,83888.0
376,4005000600,2021,75822.0
377,4005000600,2022,67756.0
378,4005000700,2016,59690.0
379,4005000700,2017,64946.5
380,4005000700,2018,72901.0
381,4005000700,2019,75022.5
382,4005000700,2020,69668.0
383,4005000700,2021,56232.0
384,4005000700,2022,42796.0
385,4005000800,2016,29360.0
386,4005000800,2017,29236.0
387,4005000800,2018,34875.0
388,4005000800,2019,35146.0
389,4005000800,2020,37031.0
390,4005000800,2021,49662.666666666664
391,4005000800,2022,62294.33333333333
392,4005000900,2016,74926.0
393,4005000900,2017,77893.0
394,4005000900,2018,75738.0
395,4005000900,2019,81184.0
396,4005000900,2020,64070.75
397,4005000900,2021,46957.5
398,4005000900,2022,29844.25
399,4005001000,2016,12731.0
400,4005001000,2017,14453.0
401,4005001000,2018,15478.0
402,4005001000,2019,13333.0
403,4005001000,2020,18423.5
404,4005001000,2021,34865.66666666667
405,4005001000,2022,51307.833333333336
406,4005001101,2016,67750.0
407,4005001101,2017,47898.0
408,4005001101,2018,60391.0
409,4005001101,2019,62143.0
410,4005001101,2020,70417.0
411,4005001101,2021,55903.0
412,4005001101,2022,41389.0
413,4005001102,2016,26875.0
414,4005001102,2017,35673.0
415,4005001102,2018,40451.0
416,4005001102,2019,45267.0
417,4005001102,2020,48732.375
418,4005001102,2021,52197.75
419,4005001102,2022,55663.125
420,4005001200,2016,59128.5
421,4005001200,2017,59671.5
422,4005001200,2018,62321.0
423,4005001200,2019,64392.5
424,4005001200,2020,68589.625
425,4005001200,2021,72786.75
426,4005001200,2022,76983.875
427,4005001301,2016,81181.0
428,4005001301,2017,84453.0
429,4005001301,2018,86250.0
430,4005001301,2019,95729.0
431,4005001301,2020,73375.0
432,4005001301,2021,69942.33333333333
433,4005001301,2022,66509.66666666667
434,4005001302,2016,63077.0
435,4005001302,2017,74044.0
436,4005001302,2018,74968.0
437,4005001302,2019,78184.0
438,4005001302,2020,81113.0
439,4005001302,2021,72964.5
440,4005001302,2022,64816.0
441,4005001500,2016,56667.5
442,4005001500,2017,58327.5
443,4005001500,2018,59954.0
444,4005001500,2019,66088.0
445,4005001500,2020,71918.0
446,4005001500,2021,66453.33333333333
447,4005001500,2022,60988.666666666664
448,4005001600,2016,55524.0
449,4005001600,2017,58996.0
450,4005001600,2018,57614.0
451,4005001600,2019,45417.0
452,4005001600,2020,44531.5
453,4005001600,2021,43646.0
454,4005001600,2022,42760.5
455,4005001700,2016,41875.0
456,4005001700,2017,46750.0
457,4005001700,2018,45951.0
458,4005001700,2019,48751.5
459,4005001700,2020,46964.0
460,4005001700,2021,51010.166666666664
461,4005001700,2022,55056.333333333336
462,4005002000,2016,59102.5
463,4005002000,2017,56336.0
464,4005002000,2018,57723.0
465,4005002000,2019,71664.0
466,4005002000,2020,61928.5
467,4005002000,2021,64988.0
468,4005002000,2022,68047.5
469,4005002100,2016,71107.0
470,4005002100,2017,70000.0
471,4005002100,2018,71738.5
472,4005002100,2019,71100.0
473,4005002100,2020,67953.5
474,4005002100,2021,64807.0
475,4005002100,2022,61660.5
476,4005002200,2016,58514.0
477,4005002200,2017,63714.0
478,4005002200,2018,80789.0
479,4005002200,2019,79333.0
480,4005002200,2020,68832.75
481,4005002200,2021,58332.5
482,4005002200,2022,47832.25
483,4005002300,2016,37332.0
484,4005002300,2017,52708.0
485,4005002300,2018,56964.0
486,4005002300,2019,56349.0
487,4005002300,2020,50074.25
488,4005002300,2021,43799.5
489,4005002300,2022,37524.75
490,4005942201,2016,31250.0
491,4005942201,2017,34063.0
492,4005942201,2018,32250.0
493,4005942201,2019,33125.0
494,4005942201,2020,44917.0
495,4005942201,2021,38278.0
496,4005942201,2022,31639.0
497,4005942202,2016,25000.0
498,4005942202,2017,23646.0
499,4005942202,2018,24306.0
500,4005942202,2019,26964.0
501,4005942202,2020,26250.0
502,4005942202,2021,32698.333333333332
503,4005942202,2022,39146.666666666664
504,4005944900,2016,45595.0
505,4005944900,2017,49688.0
506,4005944900,2018,47727.0
507,4005944900,2019,55250.0
508,4005944900,2020,69712.0
509,4005944900,2021,55279.666666666664
510,4005944900,2022,40847.33333333333
511,4005945000,2016,26415.0
512,4005945000,2017,26938.0
513,4005945000,2018,26146.0
514,4005945000,2019,27333.0
515,4005945000,2020,33155.0
516,4005945000,2021,31180.666666666668
517,4005945000,2022,29206.333333333332
518,4005945100,2016,27232.0
519,4005945100,2017,26944.5
520,4005945100,2018,28796.5
521,4005945100,2019,27143.0
522,4005945100,2020,37427.0
523,4005945100,2021,41845.333333333336
524,4005945100,2022,46263.666666666664
525,4005945200,2016,50682.0
526,4005945200,2017,54728.0
527,4005945200,2018,54038.0
528,4005945200,2019,44550.0
529,4005945200,2020,52639.0
530,4005945200,2021,55133.0
531,4005945200,2022,57627.0
532,4007000100,2016,60121.0
533,4007000100,2017,51476.0
534,4007000100,2018,52787.0
535,4007000100,2019,52512.0
536,4007000100,2020,53617.0
537,4007000100,2021,50287.0
538,4007000100,2022,46957.0
539,4007000200,2016,43627.0
540,4007000200,2017,42994.0
541,4007000200,2018,39643.0
542,4007000200,2019,41395.0
543,4007000200,2020,46607.0
544,4007000200,2021,45889.333333333336
545,4007000200,2022,45171.666666666664
546,4007000301,2016,44454.0
547,4007000301,2017,44271.0
548,4007000301,2018,47660.5
549,4007000301,2019,44988.0
550,4007000301,2020,58149.5
551,4007000301,2021,53870.666666666664
552,4007000301,2022,49591.833333333336
553,4007000302,2016,45313.0
554,4007000302,2017,53295.0
555,4007000302,2018,51667.0
556,4007000302,2019,51467.0
557,4007000302,2020,54634.5
558,4007000302,2021,50450.666666666664
559,4007000302,2022,46266.833333333336
560,4007000400,2016,42083.0
561,4007000400,2017,41290.0
562,4007000400,2018,43750.0
563,4007000400,2019,50000.0
564,4007000400,2020,48917.0
565,4007000400,2021,46655.333333333336
566,4007000400,2022,44393.666666666664
567,4007000500,2016,42132.0
568,4007000500,2017,39399.0
569,4007000500,2018,45357.0
570,4007000500,2019,36558.0
571,4007000500,2020,47581.0
572,4007000500,2021,45850.0
573,4007000500,2022,44119.0
574,4007000600,2016,42388.0
575,4007000600,2017,37594.0
576,4007000600,2018,36763.5
577,4007000600,2019,35918.5
578,4007000600,2020,30649.0
579,4007000600,2021,32184.333333333332
580,4007000600,2022,33719.666666666664
581,4007000700,2016,35255.0
582,4007000700,2017,27171.0
583,4007000700,2018,29205.0
584,4007000700,2019,35976.0
585,4007000700,2020,40991.0
586,4007000700,2021,38801.333333333336
587,4007000700,2022,36611.666666666664
588,4007000800,2016,34422.0
589,4007000800,2017,29250.0
590,4007000800,2018,29401.5
591,4007000800,2019,29025.0
592,4007000800,2020,19907.0
593,4007000800,2021,24195.333333333332
594,4007000800,2022,28483.666666666664
595,4007000900,2016,32772.0
596,4007000900,2017,33887.0
597,4007000900,2018,35700.5
598,4007000900,2019,43121.0
599,4007000900,2020,49564.5
600,4007000900,2021,45186.0
601,4007000900,2022,40807.5
602,4007001000,2016,36429.0
603,4007001000,2017,40625.0
604,4007001000,2018,36307.0
605,4007001000,2019,33628.0
606,4007001000,2020,45829.0
607,4007001000,2021,44233.333333333336
608,4007001000,2022,42637.666666666664
609,4007001100,2016,41042.0
610,4007001100,2017,40567.5
611,4007001100,2018,47153.0
612,4007001100,2019,52083.0
613,4007001100,2020,61666.5
614,4007001100,2021,56565.0
615,4007001100,2022,51463.5
616,4007001200,2016,46362.0
617,4007001200,2017,50813.0
618,4007001200,2018,45417.0
619,4007001200,2019,61913.5
620,4007001200,2020,79896.0
621,4007001200,2021,66772.33333333333
622,4007001200,2022,53648.66666666667
623,4007001300,2016,40525.0
624,4007001300,2017,40359.5
625,4007001300,2018,40932.5
626,4007001300,2019,39783.5
627,4007001300,2020,38430.0
628,4007001300,2021,32959.0
629,4007001300,2022,27488.0
630,4007940200,2016,22017.0
631,4007940200,2017,22344.0
632,4007940200,2018,28902.0
633,4007940200,2019,29458.0
634,4007940200,2020,30000.0
635,4007940200,2021,31806.333333333332
636,4007940200,2022,33612.666666666664
637,4007940400,2016,35419.0
638,4007940400,2017,32411.0
639,4007940400,2018,31686.5
640,4007940400,2019,35349.5
641,4007940400,2020,35164.5
642,4007940400,2021,33818.0
643,4007940400,2022,32471.5
644,4009940500,2016,31125.0
645,4009940500,2017,35536.0
646,4009940500,2018,35625.0
647,4009940500,2019,34907.0
648,4009940500,2020,34274.0
649,4009940500,2021,39932.666666666664
650,4009940500,2022,45591.333333333336
651,4009961100,2016,51250.0
652,4009961100,2017,49355.0
653,4009961100,2018,51047.0
654,4009961100,2019,44112.0
655,4009961100,2020,52813.0
656,4009961100,2021,47080.0
657,4009961100,2022,41347.0
658,4009961201,2016,35614.0
659,4009961201,2017,36250.0
660,4009961201,2018,53276.0
661,4009961201,2019,54181.0
662,4009961201,2020,57267.0
663,4009961201,2021,59149.5
664,4009961201,2022,61032.0
665,4009961202,2016,62914.5
666,4009961202,2017,64642.0
667,4009961202,2018,67505.5
668,4009961202,2019,56339.0
669,4009961202,2020,64492.0
670,4009961202,2021,56580.666666666664
671,4009961202,2022,48669.333333333336
672,4009961300,2016,40758.0
673,4009961300,2017,37028.0
674,4009961300,2018,41482.0
675,4009961300,2019,43541.5
676,4009961300,2020,50113.0
677,4009961300,2021,54201.5
678,4009961300,2022,58290.0
679,4009961400,2016,62378.5
680,4009961400,2017,60052.0
681,4009961400,2018,63298.5
682,4009961400,2019,54134.0
683,4009961400,2020,61018.5
684,4009961400,2021,57983.833333333336
685,4009961400,2022,54949.166666666664
686,4009961500,2016,51914.5
687,4009961500,2017,51005.5
688,4009961500,2018,53292.0
689,4009961500,2019,54924.0
690,4009961500,2020,56139.5
691,4009961500,2021,53994.333333333336
692,4009961500,2022,51849.166666666664
693,4009961600,2016,49704.0
694,4009961600,2017,49403.5
695,4009961600,2018,48382.0
696,4009961600,2019,50952.0
697,4009961600,2020,78393.0
698,4009961600,2021,67887.0
699,4009961600,2022,57381.0
700,4009961700,2016,46875.0
701,4009961700,2017,49321.5
702,4009961700,2018,52042.5
703,4009961700,2019,44271.0
704,4009961700,2020,48966.5
705,4009961700,2021,47695.166666666664
706,4009961700,2022,46423.833333333336
707,4011960100,2016,45152.5
708,4011960100,2017,48480.5
709,4011960100,2018,47500.0
710,4011960100,2019,48060.0
711,4011960100,2020,49201.5
712,4011960100,2021,57441.0
713,4011960100,2022,65680.5
714,4011960200,2016,73920.0
715,4011960200,2017,72500.0
716,4011960200,2018,70380.0
717,4011960200,2019,70885.0
718,4011960200,2020,74543.0
719,4011960200,2021,62877.0
720,4011960200,2022,51211.0
721,4011960300,2016,39545.0
722,4011960300,2017,38864.0
723,4011960300,2018,49250.0
724,4011960300,2019,51532.0
725,4011960300,2020,41607.0
726,4011960300,2021,38540.0
727,4011960300,2022,35473.0
728,4012020100,2016,32406.0
729,4012020100,2017,42118.0
730,4012020100,2018,40842.5
731,4012020100,2019,42719.0
732,4012020100,2020,40341.0
733,4012020100,2021,37963.0
734,4012020100,2022,35585.0
735,4012020201,2016,33207.0
736,4012020201,2017,25208.0
737,4012020201,2018,36016.0
738,4012020201,2019,39688.0
739,4012020201,2020,43256.0
740,4012020201,2021,48329.833333333336
741,4012020201,2022,53403.666666666664
742,4012020202,2016,58477.5
743,4012020202,2017,69375.0
744,4012020202,2018,47000.0
745,4012020202,2019,45051.5
746,4012020202,2020,40707.0
747,4012020202,2021,38951.666666666664
748,4012020202,2022,37196.333333333336
749,4012020501,2016,35441.0
750,4012020501,2017,37410.5
751,4012020501,2018,42792.0
752,4012020501,2019,42873.0
753,4012020501,2020,45138.0
754,4012020501,2021,45180.333333333336
755,4012020501,2022,45222.666666666664
756,4012020502,2016,45265.0
757,4012020502,2017,30380.0
758,4012020502,2018,31280.0
759,4012020502,2019,30726.0
760,4012020502,2020,33976.0
761,4012020502,2021,37226.0
762,4012020502,2022,40476.0
763,4012020602,2016,43726.0
764,4012020602,2017,33046.0
765,4012020602,2018,33871.5
766,4012020602,2019,34073.5
767,4012020602,2020,28500.0
768,4012020602,2021,35644.666666666664
769,4012020602,2022,42789.333333333336
770,4012940200,2016,49934.0
771,4012940200,2017,51910.5
772,4012940200,2018,52945.0
773,4012940200,2019,57785.5
774,4012940200,2020,56919.5
775,4012940200,2021,47173.666666666664
776,4012940200,2022,37427.83333333333
777,4012940300,2016,27682.0
778,4012940300,2017,32354.0
779,4012940300,2018,36840.5
780,4012940300,2019,33216.0
781,4012940300,2020,29058.5
782,4012940300,2021,35968.85
783,4012940300,2022,42879.2
784,4012980000,2016,49789.55
785,4012980000,2017,56699.9
786,4012980000,2018,63610.25
787,4012980000,2019,70520.6
788,4012980000,2020,77430.95000000001
789,4012980000,2021,84341.3
790,4012980000,2022,91251.65
791,4013010101,2016,98162.0
792,4013010101,2017,86518.0
793,4013010101,2018,86029.0
794,4013010101,2019,99219.0
795,4013010101,2020,107742.375
796,4013010101,2021,116265.75
797,4013010101,2022,124789.125
798,4013010102,2016,133312.5
799,4013010102,2017,104809.0
800,4013010102,2018,130250.0
801,4013010102,2019,128523.0
802,4013010102,2020,140125.0
803,4013010102,2021,127127.0
804,4013010102,2022,114129.0
805,4013030401,2016,101131.0
806,4013030401,2017,113250.0
807,4013030401,2018,104332.0
808,4013030401,2019,96250.0
809,4013030401,2020,137000.0
810,4013030401,2021,118400.66666666667
811,4013030401,2022,99801.33333333334
812,4013030402,2016,81202.0
813,4013030402,2017,80799.0
814,4013030402,2018,80156.0
815,4013030402,2019,77500.0
816,4013030402,2020,80650.0
817,4013030402,2021,69276.0
818,4013030402,2022,57902.0
819,4013040502,2016,46528.0
820,4013040502,2017,41994.5
821,4013040502,2018,44432.0
822,4013040502,2019,48465.5
823,4013040502,2020,72832.0
824,4013040502,2021,60433.0
825,4013040502,2022,48034.0
826,4013040506,2016,35635.0
827,4013040506,2017,38748.5
828,4013040506,2018,44078.0
829,4013040506,2019,46035.0
830,4013040506,2020,46029.0
831,4013040506,2021,44332.0
832,4013040506,2022,42635.0
833,4013040507,2016,40938.0
834,4013040507,2017,45333.0
835,4013040507,2018,48147.0
836,4013040507,2019,52589.0
837,4013040507,2020,54535.0
838,4013040507,2021,51423.666666666664
839,4013040507,2022,48312.333333333336
840,4013040512,2016,45201.0
841,4013040512,2017,47271.0
842,4013040512,2018,48586.0
843,4013040512,2019,54450.0
844,4013040512,2020,55750.0
845,4013040512,2021,56865.666666666664
846,4013040512,2022,57981.333333333336
847,4013040513,2016,59097.0
848,4013040513,2017,54275.0
849,4013040513,2018,55246.5
850,4013040513,2019,57858.5
851,4013040513,2020,63396.0
852,4013040513,2021,57556.333333333336
853,4013040513,2022,51716.666666666664
854,4013040514,2016,45877.0
855,4013040514,2017,47794.0
856,4013040514,2018,52715.5
857,4013040514,2019,56099.0
858,4013040514,2020,63113.5
859,4013040514,2021,59551.5
860,4013040514,2022,55989.5
861,4013040515,2016,52427.5
862,4013040515,2017,53607.0
863,4013040515,2018,59575.0
864,4013040515,2019,55319.5
865,4013040515,2020,54474.0
866,4013040515,2021,58147.5
867,4013040515,2022,61821.0
868,4013040516,2016,65494.5
869,4013040516,2017,74953.5
870,4013040516,2018,76389.5
871,4013040516,2019,78679.5
872,4013040516,2020,83082.5
873,4013040516,2021,72914.5
874,4013040516,2022,62746.5
875,4013040517,2016,52578.5
876,4013040517,2017,54539.5
877,4013040517,2018,58689.0
878,4013040517,2019,60510.0
879,4013040517,2020,62300.5
880,4013040517,2021,64091.0
881,4013040517,2022,65881.5
882,4013040518,2016,67672.0
883,4013040518,2017,75742.0
884,4013040518,2018,77284.0
885,4013040518,2019,78828.0
886,4013040518,2020,80571.0
887,4013040518,2021,82314.0
888,4013040518,2022,84057.0
889,4013040519,2016,85800.0
890,4013040519,2017,97841.0
891,4013040519,2018,94965.0
892,4013040519,2019,95647.0
893,4013040519,2020,98385.125
894,4013040519,2021,101123.25
895,4013040519,2022,103861.375
896,4013040520,2016,106599.5
897,4013040520,2017,108368.0
898,4013040520,2018,110967.5
899,4013040520,2019,115664.0
900,4013040520,2020,110014.75
901,4013040520,2021,104365.5
902,4013040520,2022,98716.25
903,4013040521,2016,93067.0
904,4013040521,2017,94399.0
905,4013040521,2018,96194.0
906,4013040521,2019,99653.0
