,tract,year,population,white_pop,Black_pop,Native_pop,Asian_pop,Pacific_pop,male_population,female_population,0-19_pop,20-29_pop,30-39_pop,40-49_pop,50-59_pop,60-69_pop,70+_pop
15471,12086004902,2017,8250.0,7866.0,126.0,0.0,0.0,0.0,4187.0,4063.0,1533.0,1633.0,1153.0,1080.0,1077.0,489.0,1285.0
15472,12086004902,2018,7259.0,6871.0,152.0,0.0,0.0,0.0,3511.0,3748.0,1252.0,1034.0,1121.0,1053.0,831.0,601.0,1367.0
15473,12086004902,2019,6935.0,6562.0,145.0,0.0,0.0,0.0,3430.0,3505.0,1184.0,996.0,906.0,1113.0,788.0,489.0,1459.0
15474,12086004902,2020,7141.75,6781.5,145.75,6.25,0.0,0.0,3511.5,3630.25,1209.75,942.5,1046.5,1144.0,864.5,549.75,1384.75
15475,12086004902,2021,7348.5,7001.0,146.5,12.5,0.0,0.0,3593.0,3755.5,1235.5,889.0,1187.0,1175.0,941.0,610.5,1310.5
15476,12086004902,2022,7555.25,7220.5,147.25,18.75,0.0,0.0,3674.5,3880.75,1261.25,835.5,1327.5,1206.0,1017.5,671.25,1236.25
15477,12086005001,2016,7762.0,7440.0,148.0,25.0,0.0,0.0,3756.0,4006.0,1287.0,782.0,1468.0,1237.0,1094.0,732.0,1162.0
15478,12086005001,2017,8109.0,7740.0,95.0,15.0,0.0,0.0,3624.0,4485.0,1611.0,823.0,992.0,1515.0,1281.0,649.0,1238.0
15479,12086005001,2018,7763.0,7257.0,112.0,22.0,0.0,0.0,3386.0,4377.0,1467.0,818.0,852.0,1501.0,1234.0,762.0,1129.0
15480,12086005001,2019,7657.0,7115.0,179.0,19.0,140.0,0.0,3348.0,4309.0,1415.0,1005.0,722.0,1409.0,1223.0,816.0,1067.0
15481,12086005001,2020,7125.75,6652.75,169.5,14.25,123.0,0.0,3156.25,3969.5,1223.0,875.25,733.5,1319.75,1128.5,784.25,1061.5
15482,12086005001,2021,6594.5,6190.5,160.0,9.5,106.0,0.0,2964.5,3630.0,1031.0,745.5,745.0,1230.5,1034.0,752.5,1056.0
15483,12086005001,2022,6063.25,5728.25,150.5,4.75,89.0,0.0,2772.75,3290.5,839.0,615.75,756.5,1141.25,939.5,720.75,1050.5
15484,12086005002,2016,5532.0,5266.0,141.0,0.0,72.0,0.0,2581.0,2951.0,647.0,486.0,768.0,1052.0,845.0,689.0,1045.0
15485,12086005002,2017,5733.0,5481.0,132.0,0.0,0.0,0.0,2621.0,3112.0,829.0,494.0,875.0,1240.0,632.0,651.0,1012.0
15486,12086005002,2018,5890.0,5692.0,184.0,0.0,0.0,0.0,2752.0,3138.0,1013.0,548.0,843.0,1215.0,664.0,618.0,989.0
15487,12086005002,2019,5427.0,5199.0,192.0,0.0,0.0,0.0,2628.0,2799.0,1012.0,473.0,736.0,959.0,636.0,699.0,912.0
15488,12086005002,2020,3323.0,2952.0,127.0,0.0,0.0,0.0,1607.0,1716.0,636.0,351.0,615.0,606.0,275.0,365.0,475.0
15489,12086005002,2021,3700.6666666666665,3290.3333333333335,204.0,0.0,0.0,0.0,1776.6666666666667,1924.0,644.6666666666666,397.6666666666667,651.0,542.6666666666666,370.3333333333333,463.0,631.3333333333334
15490,12086005002,2022,4078.3333333333335,3628.6666666666665,281.0,0.0,0.0,0.0,1946.3333333333333,2132.0,653.3333333333334,444.3333333333333,687.0,479.3333333333333,465.66666666666663,561.0,787.6666666666667
15491,12086005102,2016,4456.0,3967.0,358.0,0.0,0.0,0.0,2116.0,2340.0,662.0,491.0,723.0,416.0,561.0,659.0,944.0
15492,12086005102,2017,4262.0,3814.0,294.0,0.0,0.0,0.0,2115.0,2147.0,627.0,488.0,724.0,428.0,569.0,491.0,935.0
15493,12086005102,2018,4147.0,3680.0,317.0,0.0,0.0,0.0,1964.0,2183.0,629.0,399.0,584.0,455.0,592.0,496.0,992.0
15494,12086005102,2019,3954.0,3520.0,300.0,0.0,0.0,0.0,1932.0,2022.0,562.0,406.0,497.0,411.0,499.0,600.0,979.0
15495,12086005102,2020,4272.0,3103.0,263.0,0.0,2.5,0.0,2377.0,1895.0,606.0,409.0,491.0,700.0,501.0,507.0,1058.0
15496,12086005102,2021,3818.0,2968.3333333333335,236.0,0.0,5.0,0.0,2053.3333333333335,1764.6666666666667,632.0,388.0,462.6666666666667,640.3333333333334,448.3333333333333,406.3333333333333,840.3333333333334
15497,12086005102,2022,3364.0,2833.6666666666665,209.0,0.0,7.5,0.0,1729.6666666666665,1634.3333333333333,658.0,367.0,434.3333333333333,580.6666666666666,395.6666666666667,305.66666666666663,622.6666666666667
15498,12086005103,2016,2910.0,2699.0,182.0,0.0,10.0,0.0,1406.0,1504.0,684.0,346.0,406.0,521.0,343.0,205.0,405.0
15499,12086005103,2017,2977.0,2717.0,199.0,0.0,11.0,0.0,1420.0,1557.0,732.0,359.0,389.0,552.0,333.0,229.0,383.0
15500,12086005103,2018,3041.0,2729.0,227.0,0.0,12.0,0.0,1443.0,1598.0,677.0,376.0,412.0,550.0,359.0,292.0,375.0
15501,12086005103,2019,2993.0,2683.0,192.0,0.0,10.0,0.0,1370.0,1623.0,696.0,362.0,341.0,528.0,379.0,286.0,401.0
15502,12086005103,2020,2796.0,2246.0,106.0,0.0,12.0,0.0,1272.0,1524.0,559.0,358.0,385.0,466.0,349.0,294.0,385.0
15503,12086005103,2021,3349.0,2867.6666666666665,133.33333333333334,0.0,8.0,0.0,1580.0,1769.0,658.6666666666666,495.0,495.0,565.3333333333334,404.0,308.3333333333333,422.6666666666667
15504,12086005103,2022,3902.0,3489.333333333333,160.66666666666666,0.0,4.0,0.0,1888.0,2014.0,758.3333333333334,632.0,605.0,664.6666666666666,459.0,322.6666666666667,460.3333333333333
15505,12086005104,2016,4455.0,4111.0,188.0,0.0,0.0,0.0,2196.0,2259.0,858.0,769.0,715.0,764.0,514.0,337.0,498.0
15506,12086005104,2017,4496.0,4066.0,197.0,0.0,0.0,0.0,2223.0,2273.0,776.0,860.0,663.0,815.0,535.0,349.0,498.0
15507,12086005104,2018,4861.0,4283.0,303.0,0.0,0.0,0.0,2379.0,2482.0,938.0,704.0,940.0,923.0,480.0,413.0,463.0
15508,12086005104,2019,4741.0,4088.0,313.0,0.0,0.0,0.0,2389.0,2352.0,802.0,646.0,941.0,882.0,556.0,417.0,497.0
15509,12086005104,2020,4195.0,3017.0,355.0,0.0,0.0,0.0,2152.0,2043.0,706.0,550.0,800.0,772.0,598.0,295.0,474.0
15510,12086005104,2021,4796.333333333333,3741.3333333333335,393.6666666666667,0.0,0.0,0.0,2348.0,2448.3333333333335,900.3333333333334,608.0,869.0,791.6666666666666,637.6666666666666,419.3333333333333,570.3333333333334
15511,12086005104,2022,5397.666666666667,4465.666666666667,432.3333333333333,0.0,0.0,0.0,2544.0,2853.6666666666665,1094.6666666666667,666.0,938.0,811.3333333333334,677.3333333333334,543.6666666666666,666.6666666666666
15512,12086005201,2016,5999.0,5190.0,471.0,0.0,0.0,0.0,2740.0,3259.0,1289.0,724.0,1007.0,831.0,717.0,668.0,763.0
15513,12086005201,2017,6643.0,5784.0,375.0,0.0,0.0,0.0,3039.0,3604.0,1730.0,622.0,1211.0,925.0,805.0,624.0,726.0
15514,12086005201,2018,6470.0,5630.0,398.0,0.0,0.0,0.0,2981.0,3489.0,1700.0,568.0,1381.0,823.0,689.0,548.0,761.0
15515,12086005201,2019,6648.0,5991.0,337.0,0.0,0.0,0.0,3294.0,3354.0,1943.0,571.0,1552.0,605.0,796.0,451.0,730.0
15516,12086005201,2020,6039.0,4821.0,196.0,0.0,0.0,0.0,2973.0,3066.0,1593.0,479.0,1380.0,537.0,953.0,424.0,673.0
15517,12086005201,2021,6040.333333333333,4950.0,224.66666666666666,0.0,0.0,0.0,3136.3333333333335,2904.0,1474.0,590.3333333333334,1340.3333333333333,623.6666666666666,897.6666666666666,400.0,714.3333333333334
15518,12086005201,2022,6041.666666666667,5079.0,253.33333333333334,0.0,0.0,0.0,3299.6666666666665,2742.0,1355.0,701.6666666666666,1300.6666666666667,710.3333333333334,842.3333333333334,376.0,755.6666666666666
15519,12086005202,2016,6043.0,5208.0,282.0,0.0,0.0,0.0,3463.0,2580.0,1236.0,813.0,1261.0,797.0,787.0,352.0,797.0
15520,12086005202,2017,5757.0,5129.0,333.0,0.0,0.0,0.0,2996.0,2761.0,1319.0,677.0,1089.0,839.0,739.0,341.0,753.0
15521,12086005202,2018,6021.0,5305.0,455.0,0.0,0.0,0.0,3089.0,2932.0,1412.0,723.0,1262.0,734.0,789.0,381.0,720.0
15522,12086005202,2019,5875.0,5258.0,437.0,0.0,0.0,0.0,3189.0,2686.0,1354.0,722.0,1243.0,689.0,686.0,466.0,715.0
15523,12086005202,2020,6346.0,4875.0,331.0,0.0,20.0,0.0,3519.0,2827.0,1379.0,743.0,998.0,767.0,1275.0,435.0,749.0
15524,12086005202,2021,6561.0,5369.333333333333,354.6666666666667,0.0,13.333333333333332,0.0,3511.3333333333335,3049.6666666666665,1383.6666666666667,899.0,1008.6666666666666,749.3333333333334,1082.0,577.3333333333334,861.0
15525,12086005202,2022,6776.0,5863.666666666667,378.3333333333333,0.0,6.666666666666666,0.0,3503.6666666666665,3272.3333333333335,1388.3333333333333,1055.0,1019.3333333333334,731.6666666666666,889.0,719.6666666666667,973.0
15526,12086005302,2016,6991.0,6358.0,402.0,0.0,0.0,0.0,3496.0,3495.0,1393.0,1211.0,1030.0,714.0,696.0,862.0,1085.0
15527,12086005302,2017,7126.0,6506.0,467.0,0.0,0.0,0.0,3532.0,3594.0,1455.0,1091.0,1134.0,607.0,873.0,815.0,1151.0
15528,12086005302,2018,7578.0,6804.0,515.0,0.0,0.0,0.0,3896.0,3682.0,1481.0,1027.0,1344.0,759.0,973.0,790.0,1204.0
15529,12086005302,2019,7699.0,6931.0,498.0,0.0,0.0,0.0,4056.0,3643.0,1446.0,961.0,1232.0,804.0,1140.0,789.0,1327.0
15530,12086005302,2020,6789.75,6154.0,405.25,0.0,0.0,0.0,3511.25,3278.5,1327.0,856.5,1061.75,741.25,1031.25,672.25,1099.75
15531,12086005302,2021,5880.5,5377.0,312.5,0.0,0.0,0.0,2966.5,2914.0,1208.0,752.0,891.5,678.5,922.5,555.5,872.5
15532,12086005302,2022,4971.25,4600.0,219.75,0.0,0.0,0.0,2421.75,2549.5,1089.0,647.5,721.25,615.75,813.75,438.75,645.25
15533,12086005303,2016,4062.0,3823.0,127.0,0.0,0.0,0.0,1877.0,2185.0,970.0,543.0,551.0,553.0,705.0,322.0,418.0
15534,12086005303,2017,4110.0,3696.0,152.0,0.0,0.0,0.0,1893.0,2217.0,1018.0,441.0,676.0,535.0,638.0,360.0,442.0
15535,12086005303,2018,4169.0,3827.0,91.0,0.0,0.0,0.0,1802.0,2367.0,1016.0,448.0,564.0,598.0,713.0,348.0,482.0
15536,12086005303,2019,4397.0,3913.0,151.0,21.0,0.0,0.0,1926.0,2471.0,1161.0,479.0,619.0,621.0,696.0,348.0,473.0
15537,12086005303,2020,3516.0,2795.0,114.0,22.0,2.5,0.0,1734.0,1782.0,766.0,447.0,537.0,521.0,570.0,263.0,412.0
15538,12086005303,2021,4110.333333333333,3477.6666666666665,129.33333333333334,14.666666666666668,5.0,0.0,2087.0,2023.3333333333333,857.6666666666666,562.6666666666666,656.6666666666666,609.3333333333334,635.3333333333334,354.0,434.6666666666667
15539,12086005303,2022,4704.666666666667,4160.333333333333,144.66666666666666,7.333333333333334,7.5,0.0,2440.0,2264.6666666666665,949.3333333333334,678.3333333333334,776.3333333333334,697.6666666666666,700.6666666666666,445.0,457.3333333333333
15540,12086005304,2016,5299.0,4843.0,160.0,0.0,10.0,0.0,2793.0,2506.0,1041.0,794.0,896.0,786.0,766.0,536.0,480.0
15541,12086005304,2017,5060.0,4510.0,153.0,0.0,10.0,0.0,2744.0,2316.0,930.0,771.0,882.0,729.0,771.0,552.0,425.0
15542,12086005304,2018,5319.0,4899.0,118.0,0.0,10.0,0.0,2921.0,2398.0,1011.0,715.0,991.0,788.0,739.0,592.0,483.0
15543,12086005304,2019,4901.0,4522.0,63.0,0.0,0.0,0.0,2811.0,2090.0,877.0,605.0,836.0,717.0,797.0,542.0,527.0
15544,12086005304,2020,4425.0,3638.0,91.0,0.0,0.0,0.0,2594.0,1831.0,740.0,740.0,738.0,523.0,705.0,454.0,525.0
15545,12086005304,2021,3496.6666666666665,2920.0,105.66666666666667,0.0,0.0,0.0,2018.3333333333335,1478.3333333333333,586.0,573.0,591.0,443.6666666666667,530.6666666666666,367.6666666666667,404.6666666666667
15546,12086005304,2022,2568.333333333333,2202.0,120.33333333333333,0.0,0.0,0.0,1442.6666666666667,1125.6666666666665,432.0,406.0,444.0,364.33333333333337,356.3333333333333,281.33333333333337,284.33333333333337
15547,12086005403,2016,1640.0,1484.0,135.0,0.0,0.0,0.0,867.0,773.0,278.0,239.0,297.0,285.0,182.0,195.0,164.0
15548,12086005403,2017,1691.0,1627.0,55.0,0.0,0.0,0.0,876.0,815.0,315.0,237.0,299.0,238.0,168.0,239.0,195.0
15549,12086005403,2018,1702.0,1644.0,7.0,0.0,0.0,0.0,786.0,916.0,306.0,229.0,284.0,220.0,169.0,277.0,217.0
15550,12086005403,2019,1731.0,1645.0,14.0,0.0,0.0,0.0,738.0,993.0,314.0,217.0,297.0,237.0,224.0,238.0,204.0
15551,12086005403,2020,1927.0,1368.0,156.0,0.0,3.75,0.0,949.0,978.0,408.0,259.0,286.0,219.0,353.0,226.0,176.0
15552,12086005403,2021,2529.3333333333335,2016.6666666666665,219.0,0.0,7.5,0.0,1185.0,1344.3333333333333,576.6666666666666,293.6666666666667,442.33333333333337,295.0,371.3333333333333,241.33333333333334,309.0
15553,12086005403,2022,3131.666666666667,2665.333333333333,282.0,0.0,11.25,0.0,1421.0,1710.6666666666665,745.3333333333333,328.3333333333333,598.6666666666667,371.0,389.6666666666667,256.6666666666667,442.0
15554,12086005405,2016,3734.0,3314.0,345.0,0.0,15.0,0.0,1657.0,2077.0,914.0,363.0,755.0,447.0,408.0,272.0,575.0
15555,12086005405,2017,3901.0,3448.0,334.0,0.0,19.0,0.0,1765.0,2136.0,945.0,412.0,735.0,470.0,436.0,347.0,556.0
15556,12086005405,2018,4126.0,3718.0,251.0,0.0,16.0,0.0,2132.0,1994.0,990.0,438.0,790.0,707.0,411.0,282.0,508.0
15557,12086005405,2019,4315.0,3771.0,384.0,0.0,0.0,0.0,2245.0,2070.0,1046.0,405.0,853.0,818.0,459.0,269.0,465.0
15558,12086005405,2020,4283.0,3374.0,482.0,0.0,0.0,0.0,2263.0,2020.0,875.0,758.0,651.0,855.0,456.0,229.0,459.0
15559,12086005405,2021,4245.666666666667,3492.6666666666665,369.0,0.0,0.0,0.0,2212.3333333333335,2033.3333333333333,827.6666666666666,700.6666666666666,659.3333333333334,808.0,486.3333333333333,278.6666666666667,485.0
15560,12086005405,2022,4208.333333333333,3611.3333333333335,256.0,0.0,0.0,0.0,2161.6666666666665,2046.6666666666667,780.3333333333334,643.3333333333334,667.6666666666666,761.0,516.6666666666666,328.3333333333333,511.0
15561,12086005406,2016,4171.0,3730.0,143.0,0.0,0.0,0.0,2111.0,2060.0,733.0,586.0,676.0,714.0,547.0,378.0,537.0
15562,12086005406,2017,4242.0,3839.0,132.0,0.0,0.0,0.0,2099.0,2143.0,886.0,619.0,678.0,712.0,511.0,386.0,450.0
15563,12086005406,2018,4101.0,3684.0,128.0,0.0,0.0,0.0,1931.0,2170.0,864.0,520.0,649.0,541.0,571.0,400.0,556.0
15564,12086005406,2019,3872.0,3722.0,78.0,0.0,0.0,0.0,1763.0,2109.0,779.0,503.0,673.0,405.0,557.0,411.0,544.0
15565,12086005406,2020,3704.0,3052.0,40.0,0.0,1.75,0.0,1799.0,1905.0,521.0,414.0,534.0,396.0,769.0,347.0,723.0
15566,12086005406,2021,3334.0,2852.3333333333335,45.666666666666664,0.0,3.5,0.0,1644.6666666666667,1689.3333333333333,507.0,363.0,447.0,383.3333333333333,650.6666666666666,307.0,676.0
15567,12086005406,2022,2964.0,2652.6666666666665,51.333333333333336,0.0,5.25,0.0,1490.3333333333333,1473.6666666666667,493.0,312.0,360.0,370.6666666666667,532.3333333333334,267.0,629.0
15568,12086005407,2016,2594.0,2453.0,57.0,0.0,7.0,0.0,1336.0,1258.0,479.0,261.0,273.0,358.0,414.0,227.0,582.0
15569,12086005407,2017,2468.0,2217.0,158.0,0.0,8.0,0.0,1209.0,1259.0,450.0,257.0,270.0,319.0,352.0,226.0,594.0
15570,12086005407,2018,2631.0,2339.0,121.0,0.0,2.0,0.0,1314.0,1317.0,477.0,401.0,234.0,343.0,390.0,260.0,526.0
15571,12086005407,2019,2374.0,2150.0,73.0,0.0,0.0,0.0,1178.0,1196.0,454.0,286.0,203.0,348.0,336.0,248.0,499.0
15572,12086005407,2020,2348.0,1636.0,73.0,76.0,0.0,0.0,1215.0,1133.0,420.0,351.0,195.0,353.0,313.0,224.0,492.0
15573,12086005407,2021,2944.6666666666665,2393.0,84.0,50.66666666666667,0.0,0.0,1498.3333333333333,1446.3333333333333,578.6666666666666,417.6666666666667,379.33333333333337,381.6666666666667,405.6666666666667,286.3333333333333,495.3333333333333
15574,12086005407,2022,3541.333333333333,3150.0,95.0,25.333333333333336,0.0,0.0,1781.6666666666665,1759.6666666666665,737.3333333333333,484.33333333333337,563.6666666666667,410.3333333333333,498.33333333333337,348.6666666666667,498.6666666666667
15575,12086005409,2016,4138.0,3907.0,106.0,0.0,0.0,0.0,2065.0,2073.0,896.0,551.0,748.0,439.0,591.0,411.0,502.0
15576,12086005409,2017,4240.0,3975.0,106.0,0.0,0.0,0.0,2134.0,2106.0,960.0,477.0,734.0,466.0,673.0,419.0,511.0
15577,12086005409,2018,4213.0,3775.0,164.0,0.0,0.0,0.0,2204.0,2009.0,1067.0,499.0,709.0,373.0,659.0,404.0,502.0
15578,12086005409,2019,4123.0,3607.0,220.0,0.0,0.0,0.0,2134.0,1989.0,1031.0,477.0,640.0,395.0,647.0,360.0,573.0
15579,12086005409,2020,4208.0,3332.0,107.0,48.5,0.0,0.0,2173.0,2035.0,735.0,419.0,635.0,657.0,545.0,573.0,644.0
15580,12086005409,2021,4108.333333333333,3437.3333333333335,92.0,97.0,0.0,0.0,2140.3333333333335,1968.0,759.3333333333334,451.3333333333333,576.6666666666666,700.6666666666666,526.6666666666666,506.3333333333333,587.3333333333334
15581,12086005409,2022,4008.6666666666665,3542.6666666666665,77.0,145.5,0.0,0.0,2107.6666666666665,1901.0,783.6666666666666,483.6666666666667,518.3333333333334,744.3333333333334,508.3333333333333,439.66666666666663,530.6666666666666
15582,12086005410,2016,3909.0,3648.0,62.0,194.0,0.0,0.0,2075.0,1834.0,808.0,516.0,460.0,788.0,490.0,373.0,474.0
15583,12086005410,2017,3811.0,3532.0,74.0,174.0,0.0,0.0,2043.0,1768.0,669.0,586.0,470.0,736.0,423.0,435.0,492.0
15584,12086005410,2018,3920.0,3580.0,88.0,182.0,0.0,0.0,2103.0,1817.0,666.0,617.0,401.0,855.0,430.0,465.0,486.0
15585,12086005410,2019,3726.0,3338.0,47.0,188.0,0.0,0.0,1970.0,1756.0,649.0,534.0,304.0,760.0,521.0,416.0,542.0
15586,12086005410,2020,3282.0,2507.0,40.0,188.0,113.0,0.0,1758.0,1524.0,709.0,368.0,387.0,617.0,365.0,329.0,507.0
15587,12086005410,2021,4423.333333333333,3506.3333333333335,152.0,125.33333333333334,226.0,0.0,2276.0,2147.3333333333335,713.3333333333334,461.6666666666667,423.3333333333333,852.0,655.0,458.33333333333337,859.6666666666667
15588,12086005410,2022,5564.666666666666,4505.666666666667,264.0,62.66666666666667,339.0,0.0,2794.0,2770.666666666667,717.6666666666666,555.3333333333334,459.6666666666667,1087.0,945.0,587.6666666666667,1212.3333333333335
15589,12086005501,2016,6706.0,5505.0,376.0,0.0,452.0,0.0,3312.0,3394.0,722.0,649.0,496.0,1322.0,1235.0,717.0,1565.0
15590,12086005501,2017,7409.0,6164.0,484.0,0.0,333.0,0.0,3677.0,3732.0,924.0,939.0,493.0,1504.0,1183.0,949.0,1417.0
15591,12086005501,2018,7923.0,6581.0,674.0,0.0,252.0,0.0,3848.0,4075.0,937.0,1142.0,441.0,1394.0,1541.0,1052.0,1416.0
15592,12086005501,2019,7185.0,6439.0,316.0,0.0,202.0,0.0,3477.0,3708.0,1011.0,916.0,581.0,1379.0,1176.0,1012.0,1110.0
15593,12086005501,2020,7079.5,6471.5,252.25,0.0,162.25,0.0,3399.25,3680.25,1091.75,870.75,676.25,1263.25,1039.0,1021.5,1117.0
15594,12086005501,2021,6974.0,6504.0,188.5,0.0,122.5,0.0,3321.5,3652.5,1172.5,825.5,771.5,1147.5,902.0,1031.0,1124.0
15595,12086005501,2022,6868.5,6536.5,124.75,0.0,82.75,0.0,3243.75,3624.75,1253.25,780.25,866.75,1031.75,765.0,1040.5,1131.0
15596,12086005502,2016,6763.0,6569.0,61.0,0.0,43.0,0.0,3166.0,3597.0,1334.0,735.0,962.0,916.0,628.0,1050.0,1138.0
15597,12086005502,2017,6721.0,6482.0,67.0,0.0,39.0,0.0,3180.0,3541.0,1249.0,720.0,1100.0,825.0,721.0,932.0,1174.0
15598,12086005502,2018,6424.0,6289.0,49.0,0.0,47.0,0.0,3002.0,3422.0,954.0,741.0,901.0,1061.0,741.0,881.0,1145.0
15599,12086005502,2019,6294.0,6112.0,58.0,0.0,68.0,0.0,2986.0,3308.0,960.0,684.0,820.0,1020.0,799.0,756.0,1255.0
15600,12086005502,2020,6116.5,5833.25,155.5,0.0,57.25,3.0,2883.0,3233.5,931.5,675.25,828.5,987.75,735.25,784.5,1173.75
15601,12086005502,2021,5939.0,5554.5,253.0,0.0,46.5,6.0,2780.0,3159.0,903.0,666.5,837.0,955.5,671.5,813.0,1092.5
15602,12086005502,2022,5761.5,5275.75,350.5,0.0,35.75,9.0,2677.0,3084.5,874.5,657.75,845.5,923.25,607.75,841.5,1011.25
15603,12086005600,2016,5584.0,4997.0,448.0,0.0,25.0,12.0,2574.0,3010.0,846.0,649.0,854.0,891.0,544.0,870.0,930.0
15604,12086005600,2017,6321.0,5631.0,446.0,0.0,13.0,17.0,2928.0,3393.0,991.0,844.0,1054.0,1086.0,753.0,775.0,818.0
15605,12086005600,2018,5887.0,5507.0,168.0,0.0,41.0,17.0,2780.0,3107.0,916.0,840.0,736.0,973.0,944.0,788.0,690.0
15606,12086005600,2019,5360.0,4965.0,197.0,0.0,11.0,0.0,2508.0,2852.0,846.0,805.0,629.0,811.0,890.0,707.0,672.0
15607,12086005600,2020,4954.0,3929.0,174.0,0.0,10.0,0.0,2511.0,2443.0,624.0,772.0,531.0,644.0,945.0,626.0,812.0
15608,12086005600,2021,5382.0,4625.0,126.33333333333334,0.0,6.666666666666666,0.0,2690.3333333333335,2691.6666666666665,687.6666666666666,786.6666666666666,564.0,729.0,964.3333333333334,671.3333333333334,979.0
15609,12086005600,2022,5810.0,5321.0,78.66666666666667,0.0,3.333333333333333,0.0,2869.6666666666665,2940.3333333333335,751.3333333333334,801.3333333333334,597.0,814.0,983.6666666666666,716.6666666666666,1146.0
15610,12086005701,2016,6238.0,6017.0,31.0,0.0,0.0,0.0,3049.0,3189.0,815.0,816.0,630.0,899.0,1003.0,762.0,1313.0
15611,12086005701,2017,6529.0,6361.0,32.0,0.0,0.0,0.0,3121.0,3408.0,830.0,894.0,814.0,833.0,991.0,847.0,1320.0
15612,12086005701,2018,6472.0,6290.0,35.0,0.0,0.0,0.0,2992.0,3480.0,878.0,943.0,532.0,940.0,957.0,954.0,1268.0
15613,12086005701,2019,6990.0,6865.0,33.0,0.0,0.0,0.0,3400.0,3590.0,907.0,673.0,724.0,1302.0,1302.0,663.0,1419.0
15614,12086005701,2020,7616.0,5751.0,82.0,0.0,1.0,3.75,3861.0,3755.0,1055.0,1123.0,1272.0,888.0,1060.0,1044.0,1174.0
15615,12086005701,2021,7571.666666666667,6131.666666666667,112.66666666666667,0.0,6.0,7.5,3650.0,3921.6666666666665,1179.6666666666667,1082.3333333333333,1164.0,956.0,984.6666666666666,916.0,1289.0
15616,12086005701,2022,7527.333333333333,6512.333333333333,143.33333333333334,0.0,11.0,11.25,3439.0,4088.3333333333335,1304.3333333333333,1041.6666666666667,1056.0,1024.0,909.3333333333334,788.0,1404.0
15617,12086005703,2016,7483.0,6893.0,174.0,0.0,16.0,15.0,3228.0,4255.0,1429.0,1001.0,948.0,1092.0,834.0,660.0,1519.0
15618,12086005703,2017,7804.0,7256.0,181.0,0.0,15.0,16.0,3444.0,4360.0,1514.0,923.0,1024.0,1231.0,911.0,734.0,1467.0
15619,12086005703,2018,7925.0,7499.0,185.0,0.0,0.0,16.0,3464.0,4461.0,1320.0,1011.0,1161.0,1166.0,906.0,666.0,1695.0
15620,12086005703,2019,7818.0,7384.0,185.0,0.0,0.0,21.0,3383.0,4435.0,1193.0,1100.0,1094.0,1021.0,927.0,654.0,1829.0
15621,12086005703,2020,8206.75,7804.5,197.75,0.0,0.0,15.75,3695.25,4511.5,1355.75,1113.0,1120.25,1189.75,1031.75,688.0,1708.25
15622,12086005703,2021,8595.5,8225.0,210.5,0.0,0.0,10.5,4007.5,4588.0,1518.5,1126.0,1146.5,1358.5,1136.5,722.0,1587.5
15623,12086005703,2022,8984.25,8645.5,223.25,0.0,0.0,5.25,4319.75,4664.5,1681.25,1139.0,1172.75,1527.25,1241.25,756.0,1466.75
15624,12086005704,2016,9373.0,9066.0,236.0,0.0,0.0,0.0,4632.0,4741.0,1844.0,1152.0,1199.0,1696.0,1346.0,790.0,1346.0
15625,12086005704,2017,9040.0,8848.0,66.0,0.0,62.0,0.0,4637.0,4403.0,1489.0,1142.0,1010.0,1506.0,1517.0,963.0,1413.0
15626,12086005704,2018,9078.0,8845.0,109.0,0.0,56.0,0.0,4587.0,4491.0,1610.0,994.0,1155.0,1498.0,1444.0,867.0,1510.0
15627,12086005704,2019,9307.0,9063.0,157.0,0.0,28.0,0.0,4791.0,4516.0,1786.0,1120.0,1112.0,1530.0,1460.0,711.0,1588.0
15628,12086005704,2020,9020.25,8735.5,185.75,0.0,42.25,0.0,4598.25,4422.0,1630.25,1038.5,1136.75,1450.75,1429.0,731.0,1604.0
15629,12086005704,2021,8733.5,8408.0,214.5,0.0,56.5,0.0,4405.5,4328.0,1474.5,957.0,1161.5,1371.5,1398.0,751.0,1620.0
15630,12086005704,2022,8446.75,8080.5,243.25,0.0,70.75,0.0,4212.75,4234.0,1318.75,875.5,1186.25,1292.25,1367.0,771.0,1636.0
15631,12086005801,2016,8160.0,7753.0,272.0,0.0,85.0,0.0,4020.0,4140.0,1163.0,794.0,1211.0,1213.0,1336.0,791.0,1652.0
15632,12086005801,2017,8485.0,7997.0,371.0,0.0,32.0,0.0,4240.0,4245.0,1297.0,910.0,1251.0,1326.0,1258.0,921.0,1522.0
15633,12086005801,2018,8772.0,8158.0,424.0,0.0,40.0,0.0,4409.0,4363.0,1426.0,938.0,1380.0,1184.0,1396.0,929.0,1519.0
15634,12086005801,2019,8344.0,7850.0,324.0,0.0,24.0,0.0,4100.0,4244.0,1353.0,976.0,1120.0,1271.0,1456.0,761.0,1407.0
15635,12086005801,2020,9042.75,8603.25,269.5,0.0,45.25,0.0,4396.25,4646.5,1441.0,1059.25,1094.0,1452.0,1524.5,864.5,1607.5
15636,12086005801,2021,9741.5,9356.5,215.0,0.0,66.5,0.0,4692.5,5049.0,1529.0,1142.5,1068.0,1633.0,1593.0,968.0,1808.0
15637,12086005801,2022,10440.25,10109.75,160.5,0.0,87.75,0.0,4988.75,5451.5,1617.0,1225.75,1042.0,1814.0,1661.5,1071.5,2008.5
