,tract,year,median_income,state_code,state,county
180,12001001603,2021,41576.5,12,FL,001
181,12001001603,2022,36489.75,12,FL,001
182,12001001604,2016,31403.0,12,FL,001
183,12001001604,2017,33121.0,12,FL,001
184,12001001604,2018,28798.5,12,FL,001
185,12001001604,2019,26750.0,12,FL,001
186,12001001604,2020,31930.125,12,FL,001
187,12001001604,2021,37110.25,12,FL,001
188,12001001604,2022,42290.375,12,FL,001
189,12001001701,2016,47470.5,12,FL,001
190,12001001701,2017,48681.5,12,FL,001
191,12001001701,2018,48843.5,12,FL,001
192,12001001701,2019,48831.5,12,FL,001
193,12001001701,2020,95774.0,12,FL,001
194,12001001701,2021,87469.16666666667,12,FL,001
195,12001001701,2022,79164.33333333333,12,FL,001
196,12001001702,2016,70859.5,12,FL,001
197,12001001702,2017,90000.0,12,FL,001
198,12001001702,2018,90875.0,12,FL,001
199,12001001702,2019,101875.0,12,FL,001
200,12001001702,2020,63403.0,12,FL,001
201,12001001702,2021,59865.66666666666,12,FL,001
202,12001001702,2022,56328.333333333336,12,FL,001
203,12001001801,2016,52791.0,12,FL,001
204,12001001801,2017,63942.0,12,FL,001
205,12001001801,2018,63095.0,12,FL,001
206,12001001801,2019,60417.0,12,FL,001
207,12001001801,2020,52031.5,12,FL,001
208,12001001801,2021,43646.0,12,FL,001
209,12001001801,2022,35260.5,12,FL,001
210,12001001802,2016,26875.0,12,FL,001
211,12001001802,2017,22406.0,12,FL,001
212,12001001802,2018,32228.0,12,FL,001
213,12001001802,2019,32211.5,12,FL,001
214,12001001802,2020,26496.5,12,FL,001
215,12001001802,2021,32946.666666666664,12,FL,001
216,12001001802,2022,39396.833333333336,12,FL,001
217,12001001803,2016,45847.0,12,FL,001
218,12001001803,2017,52454.5,12,FL,001
219,12001001803,2018,48138.5,12,FL,001
220,12001001803,2019,47757.5,12,FL,001
221,12001001803,2020,59375.0,12,FL,001
222,12001001803,2021,64676.0,12,FL,001
223,12001001803,2022,69977.0,12,FL,001
224,12001001805,2016,75278.0,12,FL,001
225,12001001805,2017,82583.0,12,FL,001
226,12001001805,2018,83382.0,12,FL,001
227,12001001805,2019,84922.0,12,FL,001
228,12001001805,2020,75445.25,12,FL,001
229,12001001805,2021,65968.5,12,FL,001
230,12001001805,2022,56491.75,12,FL,001
231,12001001806,2016,47015.0,12,FL,001
232,12001001806,2017,49071.0,12,FL,001
233,12001001806,2018,53334.5,12,FL,001
234,12001001806,2019,63145.0,12,FL,001
235,12001001806,2020,62692.125,12,FL,001
236,12001001806,2021,62239.25,12,FL,001
237,12001001806,2022,61786.375,12,FL,001
238,12001001811,2016,61333.5,12,FL,001
239,12001001811,2017,62497.0,12,FL,001
240,12001001811,2018,76375.0,12,FL,001
241,12001001811,2019,69854.0,12,FL,001
242,12001001811,2020,57631.5,12,FL,001
243,12001001811,2021,68204.33333333333,12,FL,001
244,12001001811,2022,78777.16666666667,12,FL,001
245,12001001813,2016,89350.0,12,FL,001
246,12001001813,2017,78947.0,12,FL,001
247,12001001813,2018,91058.0,12,FL,001
248,12001001813,2019,96638.0,12,FL,001
249,12001001813,2020,92163.0,12,FL,001
250,12001001813,2021,83563.33333333333,12,FL,001
251,12001001813,2022,74963.66666666667,12,FL,001
252,12001001814,2016,66364.0,12,FL,001
253,12001001814,2017,67553.0,12,FL,001
254,12001001814,2018,67875.0,12,FL,001
255,12001001814,2019,82574.0,12,FL,001
256,12001001814,2020,68369.125,12,FL,001
257,12001001814,2021,54164.25,12,FL,001
258,12001001814,2022,39959.375,12,FL,001
259,12001001902,2016,25754.5,12,FL,001
260,12001001902,2017,24602.5,12,FL,001
261,12001001902,2018,25170.5,12,FL,001
262,12001001902,2019,23955.0,12,FL,001
263,12001001902,2020,22080.0,12,FL,001
264,12001001902,2021,31595.0,12,FL,001
265,12001001902,2022,41110.0,12,FL,001
266,12001001907,2016,50625.0,12,FL,001
267,12001001907,2017,49750.0,12,FL,001
268,12001001907,2018,55179.0,12,FL,001
269,12001001907,2019,50515.0,12,FL,001
270,12001001907,2020,48207.0,12,FL,001
271,12001001907,2021,44939.66666666666,12,FL,001
272,12001001907,2022,41672.333333333336,12,FL,001
273,12001001908,2016,38405.0,12,FL,001
274,12001001908,2017,38902.0,12,FL,001
275,12001001908,2018,45500.0,12,FL,001
276,12001001908,2019,42986.0,12,FL,001
277,12001001908,2020,42992.5,12,FL,001
278,12001001908,2021,38923.333333333336,12,FL,001
279,12001001908,2022,34854.166666666664,12,FL,001
280,12001002000,2016,30785.0,12,FL,001
281,12001002000,2017,40680.5,12,FL,001
282,12001002000,2018,36624.5,12,FL,001
283,12001002000,2019,42988.0,12,FL,001
284,12001002000,2020,46819.125,12,FL,001
285,12001002000,2021,50650.25,12,FL,001
286,12001002000,2022,54481.375,12,FL,001
287,12001002101,2016,58312.5,12,FL,001
288,12001002101,2017,58740.0,12,FL,001
289,12001002101,2018,64223.0,12,FL,001
290,12001002101,2019,72111.0,12,FL,001
291,12001002101,2020,67018.0,12,FL,001
292,12001002101,2021,60561.0,12,FL,001
293,12001002101,2022,54104.0,12,FL,001
294,12001002102,2016,47647.0,12,FL,001
