lat,lon,zipcode
36.01,-78.94,27701
36.05,-78.9,27701
36.01,-78.92,27701
35.87,-78.8,27617
35.87,-78.79,27617
35.87,-78.8,27617
35.91,-78.78,27617
35.88,-78.79,27617
35.86,-78.58,27616
35.87,-78.58,27616
35.87,-78.57,27616
35.87,-78.58,27616
35.89,-78.68,27615
35.87,-78.62,27615
35.9,-78.6,27615
35.9,-78.65,27615
35.84,-78.68,27612
35.86,-78.68,27612
35.83,-78.71,27612
35.86,-78.7,27612
35.84,-78.68,27612
35.84,-78.64,27609
35.84,-78.64,27609
35.84,-78.64,27609
35.82,-78.69,27607
35.75,-78.74,27606
35.75,-78.74,27606
35.76,-78.74,27606
35.79,-78.65,27605
35.79,-78.66,27605
35.78,-78.67,27605
35.8,-78.56,27604
35.82,-78.59,27604
35.66,-78.7,27603
35.77,-78.64,27601
35.94,-78.54,27587
35.94,-78.5,27587
35.97,-78.54,27587
35.51,-78.32,27577
35.88,-78.85,27560
35.82,-78.85,27560
35.84,-78.86,27560
35.86,-78.79,27560
35.41,-78.74,27546
35.79,-78.5,27545
35.8,-78.51,27545
35.66,-78.85,27540
35.63,-78.82,27540
35.66,-78.8,27539
35.38,-77.94,27530
35.4,-77.96,27530
35.38,-77.94,27530
35.72,-78.64,27529
35.7,-78.58,27529
35.67,-78.5,27528
35.65,-78.38,27527
35.59,-78.78,27526
35.84,-78.89,27519
35.82,-78.9,27519
35.85,-78.89,27519
35.85,-78.89,27519
35.79,-78.87,27519
35.79,-78.85,27519
35.7,-78.79,27518
35.74,-78.78,27518
35.83,-79.09,27517
35.9,-79.05,27514
35.91,-79.04,27514
35.94,-79.03,27514
35.93,-79.03,27514
35.91,-79.01,27514
35.95,-78.99,27514
35.83,-78.77,27513
35.8,-78.8,27513
35.81,-78.78,27513
35.81,-78.82,27513
35.81,-78.82,27513
35.77,-78.76,27511
35.76,-78.78,27511
35.77,-78.77,27511
35.91,-79.06,27510
35.74,-78.86,27502
35.74,-78.82,27502
35.74,-78.87,27502
36.15,-79.87,27410
36.15,-79.87,27410
36.11,-79.88,27410
36.11,-79.88,27410
36.09,-79.89,27410
36.09,-79.89,27410
36.12,-79.93,27409
36.12,-79.93,27409
36.13,-79.8,27408
36.13,-79.8,27408
36.09,-79.81,27408
36.1,-79.82,27408
36.05,-79.9,27407
36.02,-79.9,27407
36,-79.79,27406
36.09,-79.84,27403
36.09,-79.84,27403
36.04,-79.84,27403
36.07,-79.77,27401
35.45,-79.14,27330
36.07,-79.27,27302
36.11,-80.1,27284
36.11,-80.1,27284
36.11,-80.09,27284
36.04,-79.96,27282
35.97,-79.93,27282
35.98,-80.02,27265
35.98,-80,27265
35.98,-80.02,27265
36.08,-79.48,27244
36.07,-79.52,27244
36.08,-79.49,27244
36.07,-79.52,27244
36.14,-80.28,27109
36.17,-80.28,27109
36.13,-80.28,27109
36.14,-80.3,27106
36.12,-80.31,27106
36.14,-80.3,27106
36.09,-80.29,27104
36.09,-80.28,27104
36.07,-80.3,27103
36.07,-80.3,27103
36.07,-80.34,27103
36.06,-80.3,27103
36.09,-80.27,27101
36.09,-80.27,27101
36.19,-80.28,27045
36.02,-80.38,27012
39.66,-79.96,26543
39.66,-80,26543
39.65,-80,26543
39.65,-79.96,26505
39.28,-80.28,26330
40.4,-80.55,26062
40.06,-80.6,26059
40.07,-80.7,26003
37.8,-81.18,25926
37.8,-81.21,25926
37.47,-81.07,25922
38.42,-82.29,25702
38.42,-82.27,25504
38.41,-82.31,25504
38.4,-82.32,25504
39.44,-77.99,25401
39.45,-77.98,25401
38.34,-81.71,25303
38.35,-81.64,25301
38.35,-81.64,25301
38.1,-81.38,25083
38.36,-81.73,25064
38.4,-80,24927
37.36,-81.05,24740
36.59,-79.43,24541
36.6,-79.42,24541
37.45,-79.22,24503
37.35,-79.17,24502
37.35,-79.18,24502
37.35,-79.23,24502
37.33,-79.24,24502
38.13,-79.04,24401
36.96,-81.1,24382
36.64,-82.1,24201
36.63,-82.12,24201
37.3,-80.03,24153
37.29,-80.08,24153
37.14,-80.55,24141
37.16,-80.42,24073
37.16,-80.42,24073
37.23,-80.41,24060
37.22,-80.4,24060
37.24,-80.43,24060
37.23,-80.42,24060
37.22,-80.01,24018
37.3,-79.96,24017
37.31,-79.96,24017
37.23,-79.97,24015
37.25,-79.96,24015
37.26,-79.94,24011
36.97,-77.39,23882
36.67,-76.95,23851
37.25,-77.39,23834
37.4,-77.56,23832
37.35,-77.41,23831
37.35,-77.41,23831
37.25,-77.33,23801
37.26,-77.33,23801
36.84,-76.31,23708
36.83,-76.32,23704
36.81,-76.36,23701
37.11,-76.47,23693
37.08,-76.46,23693
37.11,-76.47,23693
37.15,-76.46,23693
37.17,-76.47,23692
37.19,-76.49,23692
37.06,-76.33,23669
37.04,-76.39,23666
37.05,-76.39,23666
37.07,-76.36,23665
37.04,-76.38,23661
37.16,-76.58,23608
37.07,-76.49,23606
37.11,-76.49,23602
37.1,-76.51,23602
37.13,-76.51,23602
37.1,-76.49,23602
36.92,-76.19,23518
36.9,-76.21,23518
36.87,-76.3,23517
36.87,-76.29,23517
36.9,-76.22,23513
36.9,-76.22,23513
36.85,-76.29,23510
36.85,-76.29,23510
36.85,-76.29,23510
36.89,-76.31,23508
36.92,-76.27,23505
36.91,-76.27,23505
36.94,-76.3,23503
36.96,-76.25,23503
36.87,-76.21,23502
36.86,-76.21,23502
36.88,-76.19,23502
36.81,-76.17,23464
36.79,-76.17,23464
36.8,-76.18,23464
36.83,-76.13,23462
36.84,-76.13,23462
36.84,-76.14,23462
36.79,-76,23460
36.77,-76.02,23460
36.75,-76.01,23456
36.75,-76.06,23456
36.76,-76.01,23456
36.76,-76.01,23456
36.91,-76.16,23455
36.87,-76.13,23455
36.87,-76.14,23455
36.87,-76.17,23455
36.82,-76.07,23454
36.84,-76.05,23454
36.82,-76.07,23454
36.8,-76.09,23453
36.78,-76.09,23453
36.81,-76.1,23453
36.79,-76.11,23453
36.79,-76.12,23453
36.84,-76.09,23452
36.82,-76.11,23452
36.82,-76.11,23452
36.86,-76,23451
36.88,-76.04,23451
36.86,-75.98,23451
36.85,-76.02,23451
36.85,-76.02,23451
36.88,-76.04,23451
36.86,-76.47,23435
36.75,-76.58,23434
36.88,-76.44,23433
36.96,-76.6,23430
36.78,-76.26,23324
36.73,-76.3,23323
36.71,-76.28,23323
36.66,-76.23,23322
36.83,-76.41,23321
36.71,-76.24,23320
36.76,-76.2,23320
36.77,-76.23,23320
36.77,-76.24,23320
36.76,-76.25,23320
36.72,-76.16,23320
36.69,-76.22,23320
37.64,-77.57,23294
37.38,-77.51,23237
37.5,-77.6,23236
37.44,-77.58,23236
37.51,-77.61,23236
37.52,-77.61,23235
37.52,-77.61,23235
37.5,-77.57,23235
37.65,-77.61,23233
37.65,-77.58,23233
37.66,-77.63,23233
37.66,-77.62,23233
37.65,-77.62,23233
37.65,-77.62,23233
37.65,-77.62,23233
37.59,-77.5,23230
37.58,-77.5,23230
37.55,-77.57,23229
37.61,-77.59,23229
37.64,-77.51,23228
37.64,-77.51,23228
37.63,-77.46,23228
37.63,-77.51,23228
37.57,-77.52,23226
37.59,-77.51,23226
37.57,-77.54,23226
37.6,-77.53,23226
37.59,-77.53,23226
37.5,-77.53,23225
37.5,-77.53,23225
37.54,-77.53,23225
37.53,-77.53,23225
37.53,-77.36,23223
37.56,-77.49,23221
37.56,-77.47,23220
37.56,-77.47,23220
37.55,-77.46,23220
37.55,-77.45,23220
37.54,-77.43,23219
37.54,-77.44,23219
37.54,-77.44,23219
37.53,-77.42,23219
37.54,-77.45,23219
37.34,-76.75,23188
37.34,-76.74,23188
37.32,-76.73,23188
37.37,-76.77,23188
37.25,-76.76,23185
37.25,-76.66,23185
37.28,-76.75,23185
37.27,-76.76,23185
37.26,-76.64,23185
37.28,-76.68,23185
37.25,-76.69,23185
37.5,-77.65,23114
37.5,-77.66,23114
37.51,-77.69,23113
37.5,-77.72,23113
37.4,-77.68,23112
37.42,-77.64,23112
37.42,-77.64,23112
37.6,-77.35,23111
37.61,-77.36,23111
37.65,-77.4,23111
37.63,-77.68,23103
37.4,-76.53,23061
37.4,-76.53,23061
37.67,-77.46,23060
37.67,-77.46,23060
37.68,-77.59,23059
37.84,-77.45,23047
37.76,-77.47,23005
38.06,-78.94,22980
38.06,-78.95,22939
38.13,-78.44,22936
38.13,-78.44,22936
38.09,-78.47,22911
38.03,-78.44,22902
38.08,-78.47,22902
38.08,-78.48,22902
38.04,-78.5,22902
38.05,-78.5,22902
38.03,-78.5,22902
38.43,-78.88,22801
38.43,-78.84,22801
38.43,-78.86,22801
38.44,-78.87,22801
38.43,-78.86,22801
38.43,-78.84,22801
38.48,-77.97,22701
38.49,-77.97,22701
39.19,-78.13,22656
39.22,-78.14,22656
38.96,-78.19,22630
38.96,-78.19,22630
39.16,-78.17,22601
39.17,-78.16,22601
38.47,-77.41,22554
38.47,-77.41,22554
38.45,-77.4,22554
38.47,-77.41,22554
38.35,-77.05,22448
38.17,-77.52,22408
38.23,-77.5,22408
38.29,-77.57,22407
38.35,-77.51,22406
38.3,-77.48,22401
38.3,-77.51,22401
38.29,-77.51,22401
38.29,-77.52,22401
38.29,-77.51,22401
38.3,-77.49,22401
38.3,-77.51,22401
38.75,-77.15,22315
38.77,-77.14,22315
38.77,-77.14,22315
38.8,-77.06,22314
38.81,-77.05,22314
38.81,-77.05,22314
38.8,-77.05,22314
38.8,-77.04,22314
38.81,-77.06,22314
38.8,-77.07,22314
38.8,-77.06,22314
38.82,-77.16,22312
38.81,-77.18,22312
38.83,-77.13,22311
38.84,-77.12,22311
38.72,-77.12,22309
38.77,-77.08,22307
38.78,-77.06,22307
38.75,-77.08,22306
38.76,-77.08,22306
38.75,-77.08,22306
38.84,-77.05,22305
38.85,-77.07,22305
38.8,-77.13,22304
38.81,-77.08,22302
38.81,-77.08,22302
38.82,-77.06,22301
38.9,-77.14,22213
38.9,-77.14,22213
38.87,-77.06,22211
38.87,-77.06,22211
38.86,-77.08,22211
38.87,-77.06,22211
38.87,-77.08,22211
38.9,-77.08,22209
38.9,-77.12,22207
38.83,-77.09,22206
38.83,-77.09,22206
38.87,-77.14,22205
38.87,-77.14,22205
38.86,-77.04,22202
38.85,-77.05,22202
38.85,-77.05,22202
38.86,-77.06,22202
38.86,-77.06,22202
38.86,-77.06,22202
38.86,-77.05,22202
38.85,-77.05,22202
38.86,-77.06,22202
38.86,-77.05,22202
38.85,-77.05,22202
38.86,-77.06,22202
38.89,-77.09,22201
38.9,-77.1,22201
38.88,-77.11,22201
38.88,-77.1,22201
38.89,-77.09,22201
38.88,-77.11,22201
38.65,-77.33,22193
38.69,-77.31,22192
38.68,-77.36,22192
38.67,-77.33,22192
38.65,-77.29,22191
38.64,-77.3,22191
38.64,-77.3,22191
38.63,-77.29,22191
38.65,-77.29,22191
38.9,-77.27,22180
38.9,-77.26,22180
38.92,-77.24,22180
38.74,-77.21,22153
38.75,-77.27,22153
38.78,-77.24,22152
38.78,-77.18,22150
38.78,-77.17,22150
38.77,-77.17,22150
38.78,-77.19,22150
38.77,-77.18,22150
38.51,-77.31,22134
38.88,-77.3,22124
38.92,-77.23,22102
38.92,-77.23,22102
38.93,-77.22,22102
38.93,-77.24,22102
38.93,-77.18,22101
38.93,-77.18,22101
38.94,-77.18,22101
38.87,-77.26,22081
38.87,-77.26,22081
38.87,-77.23,22081
38.87,-77.23,22081
38.71,-77.26,22079
38.92,-77.15,22067
39,-77.29,22066
38.7,-77.14,22060
38.72,-77.15,22060
38.7,-77.14,22060
38.88,-77.17,22046
38.88,-77.17,22046
38.87,-77.15,22044
38.89,-77.19,22043
38.9,-77.2,22043
38.92,-77.22,22043
38.92,-77.22,22043
38.92,-77.22,22043
38.92,-77.2,22043
38.87,-77.2,22042
38.85,-77.12,22041
38.85,-77.13,22041
38.84,-77.16,22041
38.86,-77.36,22035
38.86,-77.36,22035
38.85,-77.35,22035
38.86,-77.38,22035
38.86,-77.39,22033
38.87,-77.37,22033
38.88,-77.4,22033
38.87,-77.36,22033
38.8,-77.32,22032
38.8,-77.32,22032
38.83,-77.31,22032
38.83,-77.31,22032
38.82,-77.28,22032
38.85,-77.3,22031
38.85,-77.32,22030
38.88,-77.23,22027
38.6,-77.33,22025
38.6,-77.33,22025
38.78,-77.28,22015
38.79,-77.3,22015
38.83,-77.2,22003
38.41,-75.57,21875
38.34,-75.11,21842
38.35,-75.08,21842
38.34,-75.61,21826
39.62,-77.77,21795
39.45,-77.38,21793
39.41,-76.95,21784
39.41,-76.95,21784
39.4,-76.94,21784
39.36,-77.16,21771
39.37,-77.16,21771
39.44,-77.53,21769
39.66,-77.75,21767
39.68,-77.72,21767
39.33,-77.34,21754
39.63,-77.77,21740
39.38,-77.41,21704
39.33,-77.35,21704
39.43,-77.42,21701
39.42,-77.44,21701
39.42,-77.41,21701
38.97,-76.27,21619
38.77,-76.06,21601
38.78,-76.09,21601
38.78,-76.09,21601
39.65,-78.93,21532
38.98,-76.52,21403
38.97,-76.52,21403
38.98,-76.49,21403
38.98,-76.49,21403
38.99,-76.54,21401
38.99,-76.55,21401
38.99,-76.55,21401
38.99,-76.55,21401
38.98,-76.54,21401
38.99,-76.54,21401
39.39,-76.58,21286
39.39,-76.58,21286
39.18,-76.67,21240
39.18,-76.67,21240
39.37,-76.46,21236
39.38,-76.47,21236
39.4,-76.48,21236
39.37,-76.45,21236
39.4,-76.54,21234
39.28,-76.57,21231
39.28,-76.58,21231
39.28,-76.58,21231
39.28,-76.6,21231
39.27,-76.6,21230
39.27,-76.6,21230
39.26,-76.71,21228
39.28,-76.75,21228
39.2,-76.61,21225
39.19,-76.61,21225
39.28,-76.56,21224
39.33,-76.45,21220
39.32,-76.66,21216
39.37,-76.61,21212
39.33,-76.62,21211
39.32,-76.62,21211
39.34,-76.63,21211
39.35,-76.62,21210
39.36,-76.63,21210
39.37,-76.65,21209
39.39,-76.74,21208
39.39,-76.69,21208
39.38,-76.63,21204
39.4,-76.6,21204
39.4,-76.6,21204
39.41,-76.61,21204
39.4,-76.6,21204
39.4,-76.6,21204
39.39,-76.62,21204
39.3,-76.62,21202
39.29,-76.62,21201
39.29,-76.61,21201
39.29,-76.61,21201
39.29,-76.61,21201
39.29,-76.61,21201
39.29,-76.62,21201
39.57,-76.97,21157
39.56,-76.98,21157
39.59,-77.01,21157
39.08,-76.58,21146
39.08,-76.55,21146
39.08,-76.54,21146
38.94,-76.56,21140
38.94,-76.56,21140
39.52,-76.56,21131
39.41,-76.46,21128
39.41,-76.77,21117
39.42,-76.78,21117
39.41,-76.81,21117
39.08,-76.69,21113
39.43,-76.62,21093
39.44,-76.63,21093
39.19,-76.67,21090
39.19,-76.67,21090
39.2,-76.68,21090
39.46,-76.32,21085
39.46,-76.32,21085
39.15,-76.74,21076
39.15,-76.72,21076
39.16,-76.72,21076
39.16,-76.73,21076
39.21,-76.78,21075
39.13,-76.63,21061
39.14,-76.6,21060
39.04,-76.68,21054
39.03,-76.68,21054
39.04,-76.68,21054
39.18,-76.84,21046
39.17,-76.86,21046
39.2,-76.81,21045
39.2,-76.82,21045
39.21,-76.8,21045
39.22,-76.88,21044
39.22,-76.86,21044
39.22,-76.89,21044
39.25,-76.81,21043
39.25,-76.82,21043
39.28,-76.86,21042
39.28,-76.83,21042
39.48,-76.64,21031
39.46,-76.63,21030
39.46,-76.64,21030
39.21,-76.94,21029
39.55,-76.32,21015
39.53,-76.35,21014
39.53,-76.35,21014
39.52,-76.35,21014
39.03,-76.5,21012
38.99,-76.99,20912
39,-77.03,20910
39,-77.03,20910
39.09,-77.05,20906
39.07,-77.06,20906
39.11,-77,20905
39.06,-76.95,20904
39.02,-76.98,20903
39.03,-77,20903
39.04,-77.05,20902
39.04,-77.05,20902
39.04,-77.05,20902
39.04,-77.06,20902
39.02,-77.01,20901
39.03,-77.08,20895
39.03,-77.07,20895
39.19,-77.18,20879
39.16,-77.17,20879
39.1,-77.29,20878
39.11,-77.22,20878
39.12,-77.25,20878
39.12,-77.24,20878
39.12,-77.2,20877
39.14,-77.22,20877
39.15,-77.2,20877
39.12,-77.21,20877
39.12,-77.2,20877
39.2,-77.25,20876
39.2,-77.25,20876
39.18,-77.27,20874
39.16,-77.28,20874
39.18,-77.27,20874
39.29,-77.2,20872
39.22,-77.29,20871
39.24,-77.27,20871
39.11,-76.93,20866
39.02,-77.15,20854
39.02,-77.21,20854
39.04,-77.16,20854
39.04,-77.11,20852
39.06,-77.12,20852
39.06,-77.13,20852
39.05,-77.12,20852
39.05,-77.11,20852
39.06,-77.12,20852
39.09,-77.11,20851
39.08,-77.14,20850
39.1,-77.19,20850
39.09,-77.15,20850
39.11,-77.17,20850
39.1,-77.19,20850
39.06,-77.16,20850
39.13,-77.07,20832
39.15,-77.06,20832
39.15,-77.06,20832
39.15,-77.06,20832
38.96,-77.11,20816
38.95,-77.12,20816
38.98,-77.09,20815
38.98,-77.1,20815
38.98,-77.09,20815
38.99,-77.1,20814
39.02,-77.12,20814
39,-77.1,20814
39,-77.08,20814
39.17,-76.79,20794
38.97,-76.98,20782
38.97,-76.95,20782
38.97,-76.95,20782
38.79,-76.79,20772
38.99,-76.88,20770
38.99,-76.88,20770
38.82,-76.88,20762
38.81,-76.89,20762
39.11,-76.74,20755
39.13,-76.74,20755
39.13,-76.74,20755
38.72,-76.66,20754
38.72,-76.66,20754
38.84,-76.88,20747
38.85,-76.89,20747
38.79,-77.01,20745
38.79,-77,20745
38.78,-77.02,20745
38.72,-77,20744
38.98,-76.94,20740
39,-76.91,20740
38.77,-76.89,20735
39.09,-76.79,20724
38.9,-76.82,20721
38.9,-76.83,20721
38.97,-76.79,20720
38.95,-76.74,20716
38.95,-76.72,20716
38.94,-76.73,20716
38.94,-76.73,20716
38.98,-76.73,20715
38.98,-76.74,20715
39.09,-76.86,20708
39.1,-76.85,20708
39.08,-76.87,20708
38.95,-76.82,20706
38.96,-76.82,20706
38.96,-76.87,20706
39.03,-76.91,20705
39.02,-76.93,20705
38.54,-76.59,20678
38.55,-76.6,20678
38.37,-76.44,20657
38.54,-76.98,20646
38.53,-76.98,20646
38.54,-76.98,20646
38.3,-76.52,20619
38.67,-76.88,20613
38.67,-76.88,20613
38.66,-77.02,20607
38.63,-76.95,20603
38.6,-76.9,20602
38.63,-76.92,20601
38.62,-76.93,20601
38.63,-76.92,20601
38.88,-77.02,20260
38.88,-77.02,20260
38.88,-77.02,20260
38.88,-77.03,20260
38.98,-77.35,20194
38.94,-77.36,20191
38.94,-77.33,20190
38.95,-77.35,20190
38.95,-77.34,20190
38.95,-77.45,20189
38.96,-77.45,20189
38.95,-77.45,20189
38.96,-77.45,20189
38.95,-77.44,20189
38.73,-77.77,20187
38.73,-77.8,20186
38.73,-77.8,20186
38.73,-77.8,20186
39.11,-77.55,20175
39.12,-77.54,20175
39.11,-77.54,20175
38.91,-77.41,20171
38.93,-77.38,20171
38.97,-77.4,20170
38.95,-77.4,20170
38.97,-77.38,20170
38.95,-77.41,20170
38.96,-77.4,20170
38.96,-77.36,20170
38.96,-77.36,20170
38.96,-77.36,20170
38.96,-77.37,20170
38.84,-77.64,20169
39.01,-77.44,20166
39.04,-77.41,20165
39.03,-77.42,20164
39.03,-77.4,20164
39.03,-77.42,20164
39.03,-77.4,20164
39.03,-77.4,20164
39,-77.43,20164
39.01,-77.37,20164
39,-77.41,20164
38.8,-77.61,20155
38.78,-77.66,20155
38.79,-77.61,20155
38.81,-77.62,20155
38.82,-77.64,20155
38.92,-77.49,20152
38.92,-77.49,20152
38.92,-77.51,20152
38.89,-77.45,20151
38.99,-77.54,20148
39.08,-77.5,20147
39.04,-77.5,20147
39.02,-77.48,20147
39.06,-77.47,20147
39.03,-77.51,20147
39.06,-77.47,20147
38.73,-77.55,20136
38.75,-77.57,20136
38.74,-77.53,20136
39.14,-77.69,20132
39.14,-77.69,20132
38.84,-77.44,20120
38.85,-77.45,20120
38.83,-77.41,20120
38.75,-77.45,20111
38.76,-77.46,20110
38.79,-77.52,20109
38.78,-77.5,20109
38.94,-77.55,20107
38.91,-77.06,20037
38.9,-77.06,20037
38.9,-77.07,20037
38.89,-77.07,20037
38.89,-77.07,20037
38.91,-77.05,20036
38.91,-77.05,20036
38.91,-77.03,20036
38.91,-77.05,20036
38.91,-77.05,20036
38.91,-77.04,20036
38.91,-77.04,20036
38.84,-77.02,20032
38.86,-76.97,20020
38.93,-77,20017
38.93,-77,20017
38.94,-77.1,20016
38.93,-77.09,20016
38.93,-77.1,20016
38.94,-77.09,20016
38.95,-77.08,20016
38.96,-77.09,20016
38.96,-77.08,20015
38.96,-77.07,20015
38.97,-77.03,20012
38.97,-77.02,20012
38.99,-77.03,20012
38.99,-77.03,20012
38.94,-77.02,20011
38.93,-77.03,20010
38.93,-77.03,20010
38.92,-77.04,20009
38.92,-77.04,20009
38.92,-77.03,20009
38.94,-77.06,20008
38.93,-77.07,20008
38.94,-77.07,20008
38.93,-77.06,20008
38.91,-77.07,20007
38.92,-77.1,20007
38.92,-77.07,20007
38.92,-77.07,20007
38.92,-77.07,20007
38.9,-77.05,20006
38.9,-77.04,20006
38.9,-77.04,20006
38.9,-77.04,20006
38.9,-77.05,20006
38.9,-77.04,20006
38.9,-77.05,20006
38.9,-77.04,20006
38.9,-77.04,20006
38.9,-77.04,20006
38.9,-77.05,20006
38.9,-77.03,20005
38.9,-77.03,20005
38.9,-77.03,20005
38.9,-77.02,20005
38.9,-77.02,20005
38.9,-77.03,20005
38.9,-77.02,20005
38.9,-77.03,20005
38.9,-77.03,20005
38.9,-77.03,20005
38.9,-77.02,20005
38.9,-77.03,20005
38.9,-77.02,20005
38.9,-77.03,20005
38.9,-77.03,20005
38.9,-77.03,20005
38.9,-77.02,20005
38.9,-77.03,20005
38.89,-77.02,20004
38.89,-77.03,20004
38.89,-77.02,20004
38.89,-77.02,20004
38.89,-77,20003
38.88,-76.99,20003
38.88,-77,20003
38.88,-77,20003
38.88,-77,20003
38.9,-76.98,20002
38.91,-77.01,20001
38.9,-77.01,20001
38.91,-77.02,20001
38.9,-77.01,20001
38.92,-77.02,20001
38.9,-77.01,20001
38.9,-77,20001
38.9,-77.01,20001
38.47,-75.11,19975
38.72,-75.13,19971
38.72,-75.09,19971
38.55,-75.11,19967
39.19,-75.55,19904
39.16,-75.51,19901
39.83,-75.54,19810
39.8,-75.5,19810
39.73,-75.65,19808
39.74,-75.69,19808
39.75,-75.55,19806
39.68,-75.65,19804
39.68,-75.65,19804
39.74,-75.56,19801
39.74,-75.55,19801
39.78,-75.6,19735
39.68,-75.75,19717
39.68,-75.75,19717
39.66,-75.69,19713
39.45,-75.7,19709
39.77,-75.71,19707
39.64,-75.71,19702
39.6,-75.75,19702
39.6,-75.75,19702
40.34,-75.98,19610
40.34,-76,19609
40.31,-75.86,19606
40.4,-75.93,19605
40.51,-75.78,19530
40.15,-75.83,19520
40.19,-75.23,19477
40.21,-75.5,19468
40.21,-75.5,19468
40.24,-75.57,19464
40.26,-75.65,19464
40.26,-75.65,19464
40.09,-75.29,19462
40.1,-75.29,19462
40.1,-75.29,19462
40.11,-75.29,19462
40.16,-75.48,19453
40.13,-75.45,19453
40.25,-75.29,19446
40.09,-75.39,19406
40.09,-75.39,19406
40.08,-75.4,19406
40.09,-75.36,19406
40.09,-75.36,19406
40.09,-75.39,19406
40.09,-75.38,19406
40.09,-75.37,19406
40.13,-75.4,19403
40.14,-75.31,19401
39.82,-75.87,19390
39.95,-75.6,19382
39.96,-75.61,19382
39.97,-75.58,19380
40,-75.57,19380
39.88,-75.53,19373
39.86,-75.54,19373
39.88,-75.54,19373
39.9,-75.56,19373
40.05,-75.52,19355
39.86,-75.68,19348
40.03,-75.62,19341
40.03,-75.63,19341
40.05,-75.66,19341
40.04,-75.63,19341
40.03,-75.63,19341
40.05,-75.66,19341
40.06,-75.65,19341
40.04,-75.49,19301
40.09,-74.96,19154
40.08,-75.16,19150
39.92,-75.17,19148
39.94,-75.16,19147
39.94,-75.15,19147
40.04,-75.15,19141
40,-75.15,19140
39.99,-75.09,19134
40,-75.22,19131
40.03,-75.21,19127
40.03,-75.23,19127
39.98,-75.15,19122
40.08,-75.21,19118
40.1,-75.01,19116
40.1,-75.02,19115
40.07,-75.01,19114
39.88,-75.25,19113
40.05,-75.06,19111
39.95,-75.15,19107
39.95,-75.16,19107
39.95,-75.16,19107
39.95,-75.16,19107
39.95,-75.16,19107
39.95,-75.16,19107
39.95,-75.15,19107
39.95,-75.16,19107
39.95,-75.16,19107
39.95,-75.21,19104
39.95,-75.19,19104
39.95,-75.2,19104
39.96,-75.19,19104
39.95,-75.2,19104
39.95,-75.19,19104
39.95,-75.19,19104
39.95,-75.19,19104
39.95,-75.17,19102
39.95,-75.17,19102
39.95,-75.17,19102
39.95,-75.17,19102
39.95,-75.17,19102
39.95,-75.17,19102
39.95,-75.17,19102
39.96,-75.17,19102
39.95,-75.17,19102
39.95,-75.17,19102
40,-75.27,19096
40.14,-75.12,19090
40.14,-75.12,19090
40.05,-75.41,19087
40.08,-75.44,19087
40.07,-75.43,19087
40.04,-75.35,19085
40.04,-75.38,19085
40.04,-75.37,19085
39.97,-75.3,19083
39.97,-75.32,19083
39.96,-75.29,19082
39.91,-75.35,19081
39.91,-75.34,19081
39.98,-75.44,19073
39.99,-75.39,19073
40.01,-75.24,19066
40,-75.23,19066
39.92,-75.38,19063
39.83,-75.5,19060
40.15,-75,19053
40.14,-74.96,19053
40.18,-74.91,19047
40.09,-75.09,19046
40.09,-75.09,19046
40.1,-75.13,19046
40.18,-75.13,19044
40.17,-75.07,19040
40.11,-75.21,19031
40.1,-75.21,19031
40.18,-74.88,19030
40.18,-74.88,19030
40.18,-74.88,19030
40.2,-74.86,19030
40.14,-75.17,19025
39.88,-75.4,19015
40.02,-75.32,19010
39.96,-75.35,19008
39.98,-75.35,19008
40.17,-75.04,19006
40.01,-75.21,19004
40.01,-75.21,19004
40.01,-75.29,19003
40,-75.28,19003
40.13,-75.12,19001
40.12,-75.14,19001
40.27,-75.13,18976
40.22,-75.14,18976
40.21,-75.1,18974
40.45,-75.36,18951
40.46,-75.37,18951
40.23,-74.94,18940
40.36,-74.95,18938
40.24,-75.24,18936
40.22,-75.25,18936
40.23,-75.24,18936
40.24,-75.24,18936
40.26,-75.09,18929
40.27,-75.24,18915
40.32,-75.13,18901
40.31,-75.13,18901
41.24,-75.86,18702
41.24,-75.89,18701
41.47,-75.64,18519
41.36,-75.68,18507
41.41,-75.67,18503
41.41,-75.66,18503
41.49,-75.7,18411
41.1,-75.33,18370
40.98,-75.2,18360
41.06,-75.32,18355
40.97,-75.64,18210
40.65,-75.44,18109
40.64,-75.44,18109
40.57,-75.56,18106
40.57,-75.56,18106
40.59,-75.55,18104
40.61,-75.54,18104
40.6,-75.47,18101
40.55,-75.6,18087
40.72,-75.28,18064
40.56,-75.34,18055
40.63,-75.48,18052
40.63,-75.48,18052
40.56,-75.49,18049
40.69,-75.27,18045
40.56,-75.41,18034
40.65,-75.3,18020
40.66,-75.42,18017
40.84,-76.83,17876
40.84,-76.84,17876
40.8,-76.87,17870
40.96,-76.89,17837
40.98,-76.88,17837
41.01,-76.45,17815
41.01,-76.45,17815
41.24,-76.83,17756
41.14,-77.46,17745
41.24,-77,17701
40.04,-76.34,17603
40.07,-76.34,17601
40.07,-76.34,17601
40.08,-76.32,17601
40.2,-76.02,17581
40.03,-76.2,17576
40.03,-76.22,17576
40.13,-76.3,17543
40.13,-76.31,17543
40.17,-76.16,17522
39.96,-76.78,17408
39.98,-76.77,17404
39.94,-76.69,17403
39.91,-76.68,17403
39.94,-76.68,17402
39.98,-76.68,17402
39.98,-76.73,17401
39.77,-76.67,17361
