Longitude,Latitude,Zipcode
-13661206.556,4643783.2935,95401
-11664867.0678,4687957.0421,80906
-11705253.9216,4825378.0877,80228
-16678564.0093,8669479.3543,99508
-13166120.0773,4048698.2818,90039
-9021402.0558,4028557.9468,29201
-8908104.595,3878678.932,29418
-9182142.4445,4135525.4601,29611
-12474251.167,3980481.8286,85022
-12473522.7101,5385845.4129,83402
-12468183.8306,5025609.0778,84041
-9760195.9977,4128551.2493,35661
-9623817.4523,3674761.5643,36420
-9572509.7363,4027713.8555,35903
-9652200.7378,3982236.3659,35215
-9672578.4885,3955411.6676,35221
-9525894.7609,3912380.5994,36276
-13411377.4348,4485953.8714,95348
-9073477.1085,3194813.8897,33825
-10442056.3915,5095690.8995,50266
-13187520.9261,4052660.859,91411
-13576692.6932,4480117.4849,95008
-12820735.0666,4322932.4032,89106
-8570243.535,5293176.4196,14456
-10038589.6734,3816258.795,39157
-8277526.6706,4993034.0722,7058
-8930041.6291,3002209.8834,33024
-8235605.5909,4976148.7648,10020
-8235865.4521,4975963.8899,10018
-8988844.4668,4978141.811,44432
-9353757.6832,4973751.3032,45804
-10226433.3094,5338645.0594,52132
-9831955.2261,5163687.0003,60123
-8213286.1717,5017574.2908,10606
-8475363.6302,4416636.9794,23462
-8899135.126,4815705.786,26505
-12464911.2224,5045616.1664,84401
-9756393.6811,5116692.581,60628
-8939757.5735,2982129.4452,33012
-11696995.4827,4835561.3605,80002
-13142702.3628,4017752.6762,90670
-9407524.9795,4945618.8197,45822
-9374740.2362,4889313.483,45356
-9065280.8092,4783637.6702,45750
-13729242.9036,5356249.9411,97470
-8535409.3996,4776139.3901,21209
-8194816.8708,4968156.3957,11550
-9775937.0816,5151644.6394,60707
-12455699.523,4956666.2996,84047
-10931414.6629,3024803.2127,78577
-12351681.5827,3793881.9056,85701
-13140903.9532,4037261.1762,91733
-13631694.295,4531004.311,94080
-9062681.3282,3322130.6111,32804
-13196926.9542,4084594.6709,91355
-9313577.7225,5103432.7212,43615
-11662566.8347,4798536.1932,80138
-13336501.4338,4794883.515,89502
-12468014.2732,5385473.4617,83404
-9393378.4673,4013616.9571,30326
-10538640.9287,4716749.5059,66212
-13172783.6349,4042009.1738,90038
-9394056.2278,3996622.5724,30303
-8922863.8091,2989658.6228,33160
-10963158.0846,5693056.1709,57401
-10472711.4109,3954100.448,75599
-10540613.4767,4715350.408,66212
-12944044.2953,5402009.1671,83709
-9029123.8982,3764417.7716,31406
-10810594.7177,3920864.0546,76205
-8894910.5826,4307728.6484,27407
-8299381.7254,4776798.7099,8225
-10865618.6572,4698749.6768,67401
-10754404.7186,4749169.6579,66502
-13615232.9864,5994566.9978,98003
-7946515.4535,5133858.9268,2914
-13593873.1389,4531595.7566,94541
-10756310.4658,3869311.3589,75150
-8941372.7352,2971053.7884,33144
-8242764.028,4904432.3861,7712
-11700164.0717,4888266.6583,80031
-13165273.4935,4050039.3425,91203
-13608300.1352,4594926.266,94590
-8236649.3535,4977010.5944,10036
-8665303.6481,4987700.4711,16802
-10965383.5048,3441784.2225,78216
-8526138.5965,4887777.6816,17022
-9525280.7521,4611275.3201,40223
-10408733.6807,5620642.0317,55447
-8887275.5663,5193939.0606,16428
-13057592.8056,4019799.6913,92507
-9029580.3011,3762878.3792,31406
-8528850.2221,4750803.9498,21061
-12455339.2532,3966654.5446,85250
-10208628.2645,5080297.268,52247
-9365104.7162,4839484.808,45424
-9194217.4349,4978609.1438,44906
-9621918.4197,4434477.8665,42104
-8974964.7504,3257227.5576,32901
-8739975.9165,4297976.3005,27587
-13656423.876,5704097.7166,97205
-8527728.9252,4775047.8835,21212
-13042264.9568,3913680.9469,92069
-10659035.6198,4729740.1876,66606
-10771036.7103,3885067.0669,75247
-10832677.5839,3871024.6463,76137
-9091153.1807,3551328.5717,32225
-10380718.6771,4677464.6507,65301
-9435859.0133,5460741.9209,48625
-10292049.4763,4781818.0232,65270
-10789817.4404,5279254.9071,57069
-10876265.9267,3545319.5489,78752
-8460367.3578,4922535.8405,19533
-8839366.0415,4680084.7486,26807
-10497526.4394,4463372.4434,64836
-13131036.3129,4010973.0518,92833
-8234590.9236,4976476.9069,10022
-9803041.3683,5263444.5795,53182
-9321082.2613,3869228.3855,31206
-13716252.3675,4744747.223,95482
-13317970.2108,4346593.7222,93230
-8934044.3065,3000332.5443,33024
-8260126.3848,4875529.852,8701
-8348942.4278,4844431.2785,8043
-12402529.0324,4939675.8154,84032
-10046145.6328,3500182.2397,70062
-8475572.449,4417552.5321,23462
-9135518.658,3964094.8482,30907
-8901507.2094,4306190.8222,27265
-8652380.6936,5344856.921,14626
-9587874.6555,4930596.7232,46902
-9419447.5168,4726114.8669,41018
-9080249.411,4623433.0856,25304
-11537428.1063,5142372.854,69361
-8520750.8945,5303416.3821,13021
-8818599.3461,5178317.8428,14701
-8698281.0561,5314540.8889,14020
-9157884.5267,4983054.2663,44805
-12453366.3465,4966115.8411,84107
-8422842.6713,5072662.5075,18509
-8998055.3329,5144343.2027,44004
-8987327.1582,5122986.6406,44047
-8998566.3239,4992314.2813,44460
-9307880.1482,4755666.0648,45133
-9152001.7495,5051093.4222,44074
-9131617.9641,4860241.9145,43701
-9044187.0061,5027530.8657,44272
-10762133.3793,4058782.9752,73460
-13411886.8126,4484159.1496,95340
-10381246.0193,4459711.1389,65804
-8615559.9891,4785179.407,21703
-10772191.1557,3889268.8977,75080
-8238214.7186,4972240.2849,10013
-10478785.7446,3956133.4597,75503
-8630759.079,4620566.2345,47025
-10778344.6513,5922487.7411,58102
-12814889.2104,4312059.1319,89119
-10296797.6117,5475440.1045,55901
-8930319.6474,5105120.2639,16335
-12812474.5337,4303392.7068,89074
-9009284.329,4182612.9103,28273
-9232894.4886,4857316.6653,43209
-10799383.1619,3886591.1466,75063
-13831691.3104,5372344.59,97420
-13736070.6861,5222923.1253,97527
-13226637.8715,5728781.98,97801
-13177126.9508,4011768.5434,90278
-10439966.2594,3819387.0819,71108
-8920025.495,3022680.2087,33334
-10538216.0168,4721039.8058,66204
-9421430.2003,5150758.398,49242
-9528561.1932,5298379.3371,49512
-8236297.5326,4976703.2505,10036
-10505255.6658,4212840.5537,72903
-8750378.2975,4270235.1395,27604
-8218867.6055,4977247.1717,11354
-8944624.3838,2969509.0894,33174
-9766780.1648,5103327.5175,60452
-8899153.2108,4475038.8057,24016
-9994317.3941,3540351.2322,70460
-8667375.6748,4762953.784,25414
-9524570.5304,4611184.8367,40223
-8218537.6137,4976864.4797,11355
-10980499.1128,3442921.5891,78250
-10246051.9736,3523889.0198,70508
-13168335.8777,4037371.2603,90020
-9744896.8776,5104463.8001,60409
-10856808.1985,4218990.7862,73139
-8489911.7739,4863732.2407,17584
-8503733.3248,4915706.4667,17042
-9797023.337,5136975.8889,60148
-9160284.202,4140115.2209,29607
-13150364.8166,4051828.0479,91104
-8171400.6082,4965321.6561,11726
-8612982.9986,4246396.7589,27858
-13062152.7522,4029150.8285,92507
-8940842.9301,2983125.5572,33012
-9263935.3235,5210623.6966,48228
-11107832.9533,3820086.5066,79602
-10608181.0257,3889862.7925,75402
-13540143.7833,4740560.5698,95991
-9373953.2609,4017347.433,30071
-9366504.3878,4843516.1305,45424
-10813975.6016,4053294.2028,73401
-8194821.5048,4969584.2873,11550
-11391278.3579,3748818.9922,79762
-10534608.6917,4169875.774,74953
-8511107.5988,4451015.5485,23601
-10900399.9496,3488429.7173,78666
-10022885.9214,4186110.7846,38107
-8494518.4211,4871408.7208,17602
-9962089.9626,5320518.653,53719
-8595011.5984,4708518.3293,22043
-8366476.6943,4875921.0673,19138
-13626168.0496,4549916.8022,94108
-9651059.6994,4330924.055,37214
-9092306.5066,3543871.5658,32204
-10035034.425,4626885.2445,62298
-10441498.8216,3827044.4355,71109
-13315115.0778,4379385.1778,93662
-9500092.8882,3659571.3964,36303
-9090371.6878,3546309.4306,32202
-8231186.9126,5283580.0091,12305
-8825024.8419,4314171.4053,27302
-8916954.5645,3030903.9998,33062
-10545597.8788,3824218.7566,75602
-7909974.8769,5206968.1579,2122
-9879742.212,5150586.4519,60115
-10439857.8437,3821594.8733,71108
-10807622.4089,3765029.3178,76645
-9722265.9395,5082461.7107,46410
-9407461.7184,5271638.8553,48912
-8158664.078,5070471.0509,6470
-10875945.4883,3647416.6301,76543
-10771764.5432,3865240.6991,75215
-12353019.0591,3793556.3475,85705
-9279330.2723,5235895.7974,48334
-9111644.1097,3074086.439,33916
-10025541.931,3503199.9509,70122
-13579796.7597,4479896.0948,95129
-8353928.9322,4830222.7947,8012
-9698024.4708,4540045.0497,42303
-9739425.4196,4576398.6616,47715
-9170854.9602,4350221.0791,37601
-13117989.0286,3996562.2261,92801
-13152214.0806,4002223.2677,90815
-8173954.5169,4968813.9311,11701
-12435263.4492,4905732.4656,84604
-9166023.7031,3458571.3945,32611
-10640821.9717,3456695.0369,77477
-12464013.3363,3948800.0691,85040
-13122885.2952,3986661.7452,91761
-11674458.2598,4801007.1443,80124
-9063598.2913,3305285.7608,32819
-9388864.3517,4026120.4547,30328
-10146836.7107,3557969.0771,70808
-9266506.2996,5233492.4415,48076
-12837649.1442,4317361.6745,89135
-9011244.6586,4184599.3809,28273
-9650343.0243,4320534.5086,38018
-10640494.9748,3475783.2396,77079
-8634332.6971,4529059.1016,23462
-8367872.4903,4859003.9656,19103
-13618681.6561,6042482.3306,98101
-7474704.7669,2060865.9761,680
-8226119.6145,4957886.0298,11236
-12464312.3209,3940370.2499,85284
-10776129.9913,3850057.2149,75241
-8609226.779,4714798.3148,20190
-9094618.5933,4629552.3704,25136
-13675885.8306,5216420.4712,97504
-8089720.621,5565292.531,5656
-8146532.5236,5404996.0476,5735
-10635496.2543,3468045.3198,77063
-8766980.7838,5298003.2071,14225
-9313893.0538,5117150.631,43560
-9264144.0634,3905934.5506,31061
-9319380.4587,4028090.1327,30680
-9755770.1056,5145582.3327,60610
-13653699.4075,5705773.2821,97232
-8909243.5917,4967470.8114,16046
-8944236.1867,2975666.2325,33178
-9768788.0574,5453813.3354,53015
-10310974.6986,5598318.4404,54022
-8900804.2039,4809599.47,26501
-13405221.4791,4156142.4943,93454
-13532911.712,4435377.5528,95020
-13582103.0129,4475663.9924,95070
-13264528.5704,4050940.7581,93033
-13228745.3553,4069289.102,93021
-10784948.7602,4552151.5039,67042
-7992111.9838,5208308.041,1606
-10881730.5286,3548784.0479,57701
-12693449.5966,4196518.0485,86409
-9165186.4943,3247798.1482,33610
-9176896.5898,3248557.4161,33610
-8911936.5683,3079767.5038,33405
-9052666.2288,3329021.7664,32707
-8367641.2242,4877844.9068,19095
-13018627.0168,4019379.5358,92545
-9170842.6032,3660469.0972,31503
-13511011.0872,4658275.9636,95826
-10270395.6942,4131219.3299,72114
-13501872.6499,4680699.9598,95610
-7911553.5,5216553.4704,2141
-12363601.6064,5725314.5499,59718
-9909374.1799,4063164.6519,38863
-9223310.4228,3697556.3441,31533
-7913460.0919,5211972.2164,2115
-9111643.224,3267961.7403,33805
-12453698.3818,3950972.3985,85201
-9338375.0512,4836892.2329,45387
-10884255.5412,3639657.1111,76549
-9313844.7959,3835108.0205,31088
-8909359.5072,4930363.394,15220
-12348357.1511,3794280.4237,85716
-9412579.1604,4071700.999,30183
-9371805.8129,3778631.896,31709
-9982422.2549,5203517.665,61032
-13636402.5722,5970870.5061,98499
-13617441.5164,6076355.4459,98036
-9821511.0716,5312708.9348,53186
-13249587.9248,4216399.4187,93301
-13174680.4512,4003128.029,90505
-8317688.197,4903910.6169,8648
-8236903.9429,4974136.2612,10004
-9316005.5349,3881744.6916,31210
-9028622.5751,3763239.384,31406
-9595946.1204,3813826.9869,36117
-9462474.753,4133347.6038,30720
-12459305.5957,3957025.5596,85257
-10245029.3215,3828648.692,71203
-9911462.2349,5236031.7043,53511
-8946262.7395,2975895.1067,33178
-13418202.63,5942885.006,98926
-9663446.092,3947025.5894,35216
-13170065.5258,4022136.7382,90047
-10778748.2631,3843088.9854,75244
-13506855.3075,4659027.1941,95827
-12967626.5928,4004214.1906,92264
-9601510.62,3813779.5342,36109
-9669508.9433,3954240.1063,35211
-12452229.7092,3937148.68,85224
-10859995.5633,4247500.6009,73120
-10370845.8088,5631020.5119,55112
-10638614.9358,3468222.7389,77042
-9068551.8839,3315030.6364,32835
-7933682.4772,5205508.6564,2457
-8007169.1494,5167339.021,1571
-7891549.4223,5236812.4053,1970
-10370562.0268,5630635.9164,55112
-9587782.7416,4813781.5561,46227
-12641061.1678,4454185.0073,84790
-9404884.7475,5277400.4832,48823
-9089806.9361,5031264.0032,44321
-10854668.6404,2991122.4943,78520
-10846221.1757,3216184.503,78416
-9027706.4115,4033130.6786,29210
-11716389.364,4863536.8168,80305
-11689395.1008,4840668.3467,80221
-9397178.1754,3999643.061,30318
-12446898.2906,5438362.5773,83440
-13037577.6992,3866061.6744,92108
-9789742.0186,5203263.8614,60048
-9313599.093,5107102.8763,43615
-9788074.4409,5087861.2487,60451
-9330623.4425,4068679.3023,30501
-8581096.9761,4706067.1449,22201
-10336047.8558,5581403.6271,55033
-8775993.7762,4905321.7733,15904
-8137621.8871,5261062.6218,1247
-8878103.6363,4931789.3217,15146
-10809922.8156,3852998.6712,76018
-10679599.4474,4250549.3312,74447
-11667958.275,4802713.2628,80134
-8146291.3033,5039922.4965,6608
-10892180.5665,3569165.1752,78613
-8604249.5789,4669568.9301,22192
-12451870.5918,4969789.1215,84106
-8551815.5884,4735960.09,20724
-9794402.3425,5137650.3492,60523
-12461023.4422,4961248.9612,84118
-8930973.7686,3083910.9663,33411
-10516791.234,4458593.451,64870
-10932421.5284,3028579.4887,78504
-8638922.084,5333342.4205,14615
-9647787.3188,4324100.4256,37214
-8920350.0697,2990589.7918,33160
-13131225.7376,4000183.8408,92840
-8253632.9157,4875020.5522,8723
-8132540.2755,5100873.8489,6704
-10979149.5164,3434134.3411,78238
-8937233.5491,2989753.3424,33014
-9321043.5627,3870166.597,31206
-9743744.398,5103587.0,60409
-11697140.8998,4823741.4948,80226
-7915273.4463,5188313.6283,2021
-9470196.403,5303053.8878,48846
-8124919.1577,5100359.2717,6705
-13124117.2576,3996532.219,92706
-8533342.0945,4791729.2575,21031
-13597438.5356,4609422.0009,94534
-10008930.5858,4172593.6822,38118
-8147396.7291,4983253.417,11749
-13583634.2595,4434647.153,95060
-10627945.3603,3530024.9122,77384
-8245276.591,5030768.6027,10952
-8924259.1924,3044494.9556,33434
-9791492.6333,5197244.7304,60061
-9781817.2432,5147076.7357,60165
-10875188.9235,3584818.6284,78628
-9598231.0008,4854620.6654,46268
-11665220.0081,4692245.9103,80906
-12479424.0128,3970647.8118,85021
-11689542.1454,4854231.53,80234
-8943388.2505,2997550.3243,33027
-9383941.3601,3998646.751,30030
-9761769.4752,5152317.5569,60618
-8286461.8817,4933892.5004,8902
-8369414.0355,4885605.2344,19034
-8942447.8041,5029799.9839,16172
-8933027.5689,4892661.0357,15301
-8235799.1506,4975193.8922,10016
-9650776.8607,4312373.5842,37211
-9171670.0306,4073278.3481,29639
-9199352.8181,4098184.9138,29621
-9164700.0694,4146792.6923,29615
-9020349.9338,4034883.0293,29203
-10021815.8817,4182713.5816,38104
-10626079.4825,3468753.2203,77027
-9044105.0174,4473440.1029,24605
-8073000.9429,5437851.2282,5068
-13608970.8095,6062056.3414,98028
-9027106.5236,4490694.471,24740
-9037771.7836,4549717.052,25801
-8888402.3603,4711713.3505,26241
-8753914.6383,4271649.9308,27604
-10032441.666,3806562.3471,39206
-8776575.8369,4289972.0448,27703
-8083117.4352,5092251.055,6457
-8120621.836,5061408.2637,6515
-8117711.1051,5061372.6438,6511
-8955282.909,4161964.2442,28174
-8134251.6084,5093741.307,6708
-10509833.0547,4757410.0182,64068
-13580591.1406,4553718.7611,94526
-9595522.9787,5323532.5777,49456
-12814790.8099,4314600.9441,89119
-7952354.1865,5205613.7366,1701
-9624005.7127,4437408.6186,42101
-10967536.3127,3434569.7103,78201
-10640702.9475,3491197.5212,77065
-13048590.6196,3860173.9339,92106
-10282465.6348,4348478.6652,72653
-8366656.5977,4859978.0004,19107
-10780361.0891,3889311.769,75001
-9340667.184,4837414.794,45387
-10890515.7624,3549951.1865,78730
-10434420.5104,3831227.0009,71111
-8234287.524,4954658.2612,11223
-8231414.835,4955513.4786,11229
-8234874.2442,4957528.1343,11230
-10381140.98,5616626.8763,55415
-9379451.6354,4008401.1744,30345
-10481563.411,4349632.7183,72756
-8465079.5019,4420271.9123,23454
-10666654.1978,4318830.0284,74134
-13603521.4594,4540824.7382,94539
-10003240.1079,4177251.3227,38119
-9114683.433,3068681.6455,33907
-7351043.5845,2066408.8463,726
-9520123.8071,5237395.6766,49080
-10043200.1122,3504683.5886,70123
-8218001.6313,5020769.4206,10523
-10022444.0773,4182762.7558,38163
-9963446.6468,5321890.6928,53717
-13164655.5895,4036140.6983,90017
-8286460.299,4933913.2393,8902
-9256267.1153,5244821.858,48084
-10623346.841,3506445.2437,77090
-12480721.7971,3971270.7604,85021
-9051282.0849,3319800.8766,32807
-8928202.5438,3032673.6029,33063
-8915819.2335,3066460.9699,33426
-13648199.469,5723429.7313,98661
-10807309.235,3715795.4471,76705
-9079382.0165,3530348.4684,32256
-9069249.1776,5033584.8773,44221
-9756697.8227,5154225.9735,60613
-8576751.0501,4707230.2498,20052
-10237759.114,5014970.8425,52557
-13085354.9833,4038125.3777,91764
-13191584.5337,4051688.0982,91316
-13678229.8924,5209802.658,97501
-9388292.8527,3971573.7766,30260
-13031674.6663,3843475.0411,91911
-8481359.4743,4406601.004,23464
-10625264.5137,3505238.5291,77090
-9272150.4866,5209946.0833,48127
-9951823.8532,5323091.6279,53715
-8921551.0863,3079745.2871,33415
-13042194.2013,3858106.7603,92101
-13063535.7478,4025491.0222,92507
-13127127.688,4008874.214,92801
-13037578.2879,3912764.4846,92069
-10967727.0214,3414333.0722,78224
-13610011.9237,4562085.3533,94709
-13503995.5439,4579080.6101,95207
-8927122.7976,2970001.7429,33126
-13252523.36,4215846.5263,93308
-13301175.4322,4080994.3711,93013
-8922813.6404,3042630.2803,33433
-10599027.6947,3819369.6097,75708
-13119105.15,3988109.3136,92614
-10242272.7426,3530936.9323,70501
-13166254.2342,4035502.4811,90015
-10243527.3385,4056184.9594,71601
-8126344.4133,5092751.9252,6705
-10365044.1516,4202423.0761,72802
-8926652.293,2972963.0683,33132
-8520747.8705,4718811.7436,21401
-10246208.0456,3531869.5189,70506
-13142501.9738,4038430.9257,91803
-10250765.6455,3832050.8549,71201
-13151896.4832,4005484.0975,90808
-10017513.4758,4160639.3088,38671
-9834124.4145,5164992.3087,60123
-7657901.0766,5594378.1271,4401
-9100480.5371,3528793.548,32244
-9165701.9575,3246539.1297,33619
-8928404.1258,3019650.6205,33319
-8941113.199,2981219.0402,33012
-13176867.2529,4019691.8339,90304
-8920773.931,3086709.6017,33417
-12820809.588,4320669.2404,89102
-12272501.2997,3706579.8834,85635
-11346108.4399,3970067.4463,79414
-9345385.945,3614972.1446,31792
-10030667.4768,3499079.1513,70125
-9336186.2752,3977695.7709,30054
-9434450.7376,5405492.9573,48858
-11340067.021,3965179.5646,79423
-12836654.6451,4326141.033,89144
-9160994.4444,4341882.6227,37682
-8138657.2593,4974788.9539,11769
-8089803.1606,5001709.6962,11901
-12728038.2084,4095642.4892,86403
-10758059.7083,4976431.5256,68516
-9415751.0308,4033925.0287,30144
-10621339.3938,3497261.404,77060
-10811258.634,3852532.5263,76017
-9505661.1557,4899770.2072,47303
-8349548.6095,4848549.8234,8003
-9361613.9792,4288618.2955,37922
-9647091.9653,4128183.4336,35806
-8940597.8732,2974075.9318,33122
-11072621.2941,3195589.1906,78041
-13033431.4211,3863126.508,92115
-13610884.5663,4561259.9522,94704
-9304784.0693,4362003.6558,37825
-13633881.9072,4551248.0253,94129
-8582789.6931,4683422.81,22309
-8235659.3492,4967132.8933,11201
-8237531.7679,4976154.2943,10001
-8209279.6458,5016547.3078,10604
-13626262.6835,4548699.9141,94104
-8937072.2184,2996594.9392,33025
-9766302.8162,5132555.0716,60632
-9762361.0151,5478045.4616,54901
-10394075.8126,5589387.4918,55438
-9220568.56,4850192.3018,43110
-13156731.4254,4043824.8556,90033
-8946259.8144,2975907.1666,33178
-12586273.7657,4534298.4319,84720
-8204502.8529,4979324.079,11030
-13160720.7389,4024238.5532,90280
-10564992.761,4761468.3075,66048
-11234107.3708,4447446.0987,67901
-10932677.9337,4610524.0718,67579
-10039015.7963,3496383.3476,70123
-8989952.4969,3297569.4408,32922
-9022587.7991,3401414.3749,32114
-9115665.4251,3067954.3532,33919
-9382945.3575,3558625.8671,32307
-9090343.1571,3546679.9362,32202
-8947596.3807,2969032.4983,33199
-8921332.8506,3013874.5458,33301
-9168403.5065,3457136.1074,32611
-9543114.0111,3527500.5463,32401
-8926804.9286,2971580.7336,33132
-8936330.9945,2964496.1125,33146
-9210222.7398,3244624.0394,33760
-8932554.3448,3008906.0218,33314
-9626401.9422,3572778.9013,32578
-9200188.685,3283701.3093,34654
-9055377.395,3493837.0356,32084
-8386031.1229,4882543.7267,19401
-13173364.8344,4042124.6823,90028
-13179837.0961,4022740.1486,90045
-8950092.9608,3203201.6353,32967
-9536747.297,4591388.4571,40229
-8244587.9857,5027249.0422,10952
-9147884.5815,4533886.9279,25670
-12586906.9944,4533568.4752,84720
-12435867.8732,4905213.9376,84058
-9193448.2401,3787710.9827,30445
-12453312.2434,4965896.3198,84401
-9485237.77,4051622.9451,30161
-9394924.3547,3998460.7065,30332
-9326068.6504,4073208.7716,30507
-9298471.9128,4114862.6328,30523
-9181744.7966,3179574.6017,34203
-12515550.64,5291309.8383,83209
-9032634.2653,5058325.8662,44234
-9366138.8197,4831844.1906,45431
-9759839.1196,5142559.2452,60612
-9757214.7696,5141801.1601,60607
-9965924.031,4969107.3494,61635
-9816262.0595,5086460.1013,60431
-9797495.4591,5214443.0241,60030
-9838565.4242,4781754.4932,61938
-9975478.666,4825516.4014,62794
-9757982.0033,5160849.2427,60660
-9983460.0735,4979996.8506,61615
-9777959.2458,5115340.3711,60465
-10026787.7122,4942947.1648,61520
-9932060.3361,4539582.311,62901
-9847189.2816,5130782.535,60554
-10486676.6059,5234823.0628,50501
-10202560.9514,5147692.8061,52406
-10547309.9024,4739148.6445,66112
-10604146.1436,4715439.4638,66045
-11019608.9875,6103220.3304,58335
-9066977.8739,4781670.4858,45750
-9117245.9882,5035239.9745,44256
-9390602.2139,4796974.1359,45042
-9181041.1911,4920415.2525,43050
-9422098.4651,4735212.7966,45233
-7367207.6548,2084287.7946,960
-7359770.3907,2092234.2702,902
-9769650.7375,5134692.0262,60804
-9778421.4162,5148417.0123,60171
-9803865.1009,5173104.2729,60067
-9761491.6736,4724473.3704,62454
-9894137.7802,5151725.2047,60150
-9102565.5009,5084005.9562,44107
-7913482.7609,5212075.7523,2115
-7904049.9039,5198954.2899,2169
-7917114.564,5221989.349,2155
-9314366.8463,5315006.2539,48503
-9349273.9108,5397522.387,48710
-9536354.9978,5306862.1189,49503
-9266057.5681,5209725.8355,48128
-9291865.5186,5148429.2937,48161
-10697397.447,5826531.3794,56537
-10637880.7382,5591275.4938,56241
-10396995.6043,5636728.5645,55445
-10469304.9384,5492461.1095,56003
-10302514.4609,6028125.1328,55792
-10879544.464,3541279.9613,78705
-11341373.7828,4188871.359,79109
-10844820.8271,3871879.2178,76116
-11847277.0877,3747283.7734,79924
-10554036.7999,3411867.156,77550
-8980415.3899,4920751.5291,43952
-8974924.7944,4920743.59,43952
-10250877.899,5912565.8938,55812
-10704750.7151,6127669.906,56701
-10583480.8809,5643317.9559,56201
-10198903.4039,5469242.1005,55987
-10434207.7732,3515320.0261,77630
-10455741.1623,3488248.1814,77640
-9223418.0051,4859454.8577,43213
-9066651.6983,5109283.1931,44094
-9305311.829,5113495.4673,43613
-9232889.6456,4857295.3504,43209
-10838234.508,3856818.9745,76129
-10880795.8609,3538123.0165,78701
-9000325.0539,4997954.1394,44460
-8969761.6131,4956010.2868,43920
-9194371.5542,5071234.4719,44839
-9193434.6317,4828055.2911,43130
-9032801.5688,5083949.0751,44021
-9406511.1555,4739869.476,45206
-9648268.7461,4320752.8231,37214
-10560306.4075,4422139.6085,74354
-10687221.4365,4319680.5621,74107
-9533755.4696,5298609.9197,49508
-12741796.0849,5243663.8978,83301
-10681576.2272,4307594.7948,74171
-9652095.9549,4340829.9567,37115
-9663183.5702,4327435.5797,37228
-10847600.5328,4192187.0299,73019
-9663350.276,4323583.0397,37208
-9858786.1917,4118833.2234,38829
-10080976.0577,4616199.9819,63050
-9966335.0326,4483210.5215,63701
-11215258.0584,5028643.3968,69101
-12827769.5209,4322448.2834,89146
-12817453.7356,4315352.0322,89154
-10680562.8942,4321540.1582,74104
-10959417.3776,4108596.538,73505
-10984527.5595,4409421.232,73717
-13723319.5454,5552997.0878,97331
-13666310.9016,5690111.3865,97223
-8313595.424,4787984.1502,8330
-8310085.0877,4902972.8147,8550
-8256218.6544,4867081.2604,8754
-8310857.2283,4916511.8816,8544
-8257113.945,4974346.7834,7102
-8273240.8822,4963464.361,7016
-11869434.877,4174209.5318,87106
-8780069.0875,5293987.1918,14203
-8373145.6061,5323751.8281,13501
-8251004.0707,5514884.7167,12983
-8194102.322,4985011.471,11568
-8420561.1868,5295453.3174,13408
-10786143.0311,3879435.5096,75229
-10794333.2964,3878308.5016,75038
-10770813.6608,3852532.571,75241
-10774044.3148,3874783.6458,75275
-8396469.5266,4957315.7588,18109
-8390884.379,4944746.0903,18034
-8373692.6796,4888384.6238,19002
-8367356.0354,4879311.7017,19038
-8558824.6207,5005509.5705,17837
-8390388.764,4873881.6687,19087
-8593620.5914,4894964.8914,17013
-8893124.0773,4889470.5772,15062
-8526127.9744,4887768.35,17022
-8218160.27,5264437.3245,12222
-8139800.7032,4999898.3025,11794
-8247524.4668,5121700.9243,12561
-8356106.5513,5231124.7425,13820
-8346387.0791,5568597.0185,13676
-8475048.3392,5318041.7728,13244
-8929061.2793,4163922.4876,28135
-9175566.318,4205815.6837,28731
-8708502.753,4034033.5742,28422
-8582976.6443,4179042.7705,28562
-8780959.0306,4297214.0881,27703
-8785833.0684,4173162.9646,28303
-8935863.0345,4310052.9928,27103
-9091257.9477,4197546.5308,28017
-9118385.6498,4209730.3343,28160
-8377426.5144,4864688.9052,19096
-8376569.5378,4864407.6763,19131
-8381223.1025,4890481.0299,19422
-10880121.2821,3541220.4971,78705
-10795563.9452,3352300.6909,77901
-8792313.0507,4784800.5947,26726
-8635226.2384,4195784.8229,28502
-9130090.2248,4291603.9324,28777
-9005089.564,4270775.403,28677
-8616925.4095,4238959.21,28590
-8542876.4246,4895805.4462,17057
-8915205.6995,5180206.8766,16541
-8917358.4912,5173073.2052,16509
-8919623.1979,5141527.5898,16444
-9262580.6971,4211353.4524,28779
-8834055.4251,4309804.9402,27253
-9347108.2595,4172988.7879,28906
-9093399.1286,4262561.3328,28655
-8962494.6767,5046174.8742,16146
-10880402.2121,3553308.9983,78759
-9013181.9563,4877149.8118,43950
-9408089.8804,4740482.7857,45221
-9410418.3435,4743257.6291,45223
-9091424.4062,5085482.5451,44115
-9397016.4279,4763316.3922,45241
-9152885.0098,4785368.7318,45764
-9057456.7124,5106971.1135,44094
-9247290.7029,4951043.4706,43302
-10850254.765,4247284.1874,73013
-10853239.7055,4229200.6609,73117
-10064200.4775,5009582.9208,61401
-9456891.5008,5678460.274,49770
-9287487.4229,5223996.0603,48152
-8252413.9415,4913270.9103,7738
-8353464.3665,4834755.7625,8012
-8257482.9577,4973838.2967,7102
-8677236.8816,4061112.12,28401
-9048927.9003,4259380.7109,28602
-8997930.2442,4193510.2188,28204
-9299188.2822,5099507.391,43551
-9373170.3272,4830785.4595,45402
-10610918.6215,4231058.6757,74469
