Latitude,Longitude,Zipcode
43.73743763,-87.75087132,53081
43.75342911,-87.71413717,53081
43.76428599,-87.72160858,53081
43.71660485,-87.71595908,53081
43.71686953,-87.71594065,53081
43.72499745,-87.72280234,53081
43.73969588,-87.71859137,53081
43.74460775,-87.72727769,53081
43.76101548,-87.71350086,53081
43.38601293,-87.94336864,53080
43.40902805,-87.86922647,53074
43.39202424,-87.86890069,53074
43.74947054,-87.97780871,53073
43.74806331,-87.98404972,53073
43.07633113,-88.198175,53072
43.05854099,-88.30551213,53072
43.04942236,-88.32697105,53072
43.1011278,-88.2712024,53072
43.62219929,-87.79177761,53070
43.11039815,-88.44374182,53069
43.11176813,-88.49580134,53066
43.0541678,-88.46493948,53066
43.10903281,-88.50041426,53066
43.11607024,-88.5123918,53066
43.6811811,-88.54450757,53065
43.43166754,-88.04991659,53060
43.31280239,-88.52080768,53059
43.09290343,-88.41450202,53058
43.78280255,-88.26046951,53057
43.8232441,-88.24997289,53057
43.14784623,-88.10854738,53051
43.16760395,-88.14781384,53051
43.1164661,-88.10692701,53051
43.14293764,-88.06852674,53051
43.1054642,-88.14451055,53051
43.17680864,-88.11134009,53051
43.50041218,-88.48551916,53050
43.49623311,-88.55041091,53050
43.49439975,-88.54063492,53050
43.82658949,-88.25315169,53049
43.14595883,-88.16900061,53046
43.09035931,-88.13682567,53045
43.05462681,-88.12850816,53045
43.03072041,-88.16772924,53045
43.91212999,-88.03500423,53042
43.91003209,-88.00326291,53042
43.52202622,-88.22259212,53040
43.5206722,-88.22494992,53040
43.40228141,-88.70488176,53039
43.2884263,-88.10661029,53037
43.32716636,-88.14934257,53037
43.31271249,-88.1251835,53037
43.33031341,-88.15818419,53037
43.17322492,-88.63086112,53036
43.39655934,-88.52884762,53035
43.34873086,-88.60142259,53034
43.23567742,-88.22341438,53033
43.23571668,-88.24502539,53033
43.44293194,-88.59330138,53032
43.45551805,-88.6238165,53032
43.09130631,-88.49499052,53029
43.02012067,-88.27946605,53029
43.09815479,-88.37840733,53029
43.10829425,-88.33792398,53029
43.10371687,-88.33205601,53029
43.10477082,-88.36994842,53029
43.25525074,-88.30058503,53027
43.32877641,-88.38267352,53027
43.3226808,-88.38192909,53027
43.33183761,-87.93237004,53024
43.31935903,-87.95740231,53024
43.31953281,-87.94622904,53024
43.23499144,-88.16189647,53022
43.46985657,-87.94923608,53021
43.2986464,-87.99372307,53012
43.59873997,-88.27574526,53010
43.65247612,-88.25579434,53010
43.10750353,-88.07149823,53007
43.61464706,-88.4911405,53006
43.07468999,-88.08785845,53005
43.06073673,-88.12349214,53005
43.10362879,-88.07983294,53005
41.56799518,-90.54119141,52807
41.56279787,-90.59853086,52806
41.53894943,-90.59189425,52804
41.54682748,-90.5899672,52804
41.54248006,-90.56134915,52803
41.43544368,-91.06561727,52761
41.81987304,-90.53984043,52742
41.84309836,-90.19361104,52732
41.52928446,-90.5058342,52722
41.56105717,-90.51213359,52722
41.52782457,-90.51138243,52722
40.71494969,-91.45264302,52656
40.96292248,-91.53461348,52641
40.42001101,-91.40313812,52632
40.39709972,-91.41325574,52632
40.63656796,-91.34299436,52627
40.80283675,-91.14030514,52601
40.78953012,-91.10286897,52601
40.80286873,-91.14031405,52601
41.30208022,-92.65021139,52577
41.01672745,-91.96456266,52556
41.0196691,-92.41014478,52501
41.02381374,-92.4158417,52501
42.02480276,-91.72488147,52411
41.96857005,-91.71903385,52405
41.95734679,-91.66508808,52404
41.97040443,-91.68961753,52404
41.9781165,-91.62568217,52403
41.99564128,-91.61608974,52403
42.00004154,-91.63678633,52402
42.00179315,-91.64781941,52402
42.02458982,-91.64830718,52402
42.02226748,-91.68542022,52402
42.02748185,-91.65936155,52402
42.00639871,-91.67255865,52402
41.65642344,-92.00730084,52361
41.66428205,-91.30870447,52358
41.30097509,-91.69905287,52353
41.74981171,-91.60341808,52317
41.73736879,-91.58341638,52317
41.99307867,-91.97379146,52315
42.2398339,-91.18876825,52310
42.04067884,-91.59548091,52302
41.5152141,-91.71271755,52247
41.54010305,-91.78929152,52247
41.65115323,-91.49411542,52245
41.66551689,-91.50259042,52245
41.69126571,-91.58285346,52241
41.69250671,-91.56857572,52241
42.03585489,-91.65631466,52233
42.11066193,-91.28729427,52205
43.26756295,-91.47845135,52172
43.20495284,-91.95524387,52168
43.2186235,-92.09141389,52163
42.90690392,-91.85170129,52142
43.37270996,-92.11386104,52136
43.18060697,-91.8645488,52132
43.29746298,-91.78203472,52101
43.29933526,-91.7867212,52101
42.44451805,-90.85121871,52068
42.06643081,-90.67484089,52060
42.48553501,-91.46009658,52057
30.01993203,-82.34303394,52054
42.60002501,-90.99709781,52053
42.78095469,-91.09773506,52052
42.44110339,-91.00364079,52046
42.55056757,-91.11377733,52040
42.48313348,-91.12630296,52040
42.47328678,-91.11169703,52040
42.29940995,-91.01925521,52033
42.25958211,-90.4290977,52031
42.48637851,-90.67465939,52003
42.50922634,-90.72101932,52002
42.51851724,-90.70647486,52001
42.51852199,-90.70681712,52001
42.50526513,-90.70306622,52001
42.50442244,-90.6969229,52001
40.74658221,-95.04642933,51632
40.75793218,-95.03795035,51632
41.64934552,-95.33184759,51537
41.2622045,-95.8222831,51503
41.23948832,-95.8267268,51503
41.21857417,-95.85184525,51501
42.01595646,-95.35902653,51442
42.0599625,-94.86576756,51401
43.13271031,-95.14976555,51301
43.14251041,-95.14803995,51301
43.07174287,-96.17317761,51250
43.1812542,-95.66065122,51248
43.20765503,-96.29681634,51247
43.1954914,-96.28747487,51247
43.21042354,-96.29089204,51247
43.30543314,-96.42825892,51240
43.19317138,-96.13330286,51239
43.1932246,-96.12947867,51239
43.18880905,-96.14619675,51239
43.19544406,-96.14839755,51239
43.28223899,-96.23250316,51235
43.27306673,-96.23429736,51235
43.17911049,-95.84088269,51201
43.17878648,-95.85462584,51201
42.54116229,-96.36309469,51108
42.47837351,-96.36082468,51106
42.45233256,-96.35465813,51106
42.5013597,-96.40762035,51105
42.52320098,-96.4014518,51104
42.51360156,-96.39653408,51104
42.51892228,-96.4730024,51103
42.49653304,-96.39930935,51101
42.81334842,-95.97121944,51050
42.81049516,-95.96856613,51050
42.97399397,-95.6878396,51046
43.00348678,-96.06511245,51041
43.00343509,-96.0727259,51041
42.97397808,-96.31324126,51027
42.2374723,-95.71831098,51019
42.98816408,-96.01480458,51003
41.05529694,-94.36480994,50801
41.07045704,-94.35487973,50801
42.46404352,-92.3418666,50702
42.49195727,-92.34289159,50702
42.46419853,-92.34236205,50702
42.5042089,-92.3858181,50701
42.46932475,-92.37787214,50701
42.43358097,-92.96393795,50680
42.7281258,-92.47245955,50677
42.66122593,-92.23845978,50668
42.66974376,-91.91449654,50662
43.06163773,-92.31976114,50659
42.47370026,-92.06226557,50648
42.46949143,-91.89229891,50644
42.47161124,-91.89095553,50644
42.41820418,-92.21588204,50634
42.41749139,-92.21602812,50634
43.06493782,-92.67363327,50616
42.53304038,-92.44682975,50613
42.49762299,-92.42240147,50613
42.46628945,-93.82116819,50595
42.72869656,-94.67474462,50574
43.10259719,-94.68005314,50536
43.07138538,-94.22750686,50511
43.07976162,-94.21342882,50511
42.50277683,-94.18921511,50501
42.51613018,-94.15203311,50501
42.51154945,-94.16721036,50501
42.73319932,-93.36963954,50452
42.93823967,-93.7863363,50447
43.1595894,-93.18076798,50401
43.13257825,-93.23662209,50401
41.62869364,-93.79844324,50323
41.6280143,-93.70684482,50322
41.54890124,-93.64901437,50321
41.61316281,-93.55085024,50317
41.63481437,-93.53314752,50317
41.60185947,-93.6052731,50316
41.62634373,-93.62093158,50316
41.57263452,-93.61691809,50315
41.58497685,-93.67693126,50312
41.60130071,-93.69889111,50311
41.62207232,-93.67495413,50310
41.61169261,-93.69555496,50310
41.88089447,-93.92360968,50276
41.59364108,-93.7584097,50266
41.59699653,-93.72323068,50265
41.61158979,-93.7029914,50265
41.57792327,-93.7259198,50265
41.58037544,-93.73911472,50265
41.84116805,-94.1006763,50220
41.40545543,-92.90907158,50219
41.41222633,-92.91468955,50219
41.46577238,-92.80207877,50219
41.47732216,-93.67917791,50211
41.47646533,-93.68764988,50211
41.70479788,-93.03942741,50208
42.04633338,-92.91340108,50158
42.01009762,-92.92258442,50158
40.78204296,-93.69834308,50144
41.36802097,-93.5601519,50125
41.74622779,-92.74669843,50112
41.69937155,-93.96981638,50063
42.06768104,-93.8821836,50036
42.06737142,-93.878674,50036
41.73234116,-93.62307256,50023
41.74017897,-93.65574537,50023
42.00879485,-93.62403259,50010
46.80103163,-88.62887276,49958
46.75272907,-88.45022081,49946
46.45631765,-90.16455983,49938
46.48455746,-90.04346413,49911
45.61724955,-87.36823647,49896
45.78082583,-87.91340008,49870
46.38269714,-86.61602625,49862
45.10824715,-87.62032737,49858
46.54030562,-87.39927086,49855
46.55461606,-87.39671823,49855
46.54322897,-87.39425813,49855
45.9558727,-86.24306583,49854
45.96126444,-86.24798817,49854
45.74452796,-87.07930095,49829
45.74198084,-87.07806947,49829
45.85445811,-88.08374007,49801
45.81786382,-88.07182139,49801
46.49726723,-84.34164156,49783
46.25963655,-84.58645672,49780
45.41857614,-83.81843339,49779
45.41357062,-83.8100197,49779
45.42543602,-83.83611932,49779
45.37324443,-84.95341216,49770
46.25828136,-84.43148423,49752
45.43119407,-84.90418929,49740
45.0272435,-84.65105332,49735
45.03049154,-84.67778493,49735
45.02531146,-84.728103,49735
45.17222159,-85.24385973,49729
45.63685152,-84.48850645,49721
45.63262151,-84.48969349,49721
45.31116881,-85.2591211,49720
45.43608168,-84.69971534,49717
45.06501384,-83.42769171,49707
45.08186305,-83.45240981,49707
44.7091133,-85.55926399,49696
44.7051831,-85.58613784,49696
44.71589491,-85.53717409,49686
44.74811203,-85.59989802,49686
44.74409568,-85.68270512,49685
44.75647393,-85.62161689,49684
44.76555965,-85.63520944,49684
44.75305031,-85.63165582,49684
44.75611236,-85.62269526,49684
44.80399141,-85.63885133,49684
43.86903218,-85.50940472,49677
44.24290206,-86.32591608,49660
44.19080823,-85.21747404,49657
44.97976145,-85.71289324,49653
44.58516911,-85.63380782,49649
44.36407869,-86.14321694,49645
44.912528,-85.97165166,49636
43.87117036,-85.24572159,49631
44.25629561,-85.42954815,49601
44.26722824,-85.41999955,49601
44.25371505,-85.38599435,49601
42.84031999,-85.66816217,49548
42.8416339,-85.66595274,49548
42.92695226,-85.60047491,49546
42.92597985,-85.60689362,49546
42.93960474,-85.77846687,49534
42.93713203,-85.77548341,49534
42.98588025,-85.59417729,49525
42.86417553,-85.7239012,49519
42.91531514,-85.72662963,49519
42.89949573,-85.68044461,49509
42.88767254,-85.70575927,49509
42.93391106,-85.69342916,49509
42.88962798,-85.6861793,49509
42.8994607,-85.68069463,49509
42.92858249,-85.59643422,49506
42.94928017,-85.62915909,49506
42.96983159,-85.60065545,49506
42.96212884,-85.63460001,49506
42.98129658,-85.62921568,49505
43.00062495,-85.65937749,49505
42.98019607,-85.62526497,49505
42.99624518,-85.73027265,49504
42.99654403,-85.70947757,49504
42.98172987,-85.72026326,49504
42.96066631,-85.6979936,49504
42.95724248,-85.6669606,49503
42.98336018,-85.6568794,49503
42.81036543,-86.02684909,49464
42.89315082,-86.02148821,49464
43.07623712,-86.19011373,49456
43.19163304,-85.94046296,49451
43.56066985,-86.34038731,49446
43.22951798,-86.2212106,49442
43.21867668,-86.27146077,49441
43.96952385,-86.43619059,49431
43.96026765,-86.34064376,49431
42.90980734,-85.8351073,49428
42.87246361,-85.86693939,49426
42.86455269,-85.87784919,49426
42.87306031,-85.8688701,49426
42.86278847,-85.9410019,49426
42.84045298,-86.08112235,49424
42.88154098,-86.08020361,49424
42.81425584,-86.12448993,49424
42.82800134,-86.11508965,49424
42.76239054,-86.13492537,49423
42.76432229,-86.11136831,49423
42.76258488,-86.12801114,49423
42.76934032,-86.06388288,49423
42.77793603,-86.13432748,49423
42.79083278,-86.08736438,49423
43.70391814,-86.37708477,49420
42.89666567,-85.74171816,49418
42.88342474,-85.72086801,49418
43.05717783,-86.21540069,49417
43.05211421,-86.22666629,49417
43.14418858,-86.17029482,49415
43.47474718,-85.95274776,49412
43.46931534,-85.93438499,49412
43.01114831,-85.91869185,49404
43.13303777,-85.82452088,49403
43.11003499,-85.80834257,49403
42.97077018,-85.94305607,49401
42.67180174,-85.63135461,49348
43.08357434,-85.51653809,49341
43.12981318,-85.54795406,49341
43.51041701,-85.3034523,49336
42.74324827,-85.66583949,49335
43.22877689,-85.71300072,49330
43.319682,-85.72241314,49327
42.68190444,-85.7272141,49323
43.05043286,-85.70190373,49321
42.84255187,-85.58718888,49316
42.80416463,-85.72279258,49315
42.82756841,-85.72487903,49315
42.75522119,-85.78791818,49315
43.0794398,-85.60988782,49306
43.04193982,-85.41188323,49301
42.94622951,-85.51295321,49301
41.82417036,-84.68335204,49274
41.85378261,-84.41864811,49271
41.88466618,-84.46944727,49271
41.79630278,-84.52306528,49266
41.76565194,-84.89689815,49255
41.8534838,-84.35423919,49247
41.9279386,-84.62319868,49242
41.75531549,-84.75755098,49232
41.75484029,-84.68991591,49232
41.89943323,-84.04720632,49221
41.90861084,-84.08102105,49221
41.89022924,-84.0591696,49221
41.90605005,-84.0553397,49221
42.2394276,-84.44910865,49203
42.24069432,-84.42771747,49203
42.22315781,-84.45720292,49203
42.25760024,-84.40342766,49202
42.25353751,-84.38567346,49202
42.24524768,-84.40473318,49201
42.23380491,-84.4863448,49201
42.01486186,-86.51850662,49127
42.03929086,-86.49278675,49127
41.82794695,-86.27134209,49120
41.82434024,-86.26321469,49120
41.95537264,-86.35691122,49104
41.95698517,-86.35383074,49104
41.9584497,-86.36105704,49104
41.95251133,-86.34819535,49103
41.94652712,-86.34310875,49103
42.1193284,-86.26032056,49098
42.59607052,-84.99012813,49096
41.93672168,-85.64314592,49093
41.78038299,-85.4071124,49091
41.79659538,-85.40868443,49091
41.91823146,-85.44837266,49091
42.3913794,-86.26800301,49090
42.39956335,-86.2816604,49090
42.10540789,-86.48182281,49085
42.058573,-86.46421951,49085
42.10805979,-86.47776721,49085
42.35104336,-85.45411648,49083
41.99293215,-84.85498097,49082
42.21613264,-85.88489948,49079
42.22115163,-85.88034123,49079
42.45189933,-85.70099145,49078
42.5519426,-85.59361506,49070
42.02140946,-85.71688396,49067
42.64276737,-85.28686784,49058
42.61131233,-85.23533459,49058
42.39769979,-85.86390078,49055
42.51948058,-85.32763567,49046
41.94253323,-85.00638592,49036
41.88310875,-85.9352903,49031
41.87236184,-85.20372083,49028
42.21156921,-85.6126635,49024
42.06740338,-86.44738975,49022
42.10578219,-86.45340078,49022
42.39348228,-85.2317942,49017
42.32085055,-85.17837488,49017
42.306214,-85.2241201,49015
42.30340025,-85.21738401,49015
42.30629987,-85.22393479,49015
42.31300681,-86.10802649,49013
42.39016731,-85.46447457,49012
42.05728862,-85.30047358,49011
42.25493386,-85.650498,49009
42.27089416,-85.60403909,49008
42.27479031,-85.59388831,49008
42.24554626,-85.59191538,49008
42.27489685,-85.59390853,49008
42.29213301,-85.59063113,49007
42.30691979,-85.62948534,49006
42.29841408,-85.6196686,49006
42.23103048,-85.5389166,49002
42.2481074,-85.58118476,49001
42.27153611,-85.55966269,49001
42.7260463,-84.61190976,48917
42.6957375,-84.57307386,48917
42.72594506,-84.62409237,48917
42.74749724,-84.61141394,48917
42.72682038,-84.58022309,48915
42.73404145,-84.52790855,48912
42.73887225,-84.52869847,48912
42.67886824,-84.50771126,48911
42.68984552,-84.52491112,48910
42.69330675,-84.54754962,48910
42.74524136,-84.55442343,48906
42.6900882,-84.2799477,48895
42.71443475,-84.28056182,48895
42.93082219,-84.79954881,48894
43.17926599,-85.09683968,48884
43.00049007,-84.55701782,48879
42.92256416,-84.70102399,48879
42.87218624,-84.90881187,48875
43.00050772,-84.84181635,48873
42.99776104,-84.17987967,48867
42.99050002,-84.17702805,48867
42.93361713,-84.22418202,48867
42.7104574,-84.45154662,48864
42.71497398,-84.38706822,48864
43.60350097,-84.77391446,48858
43.67097396,-84.90916531,48858
43.60328725,-84.69821325,48858
43.59976018,-84.76879433,48858
43.60315115,-84.77452981,48858
43.3659386,-85.232634,48850
42.88698191,-84.34118153,48848
43.22801155,-84.68085534,48847
43.30458623,-84.60937371,48847
42.98461753,-85.06927726,48846
42.60352592,-83.92473578,48843
42.65300847,-84.52248297,48842
42.65390765,-84.54916772,48842
42.65309091,-84.52209061,48842
43.17632756,-85.25436087,48838
43.2700933,-85.23304279,48838
42.74501434,-84.74708749,48837
43.00613869,-84.74145391,48835
43.39965238,-84.97581834,48829
42.58128082,-84.62161656,48827
42.73612484,-84.46468674,48823
42.7241172,-84.49423128,48823
42.74406587,-84.47415707,48823
42.55117728,-84.82905951,48813
42.58239934,-84.9351942,48813
43.39958673,-84.97692032,48812
43.17603736,-84.85997582,48811
43.18698633,-84.86062753,48811
43.11060887,-85.2775998,48809
43.38037198,-84.66380179,48801
43.37798056,-83.59770379,48768
43.34741515,-83.46138208,48768
43.72565259,-83.44188396,48767
44.27305485,-83.51967181,48763
43.7256062,-83.44179903,48759
43.73004052,-83.44863448,48759
43.45139787,-83.70104658,48757
43.82541803,-83.27255753,48755
43.84436192,-83.27502235,48755
43.27909028,-83.53667327,48746
44.38845121,-83.80600302,48739
43.33650863,-83.74960516,48734
44.2829745,-83.49745632,48730
43.67773319,-83.10312489,48726
43.56346143,-83.89349097,48708
43.58635029,-83.83774302,48708
43.58785725,-83.88406216,48708
43.53656285,-83.98838507,48706
43.58129456,-84.04866917,48706
43.56388575,-83.94316657,48706
43.58314684,-83.91139876,48706
43.62475412,-83.93015526,48706
44.27683233,-84.24456033,48661
44.29807724,-84.65789871,48651
43.18732939,-84.22834119,48649
43.627534,-84.20763987,48642
43.64012564,-84.21288065,48642
43.61692854,-84.23493767,48640
43.61370468,-84.24436208,48640
43.65429819,-84.28182345,48640
43.43088612,-84.02109597,48638
43.80015517,-84.35398315,48628
43.44398674,-84.20957508,48626
44.03110904,-84.45911513,48624
44.08932366,-84.58822703,48624
44.05452398,-84.49328534,48624
43.92987744,-84.55931465,48624
43.85327909,-84.6521463,48617
43.88673301,-84.7305336,48617
43.82617277,-84.78722149,48617
43.18615562,-84.10544826,48616
43.60313275,-84.07404545,48611
43.68237159,-84.11016945,48611
43.41553507,-84.07715171,48609
43.4934188,-83.99209311,48604
43.45368804,-84.03680536,48603
43.43872448,-84.0204942,48603
43.45502399,-83.99631656,48603
43.46830866,-83.98627424,48603
43.43507728,-83.97682797,48602
43.41779411,-83.96571683,48602
43.42800131,-83.97720729,48602
43.43142979,-83.99172404,48602
43.40609424,-83.79223705,48601
43.32362763,-83.93211064,48601
43.02445307,-83.758418,48532
43.0157715,-83.73469474,48532
42.99393834,-83.73951719,48532
42.97482566,-83.57568688,48519
43.00413745,-83.59549569,48519
43.01289481,-83.59450124,48509
43.01273859,-83.63244351,48509
43.05331485,-83.60872594,48506
43.08837119,-83.7091456,48505
43.01968573,-83.72030417,48504
43.07719702,-83.71597093,48503
42.99992926,-83.86800293,48473
42.98911111,-83.73348789,48473
42.84834547,-83.45066575,48462
43.11357789,-83.69382692,48458
43.32860383,-83.08946183,48453
43.05213086,-83.34147402,48446
43.05161232,-83.31797539,48446
43.03007326,-83.06041713,48444
42.79211214,-83.63733693,48442
43.83983006,-82.65338824,48441
43.84620578,-82.6549658,48441
42.9242814,-83.62679166,48439
42.91446273,-83.69336168,48439
43.06565826,-83.85368188,48433
42.80100655,-83.70766884,48430
43.53114908,-83.05069468,48426
42.49457599,-83.55264982,48393
42.53059963,-83.53561575,48393
42.57728735,-83.4512696,48390
42.53512523,-83.4844927,48390
42.62921925,-83.46283658,48386
42.58387074,-83.60868132,48381
42.58731222,-83.5862542,48381
42.62726366,-83.66229269,48380
42.51054191,-83.47065443,48377
42.46617805,-83.45505828,48375
42.4637453,-83.47511311,48375
42.48937694,-83.54066726,48374
42.80510665,-83.19156262,48370
42.72481573,-83.21280245,48363
42.79160725,-83.24899005,48362
42.75280815,-83.24262457,48360
42.7374216,-83.24644705,48359
42.65499189,-83.70117175,48353
42.74730553,-83.46707174,48348
42.74209549,-83.45889709,48348
42.79282768,-83.42257964,48348
42.67358665,-83.25787318,48340
42.46796622,-83.36755239,48336
42.4531048,-83.36392697,48336
42.50536466,-83.34042054,48336
42.48633906,-83.3371516,48336
42.47361625,-83.35637829,48336
42.44264552,-83.33693942,48336
42.50020289,-83.36588367,48334
42.52335577,-83.33728662,48334
42.5138686,-83.33512502,48334
42.69745325,-83.39944358,48329
42.65150325,-83.39982312,48327
42.64697763,-83.4058864,48327
42.68816846,-83.2317901,48326
42.66121827,-83.24919502,48326
42.69589576,-83.22460351,48326
42.59746405,-83.35708606,48324
42.59320778,-83.35671055,48324
42.55598143,-83.34109043,48323
42.55500454,-83.39602141,48323
42.55832267,-83.36587281,48323
42.54550313,-83.40690879,48322
42.54539476,-83.40697589,48322
42.54131241,-83.38617563,48322
42.6213492,-83.03964233,48317
42.62598488,-83.03205818,48317
42.6836429,-83.04703711,48316
42.5651157,-82.98528458,48312
42.66093386,-83.19240713,48309
42.64274739,-83.10850551,48307
42.63119298,-83.15347729,48307
42.63474271,-83.14966573,48307
42.72798946,-83.14592835,48306
42.73408966,-83.13687034,48306
42.59611069,-83.24821769,48304
42.56802223,-83.25399837,48304
42.59353244,-83.25300364,48304
42.49158074,-83.15593988,48304
42.60400936,-83.22435784,48304
42.53575834,-83.26296173,48301
42.53445867,-83.2623505,48301
42.54450446,-83.25256849,48301
42.54448926,-83.25259799,48301
42.36444676,-83.30293764,48239
42.36478756,-83.262988,48239
42.39638038,-83.2969522,48239
42.40260932,-83.16621212,48238
42.48517375,-83.18354611,48237
42.48059763,-83.20446886,48237
42.4719571,-83.20086764,48237
42.48001678,-83.18328158,48237
42.39556135,-82.89579338,48236
42.42393215,-82.88912095,48236
42.39598722,-82.89280696,48236
42.4336287,-83.19941631,48235
42.39111766,-82.92956115,48230
42.36018382,-83.19675618,48228
42.35644196,-83.23562313,48228
42.35193349,-83.18401453,48228
42.32823745,-83.06209827,48226
42.40359484,-82.91798492,48224
42.41777945,-83.13837088,48221
42.45482547,-83.13604092,48220
42.41401047,-83.24826713,48219
42.44193185,-83.28210376,48219
42.36341054,-82.99638509,48214
42.31671639,-83.10113114,48209
42.31682817,-83.1027422,48209
42.32600715,-83.09210728,48208
42.43489608,-82.95470768,48205
42.19472432,-83.19346152,48195
42.20533436,-83.19652314,48195
42.2120728,-83.21367758,48195
42.1826704,-83.20930101,48193
42.13939621,-83.20714539,48193
42.45985341,-83.94127581,48189
42.32808714,-83.48972533,48188
42.2949172,-83.43923379,48188
42.27806451,-83.47575586,48188
42.35143798,-83.46576431,48187
42.33540945,-83.52074211,48187
42.35099686,-83.48621755,48187
42.33885966,-83.47960293,48187
42.28955243,-83.38618323,48186
42.3274606,-83.36503028,48185
42.34428777,-83.37458786,48185
42.34366508,-83.3721885,48185
42.28135217,-83.37888416,48184
42.28656678,-83.42732474,48184
42.28226097,-83.37783218,48184
42.14267549,-83.17881321,48183
41.73418727,-83.56631647,48182
42.22570502,-83.29504891,48180
42.07098593,-83.24660573,48173
42.34789218,-83.55857366,48170
42.37397947,-83.47380404,48170
42.39891419,-83.43718174,48170
42.39718574,-83.43672568,48170
42.41093859,-83.45112572,48168
42.4349105,-83.48517917,48167
42.43018414,-83.49412779,48167
41.99623898,-83.29028106,48166
42.09739521,-83.3887795,48164
42.16621878,-83.40429635,48164
41.91948683,-83.39786636,48162
41.9183062,-83.40520251,48162
41.93583743,-83.38419072,48162
41.99215719,-83.42852134,48162
41.91155333,-83.39618469,48161
41.91425336,-83.47486504,48161
41.91148563,-83.40139596,48161
42.3943374,-83.41267444,48154
42.38229948,-83.40608899,48154
42.41609326,-83.37439783,48152
42.4271,-83.36065628,48152
42.36083722,-83.35220795,48150
42.36613419,-83.36237936,48150
42.22997784,-83.18643953,48146
41.79205558,-83.49459596,48133
42.31851925,-83.28303122,48128
42.32036479,-83.28190553,48128
42.33060041,-83.22905113,48128
42.32960213,-83.26156443,48127
42.33444072,-83.28987095,48127
42.3435014,-83.22256759,48127
42.31423763,-83.3011116,48127
42.34140454,-83.26259002,48127
42.33960877,-83.3116611,48127
42.33737762,-83.16606848,48126
42.28142845,-83.24129068,48125
42.30539011,-83.25289975,48124
42.312727,-83.27737557,48124
42.30621246,-83.25266103,48124
42.02441437,-83.41647874,48117
42.53920652,-83.79232138,48116
42.46268479,-83.77435678,48116
42.56064334,-83.75646001,48114
42.55288219,-83.76358466,48114
42.57211083,-83.79376528,48114
42.20797484,-83.47227687,48111
42.27300781,-83.74848524,48108
42.23891462,-83.72157335,48108
42.24476507,-83.70817839,48108
42.23258275,-83.74497735,48108
42.3140574,-83.6752944,48105
42.35400711,-83.75008193,48105
42.34628053,-83.68023559,48105
42.31518621,-83.77318457,48105
42.30112947,-83.71456347,48105
42.28037543,-83.68315461,48105
42.29777847,-83.68732628,48105
42.31862189,-83.6596524,48105
42.33385443,-83.63028165,48105
42.25397847,-83.73137714,48104
42.25743228,-83.71014476,48104
42.26678277,-83.72179757,48104
42.28679115,-83.83304114,48103
42.25379994,-83.83529522,48103
42.27715728,-83.7502083,48103
42.30020015,-83.84049187,48103
42.2742049,-83.77411304,48103
42.31375265,-83.77250759,48103
42.24610458,-83.74803033,48103
42.26945939,-83.19286315,48101
42.24330009,-83.21057219,48101
42.24211961,-83.21021325,48101
43.12952888,-82.79021676,48097
42.7432817,-83.0373013,48094
42.508662,-83.0801798,48092
42.53106348,-83.0467853,48092
42.47728611,-83.06186756,48091
42.52829273,-82.98509822,48088
42.52193457,-82.98312713,48088
42.51460632,-82.9758192,48088
42.55894421,-83.16866551,48084
42.56575906,-83.1680877,48084
42.54895008,-83.10311461,48083
42.55937207,-83.10967118,48083
42.57685923,-83.14701038,48083
42.48476566,-82.902517,48081
42.50086412,-82.90951543,48081
42.48699514,-82.91642946,48081
42.45254367,-82.90098539,48080
42.4809427,-82.91152722,48080
42.82717838,-82.49111065,48079
42.47439839,-83.19187525,48076
42.50217163,-83.25285632,48076
42.47207576,-83.23590138,48075
42.48150248,-83.21123158,48075
42.96224855,-82.54381446,48074
42.9529045,-82.54184729,48074
42.51829949,-83.18992822,48073
42.5183892,-83.19006066,48073
42.52863754,-83.12437817,48071
42.48465784,-83.14859766,48067
42.48610797,-83.14325489,48067
42.50242647,-83.16989093,48067
42.79516312,-82.73870905,48062
42.80189391,-82.74957711,48062
43.0092532,-82.43832739,48060
43.11085706,-82.49138932,48059
42.71933844,-82.86849952,48051
42.64436538,-82.93613944,48044
42.67159332,-82.93827783,48044
42.59773623,-82.88577144,48043
42.58952231,-82.86390525,48043
42.68724777,-82.95297831,48042
42.68802298,-82.95684807,48042
42.71231648,-82.49528688,48039
42.71294194,-82.49474632,48039
42.61741734,-82.9342138,48038
42.61728552,-82.93423706,48038
42.58360556,-82.86764205,48036
42.56811595,-82.90924966,48035
42.56812618,-82.90314618,48035
42.49878864,-83.26057765,48034
42.53955765,-82.95565615,48026
42.52360578,-83.30521884,48025
42.52793671,-83.21296245,48025
42.51397963,-83.26560188,48025
42.52754489,-83.25905334,48025
42.5140431,-83.26536401,48025
42.69202535,-82.68657609,48023
42.46617864,-82.95492168,48021
42.53430199,-83.13920984,48017
42.52136774,-83.12450897,48017
42.55084121,-83.22186822,48009
42.53879142,-83.19900273,48009
42.54777354,-83.21754163,48009
42.53438543,-83.19208473,48009
42.55006068,-83.20657646,48009
42.53497275,-83.20333763,48009
40.80040867,-87.11837883,47995
39.8891228,-87.12001558,47989
40.93981367,-87.15057892,47978
40.62318264,-87.32307596,47944
40.13946194,-87.39546392,47932
40.39284398,-86.88718836,47909
40.45328954,-86.90236236,47906
40.42174143,-86.84372886,47905
