Longitude,Latitude,Zipcode
-71.8988273429999,42.201899283,1542
-71.769066943,42.279667187,1604
-67.843623468,46.1338462430001,4730
-69.661491065,44.541826482,4901
-69.7684343719999,44.3131197610001,4330
-69.658673563,44.549192727,4901
-69.6387693039999,43.850343927,4538
-84.493887563,43.975943671,48624
-85.515653738,46.3531800920001,49868
-86.625185297,46.4252710700001,49862
-71.1492856839999,42.298318572,2167
-83.940990396,42.6155875640001,48843
-84.633003534,41.9117386880001,49242
-83.120107267,42.517887537,48071
-86.249925827,42.1848804640001,49098
-84.7614128609999,43.5991224840001,48858
-86.430409384,43.958147941,49431
-85.897070061,42.221294361,49079
-82.734249152,43.5281192100001,48427
-83.08472312,42.3676867830001,48202
-93.372752304,43.6523606970001,56007
-92.903202301,44.486164639,55009
-94.450436999,43.6388014610001,56031
-94.971083614,44.2466191440001,56087
-92.3290578519999,38.9366672620001,65201
-100.907697713,46.841869301,58554
-101.841463455,46.407325814,58533
-85.693209184,40.130645588,46011
-86.25157885,41.684055286,46601
-115.250356365,36.205530766,89128
-115.124505177,36.113959578,89119
-75.099464048,40.018812978,19124
-75.157946045,39.9497083750001,19107
-75.199263683,39.9588724830001,19104
-75.1631901549999,39.9714860890001,19130
-75.2000750889999,39.94788477,19104
-76.6052561079999,40.968144964,17822
-84.466259,34.2292380000001,30115
-83.427372852,31.108198934,31620
-109.685817755,48.538077306,59501
-79.947921358,32.785882041,29425
-84.33106507,33.924247302,30346
-78.468518,38.6632500000001,22835
-81.2490172989999,41.1760577540001,44266
-97.707022459,30.303110831,78723
-97.341405043,32.737071728,76104
-122.280354393,46.55567481,98356
-86.1534726249999,39.9804199480001,46032
-88.1545194289999,43.0593758960001,53045
-87.954068104,42.86001258,53132
-87.976073404,43.074120253,53210
-89.580145988,44.890182311,54476
-87.9346572919999,42.985657749,53215
-89.374826589,45.639470413,54501
-84.185908608,39.744893204,45409
-89.5670962149999,44.526431841,54481
-89.829889438,44.3817580300001,54495
-89.667890213,44.9658418510001,54401
-88.496191993,42.6618950270001,53121
-88.362461562,43.3184058430001,53027
-87.9354650229999,42.5693968150001,53142
-87.619456133,44.125367829,54241
-85.785817,39.5603560000001,46176
-101.900592032,33.573403254,79410
-85.823901,40.8209370000001,46992
-87.337260123,41.448803072,46307
-86.731667,37.9679310000001,47586
-121.52390863,45.7048319680001,97031
-87.8818988909999,41.125086857,60901
-118.959691481,44.417112715,97845
-73.9357861139999,41.6938589390001,12601
-78.8311457679999,42.9250771000001,14215
-77.624259428,43.1228088730001,14607
-73.701610944,40.7776359200001,11030
-73.553738015,40.7262555130001,11554
-73.630839438,40.6509979950001,11510
-76.139830463,43.0418973170001,13210
-74.014565578,41.5034248490001,12550
-71.3166615379999,42.8767711740001,3038
-74.368312265,41.441914083,10924
-73.6721639959999,42.733292485,12180
-74.982116316,44.6765106230001,13676
-123.029601125,48.5267789650001,98250
-73.926018132,41.0962114710001,10960
-73.796782733,43.085880219,12866
-87.808414946,42.1911067670001,60035
-87.957699742,42.2742350020001,60048
-88.1728188709999,42.1953823710001,60010
-90.365760264,40.95579903,61401
-90.360244917,40.986710283,61401
-87.8278328439999,42.4492578300001,60099
-76.5928187109999,39.299280975,21205
-76.612884233,39.2929215520001,21202
-76.662090147,39.352302514,21215
-76.624925928,39.287908572,21201
-77.6606131039999,42.3138732730001,14843
-76.5467781899999,39.2906788110001,21224
-72.340696706,43.38458975,3743
-71.1542070789999,42.8716633350001,3841
-70.96016086,43.297556596,3867
-71.874535911,42.9718711,3047
-71.461374699,42.7562798370001,3060
-71.4802120539999,42.749239109,3061
-71.438,42.983954,3103
-71.5620204049999,43.1977441440001,3301
-71.644552725,43.448404259,3235
-72.379944064,40.885059735,11968
-72.3611273189999,41.1103605700001,11901
-73.416199532,40.8793292410001,11743
-73.2411586379999,40.7259601480001,11706
-84.52329929,38.032339732,40504
-84.472698523,38.0227066090001,40502
-73.294394616,40.693880129,10901
-73.994842067,41.926658407,12401
-74.379034975,41.7326297920001,12428
-77.101669912,43.060499378,14513
-73.861919649,41.014392248,10522
-73.8630877639999,41.1090070550001,10591
-86.288593089,37.4725153040001,42754
-82.692616508,38.5084543190001,41101
-73.799972237,41.0748475410001,10595
-90.2604866359999,39.7460849930001,62650
-77.6105994,39.676995295,21742
-73.8049547749999,41.0860907520001,10532
-73.879826699,40.880079256,10466
-84.906893698,38.160661745,40601
-73.881057106,40.8803656010001,10467
-77.682562947,39.622192811,21742
-73.9125565319999,40.655269102,11212
-73.9778837649999,40.6905725080001,11201
-73.848517531,40.8407431110001,10461
-73.94469079,40.656616381,11203
-73.9653324339999,40.5854143810001,11235
-74.020914692,40.6465639940001,11209
-73.847512147,40.8562983570001,10036
-73.978990521,40.6677617010001,11215
-73.982999962,40.734431687,10003
-73.941282577,40.8397632590001,10032
-73.986808395,40.76941213,10019
-73.886079665,40.7448273630001,11373
-73.816114892,40.700103647,11414
-87.6597332709999,40.4586898920001,60942
-87.6454332439999,40.137832453,61832
-86.42975938,36.9959715050001,42101
-73.8254163829999,40.7467722760001,11355
-97.2469857139999,37.5827716790001,67037
-73.622385666,40.871001397,11542
-84.653036559,37.54279432,40484
-88.228502459,37.2630531890001,42078
-73.7877626009999,40.912806059,10802
-73.94290124,40.6188201030001,11234
-73.7539098829999,41.0275795110001,10605
-73.939861261,40.81426493,10037
-73.9416238539999,40.80328511,10035
-73.891362876,40.852689006,10457
-77.278906628,42.3743292,14810
-74.187122925,42.959065174,12010
-73.672666077,42.733357751,12180
-88.426753306,41.3693259020001,60450
-89.0741395379999,42.265674877,61104
-89.098441351,42.298427168,61101
-73.469419865,44.7004430440001,12901
-73.861191189,40.893697171,10466
-77.035735227,39.0147221440001,20910
-87.98343597,41.54468733,60451
-88.0846514409999,41.6808649600001,60440
-76.9927016889999,38.728563368,20744
-73.961590352,40.804922543,10025
-73.940686522,40.841052882,10032
-73.954332262,40.7645499400001,10021
-73.997765714,40.6898734210001,11201
-77.944575109,43.221611782,14420
-78.8752090149999,42.9092085090001,14222
-73.6430083989999,40.7406974780001,11501
-79.245365836,42.0911672400001,14701
-73.8916523939999,40.9403860690001,10703
-77.2696360639999,42.9012374390001,14424
-73.620717514,41.2663913170001,10536
-73.78539606,43.058130469,12866
-87.583199016,37.854974612,42420
-88.93688084,38.3116451610001,62864
-88.270615983,41.7290071840001,60504
-88.343450363,41.886614965,60134
-88.325769044,41.7858095500001,60506
-84.7237883399999,38.0547656890001,40383
-73.906382086,40.867348658,10468
-99.346853612,31.1176884980001,76825
-96.63588688,28.9691047490001,77957
-100.60299406,30.863001943,76936
-85.338106556,37.3663517620001,42718
-102.757522271,33.7197375100001,79346
-78.733241499,39.6478306720001,21502
-76.5346124329999,38.98992672,21401
-88.558821704,40.06044805,61856
-89.591965425,40.702746817,61603
-90.815132697,39.6074434780001,62363
-95.960331813,35.6675323540001,74447
-91.399457202,39.936358882,62301
-97.5249415819999,35.474896238,73102
-89.594916836,40.7003057960001,61606
-87.618334799,41.895454536,60611
-87.828282507,41.864893065,60130
-87.7407096109999,42.056416062,60076
-87.803351533,41.878618014,60304
-87.886394926,41.7970605520001,60525
-87.842815074,41.910529781,60160
-95.307279633,32.9445383180001,75494
-97.129159089,29.30695852,77995
-87.76408865,41.8721245730001,60644
-87.604337126,41.788746851,60637
-101.409180667,35.655138191,79007
-87.6516212399999,41.9551890160001,60613
-87.674398458,41.8723348670001,60612
-87.621491598,41.8468895830001,60616
-87.693028878,41.721464999,60805
-87.651371663,41.9367408480001,60657
-87.670743057,41.973086773,60640
-87.732442245,41.7216945170001,60453
-87.847334384,42.038802226,60068
-87.992181634,42.0682911060001,60005
-88.0168922779999,42.0046568230001,60007
-87.621024366,41.894607713,60611
-88.1410342249999,42.052928459,60169
-87.613323872,41.8026750130001,60615
-85.067352806,37.05758045,42642
-81.201931585,37.787554395,25801
-84.3359033199999,37.3579643200001,40456
-75.831967046,39.608514525,21921
-85.637144295,38.238118248,40207
-85.751189499,38.2491316470001,40202
-85.731237729,38.2426565160001,40204
-85.71059213,38.2188090000001,40205
-85.7443359649999,38.248322961,40202
-82.813051295,37.8155109360001,41240
-77.858759055,39.2959891360001,25438
-81.149780587,37.971276577,25901
-81.0924929559999,38.9227600680001,26147
-82.4004127269999,38.430550451,25702
-81.113010848,37.3627189270001,24740
-82.123223867,38.8690654100001,25550
-81.80619,38.0482000000001,25130
-80.108978397,38.2008291170001,24924
-79.687857503,39.46507784,26537
-80.496304267,39.0411492700001,26452
-94.6089825,39.055827304,66160
-80.2363892989999,38.9914120460001,26201
-77.9802371769999,39.476243465,25401
-79.958022141,39.6544225740001,26506
-80.752437545,39.946141927,26038
-88.5501252189999,39.1257760170001,62401
-83.808105166,38.6399743760001,41056
-84.630767205,39.0165918180001,41042
-83.707768726,36.76291694,40977
-90.418416114,41.4943257400001,61282
-90.570418129,41.482615267,61201
-89.6557791019999,39.80936884,62702
-84.773001139,37.6438733050001,40422
-88.2149486599999,40.117041763,61801
-91.896346513,45.825597325,54801
-85.2614564089999,37.5698288780001,40033
-87.189294499,37.1965353910001,42345
-76.140544451,43.045193754,13210
-87.909600476,37.113674313,42445
-85.9045139739999,37.011392389,42141
-96.627450782,34.7845956670001,74820
-98.474523405,36.2759877820001,73737
-95.3208557309999,34.91947628,74578
-90.0540906959999,40.305423138,62644
-87.451266717,36.864669216,42240
-82.522247497,37.471241666,41501
-97.496105013,35.4816532400001,73104
-101.671476777,44.0398087630001,57567
-95.750925292,34.9368817440001,74501
-97.5832999959999,35.6145013180001,73134
-88.955562196,40.4826765880001,61701
-83.227882237,37.2782979460001,41701
-82.297022722,37.6765106440001,41503
-88.960982947,39.8672533980001,62526
-88.279468003,42.31779814,60050
-88.9908500019999,40.496970979,61761
-71.136853803,44.061812687,3860
-72.2919009,42.9488432030001,3431
-71.825559036,44.317933877,3561
-72.286002567,43.638447731,3766
-94.758576687,36.581287354,74344
-71.4631810129999,43.5285555460001,3246
-76.0579912319999,38.5494536260001,21613
-97.887425579,36.3901652910001,73702
-99.31803877,34.635239745,73521
-95.128751584,35.2611650690001,74462
-87.9212213179999,41.80591716,60521
-87.935579144,41.863761991,60126
-88.155758695,41.8735205630001,60190
-88.056976526,41.9148248980001,60139
-99.400337222,36.4373979120001,73801
-84.594436,39.038841,41018
-98.4627401929999,34.592635247,73505
-98.438619278,34.6031011850001,73505
-96.605966608,35.998106787,74030
-97.0751020659999,36.115011098,74074
-95.496650093,34.0123720990001,74743
-97.460152335,35.2323598950001,73069
-96.698409235,35.244974991,74868
-95.863559858,36.035315504,74133
-95.968510827,36.147161182,74104
-97.1408427539999,34.1889675840001,73401
-97.4914664789999,34.2228684200001,73438
-88.595218368,44.0277467770001,54904
-87.928171536,43.3236520900001,53024
-95.918593071,36.0659550130001,74136
-95.60467518,36.3226445400001,74017
-99.426251023,35.413983063,73644
-95.392430503,35.9615239550001,74467
-87.617696527,45.0719686800001,54143
-95.952484996,35.6111880240001,74447
-88.467578653,43.0659120560001,53066
-87.709995072,43.7733868460001,53083
-95.857320101,36.033582251,74133
-97.975948004,34.5203175290001,73534
-96.6333675769999,34.7782702540001,74820
-84.522719356,35.3450986180001,37331
-71.155253902,44.486950902,3570
-71.554339929,44.486230365,3584
-89.639055748,39.1812135550001,62056
-90.658301335,40.922252932,61462
-89.957878082,41.80893488,61270
-90.5643155,40.118162797,62681
-89.389893553,40.1537865020001,62656
-88.740048665,37.166374757,62960
-87.677654702,39.606840038,61944
-151.077826958,60.493169052,99669
-84.311425,33.801861,30033
-83.397945072,33.961292466,30606
-81.168183745,37.798832695,25801
-87.100834,37.766669,42303
-147.739392817,64.831744708,99701
-149.258311157,61.5628935770001,99645
-146.346551668,61.1365337820001,99686
-162.586826252,66.8960016240001,99752
-135.354876741,57.051565564,99835
-87.0668911079999,35.6071638650001,38401
-88.854048475,35.6844471110001,38305
-111.291352607,47.489354518,59405
-110.947098227,41.2638287170001,82931
-88.310304585,36.2965426920001,38242
-84.848739113,37.7570638770001,40330
-84.245085527,36.024545109,37830
-85.190868827,35.620685972,37367
-84.607352873,35.440814994,37303
-86.7496189839999,36.2453409300001,37207
-85.307706217,35.0475781420001,37402
-85.2900474479999,35.0488941250001,37403
-86.886901925,36.478480081,37172
-84.128543594,36.573701364,37762
-82.384562638,36.307843099,37604
-86.819250043,35.9161622550001,37067
-92.4873019999999,31.3013320000001,71306
-84.981779456,35.529101344,37321
-86.4250313759999,35.860579123,37129
-82.256923265,36.585516446,37620
-83.215108141,36.533332982,37869
-82.554607246,36.554103173,37660
-95.7376996419999,38.202271765,66839
-74.1964660899999,40.5165692800001,10305
-66.5474067279999,18.0396748470001,731
-90.154221499,29.9615421980001,70121
-97.0385032889999,37.132996817,67005
-95.708332152,37.409570585,66757
-98.790712688,38.356165688,67530
-96.171428067,39.4959886030001,66521
-93.25037016,30.190378373,70605
-67.1508851099999,18.442809336,605
-67.119196771,18.1867640090001,681
-67.038164761,18.0988091140001,683
-66.394345136,18.226650998,720
-66.147481522,18.1240463010001,737
-66.065469531,18.4559932870001,902
-66.4824950999999,18.4345543470001,674
-66.0728407889999,18.3955074040001,922
-95.4054332869999,29.183855399,77515
-97.7260463699999,30.2898922050001,78705
-97.1127163799999,32.6923253090001,76015
-97.533098647,32.8809664820001,76020
-94.979716606,29.769116266,77521
-95.4612190399999,29.723805424,77401
-94.687446673,29.752557402,77514
-97.7062274049999,30.4114880280001,78758
-89.117206305,38.530281432,62801
-66.072533977,18.3963367280001,919
-66.046225433,18.372592346,926
-82.193850377,30.0670519110001,32026
-81.379153603,28.5243398650001,32806
-87.216863022,30.5163401230001,32514
-82.492208722,27.980230884,33607
-98.8211424789999,32.3998206380001,76448
-106.264505532,31.7903706280001,79938
-96.1705982349999,31.725343744,75840
-98.174972586,29.158500631,78114
-97.348979463,32.736857639,76104
-96.837825316,33.104490212,75034
-97.1627319,33.6463626400001,76240
-98.881843268,30.2625189980001,78624
-96.123970743,33.122314078,75401
-97.429343177,29.5175921050001,78629
-98.583967424,33.0895821120001,76450
-96.938212833,29.4574026650001,77964
-99.134482544,29.3346229570001,78861
-95.4004449719999,29.7077311640001,77030
-95.2761288889999,29.995512041,77338
-94.009553306,30.9078945300001,75951
-99.7805609119999,30.498473076,76849
-95.786254532,29.787310995,77494
-99.152868896,30.043465994,78028
-97.852977451,30.0084099860001,78640
-102.368897211,33.572686515,79336
-98.677655751,30.742649623,78643
-94.7298539939999,32.500749856,75601
-96.722295801,33.176525285,75070
-98.314317224,26.1963482040001,78572
-94.971174939,33.175599387,75455
-95.086763633,29.549248517,77058
-94.653873115,31.653144314,75965
-90.170929284,38.8908049620001,62002
-102.359572789,31.85173303,79761
-95.627227561,31.7325966830001,75801
-95.547228929,33.6596691980001,75460
-94.3638835789999,33.0139875080001,75563
-100.964796468,35.5724721620001,79065
-95.183814699,29.661060268,77504
-95.177956514,29.65912193,77504
-95.162214403,29.6410979360001,77505
-101.73294565,34.206756715,79072
-103.514029758,31.40118876,79772
-96.836470947,33.0436635520001,75093
-99.117257195,28.8963046480001,78061
-96.7266011149999,32.974316527,75080
-95.7709370219999,29.5763288420001,77469
-97.684782286,30.563395843,78665
-96.508719073,32.918019332,75088
-88.6207348189999,41.657190128,60548
-98.5447077169999,29.3535371450001,78224
-98.589751317,29.5302401050001,78240
-98.474434773,29.6158622130001,78258
-98.547572582,29.4898639890001,78201
-87.493349446,37.340597841,42431
-77.197904227,39.097844137,20850
-96.623821654,33.6370973860001,75092
-95.454341996,30.1743354450001,77380
-95.623695582,30.087304078,77375
-95.381049229,30.9568636700001,75862
-99.767837207,29.2141196690001,78801
-97.199490968,31.5142506550001,76712
-95.126193077,29.5338492720001,77598
-100.270359689,35.4393396090001,79096
-99.95913544,31.949221514,79567
-96.7949549529999,32.8042463780001,75204
-96.6826010199999,33.2209716130001,75071
-95.697828078,29.7871566220001,77094
-105.945780485,35.659440986,87505
-95.398938882,29.7105231410001,77030
-95.551144526,29.9664687710001,77070
-96.8697958659999,32.915260532,75234
-97.819846307,30.523313902,78613
-97.971529905,30.3329410310001,78738
-97.1575429929999,31.489183064,76712
-97.309912276,32.9306806070001,76244
-97.688712477,30.6260947490001,78626
-98.574910873,29.5125494050001,78229
-95.311881703,29.811933277,77026
-98.5330211689999,29.3518245540001,78224
-95.38867972,29.563500446,77584
-98.3045379609999,30.5128112470001,78654
-96.755794183,32.9991962760001,75080
-73.956595517,40.7642743170001,10021
-101.49167553,32.236377845,79720
-96.7718015569999,33.0014018520001,75075
-98.290084819,29.5942753090001,78154
-98.0699971719999,29.7220058230001,78130
-96.7665543049999,32.88843795,75231
-80.732462101,41.250753537,44484
-80.658406384,41.1139341860001,44504
-84.478966946,40.8774005160001,45863
-96.857910078,32.4275189150001,75165
-95.636436147,29.589903162,77479
-95.1258639869999,29.544771245,77598
-97.375547123,27.6860413630001,78413
-95.562744832,30.0005391020001,77070
-95.359806416,29.711039079,77004
-121.120725417,44.637873733,97741
-98.166938649,33.2306676860001,76458
-97.635423165,27.854917331,78410
-101.461017552,31.204012538,76932
-97.313928717,32.9002925200001,76177
-81.912121461,36.722913394,24211
-116.191576461,43.6155876500001,83702
-114.35002103,43.64832025,83340
-86.158707019,39.968032054,46032
-86.183985886,39.777882758,46202
-97.803848504,32.4324893140001,76048
-96.5312111119999,31.532711191,76642
-76.305767911,36.845413927,23708
-102.344294913,33.9117068690001,79339
-93.231940521,44.9723735160001,55455
-88.21737981,41.6528205880001,60585
-96.466225505,32.8842894950001,75032
-94.526414395,39.0640641040001,64128
-98.3842419549999,34.627598317,73507
-95.974376496,41.2425312890001,68105
-97.0566744719999,33.1536615270001,78465
-95.588246125,29.924409622,77065
-95.3870226939999,29.7232392330001,77004
-95.2762226569999,29.9986754710001,77338
-97.6550844019999,29.674085915,78648
-95.547557,33.6597370000001,75460
-98.55637881,29.5224857920001,78229
-95.638261176,29.6002324840001,77479
-95.588277013,29.6468475090001,77477
-97.021961071,28.85499709,77904
-97.3992927149999,31.1182849250001,76502
-101.472769512,32.2310386070001,79720
-102.15437099,31.9817136670001,79706
-87.927810903,43.042490135,53223
-97.66727696,26.171042152,78550
-98.4894159999999,29.4256719860001,78205
-157.954296698,21.676563792,96731
-95.2299841399999,30.0444976220001,77339
-101.807502759,33.572941638,79423
-97.792375791,30.2115959710001,78745
-96.874760081,32.642424299,75115
-102.222164807,31.9228750400001,79706
-97.672162293,26.163574216,78550
-98.20115591,26.25310267,78539
-101.918535481,35.20065636,79106
-95.248767298,32.311197813,75701
-97.6806318279999,30.6149017650001,78626
-155.664420885,20.0223088970001,96743
-96.350714502,30.6599329850001,77802
-96.770522042,32.90107033,75230
-97.339573397,32.7473839990001,76102
-97.412790076,32.6620118020001,76132
-95.277329298,29.9937352160001,77338
-95.277770102,32.3148766420001,75701
-95.117547439,29.547590106,77598
-98.48467593,33.8738758700001,76302
-97.0772619209999,33.035364085,75022
-97.0226521719999,28.855783595,77904
-106.508826044,31.7890532270001,79902
-96.551281074,33.770217679,75020
-97.856280143,30.00839095,78640
-99.491959317,27.5563704190001,78041
-101.912779538,35.2104222130001,79124
-97.7517162189999,30.350513861,78731
-97.117912238,32.6798094120001,76017
-97.116976767,32.6828977770001,76015
-95.397077171,29.707031355,77030
-101.915568819,33.6032101070001,79416
-98.4773671469999,29.613253425,78258
-96.781194111,32.788170651,75226
-98.590356874,29.5907386740001,78249
-98.218220533,26.1836801590001,78503
-98.575599241,29.51422403,78229
-94.981344157,29.771962102,77521
-101.918690146,35.20661691,79106
-86.8130430149999,33.252364867,35007
-85.3636311239999,31.2163036480001,36301
-85.156405419,31.8886450800001,36027
-87.776024627,31.694302296,36451
-87.478798513,31.0170238650001,36502
-87.990768777,34.1259771800001,35570
-86.971481526,34.5903440910001,35601
-85.965982141,34.0077362820001,35903
-157.835143531,21.30047125,96826
-95.035580545,40.757823231,51632
-95.838794319,41.2687867320001,51502
-112.354169572,43.196302089,83221
-111.987920703,43.474366015,83404
-112.420762032,42.8738530050001,83201
-90.759473441,41.205523198,61231
-87.677830286,41.6581141940001,60406
-87.683276587,41.9025326080001,60622
-87.567226181,41.726504393,60617
-87.8790341449999,42.0434376480001,60016
-87.890037611,42.055597107,60016
-88.60704005,42.426236913,60033
-116.275139237,34.131899548,92252
-116.974114223,32.852345105,92071
-120.634890612,35.4627176130001,93422
-122.864401979,38.627095508,95448
-118.144366873,34.5828776330001,93551
-117.834635766,34.0975093230001,91773
-118.105918785,34.100868785,91776
-117.168033041,33.7195022650001,92585
-117.459856099,33.9190012010001,92503
-121.286174766,38.7303997820001,95678
-119.788571731,36.8601259070001,93720
-119.760553493,36.8399745140001,93720
-123.792254629,40.1016781590001,95542
-118.962328921,37.643950209,93546
-117.826413156,33.788614943,92869
-117.93596951,33.714934772,92708
-120.958499923,37.664801074,95355
-118.983418775,36.0397712180001,93258
-84.021073872,33.877568549,30078
-82.065524209,32.4071325250001,30439
-83.370945622,33.3358661950001,31024
-83.7803788539999,31.125630098,31768
-81.899024445,32.1658831440001,30417
-90.186633762,29.9967562470001,70001
-84.735018316,31.1754823090001,39837
-84.001575245,33.6807238280001,30012
-84.683742464,32.8896318980001,31830
-82.405545791,33.009867494,30434
-82.607146961,31.8572098610001,31539
-83.9623,34.8861000000001,30512
-81.9345370899999,32.804239508,30442
-86.163100641,39.789801115,46202
-90.0769039149999,29.954800113,70112
