,PROPERTY_ID,MARKETID,MARKET_NAME,SUBMARKET_CODE,SUBMARKET_NAME,COUNTY_NAME,PROPERTY_NAME,PROPERTY_PRIORNAMES,PROPERTY_ADDRESS,PROPERTY_CITY,PROPERTY_STATE,PROPERTY_ZIPCODE,lat,lon,PROPERTY_PHONE,PROPERTY_UNITS,PROPERTY_SQFT,PROPERTY_ACRES,PROPERTY_IMPRATING,PROPERTY_LOCRATING,PROPERTY_STATUS,PROPERTY_DATE_PLANNED,PROPERTY_DATE_UNDERCONSTRUCTION,PROPERTY_DATE_RENTUP,PROPERTY_DATECOMPLETED,PROPERTY_MIXEDUSE,PROPERTY_MIXEDUSE_NOTES,PROPERTY_STUDENTHOUSING,PROPERTY_AFFORDABLEHOUSING,PROPERTY_MILITARYHOUSING,PROPERTY_AGERESTRICTED,PROPERTY_FRACTUREDCONDO,PROPERTY_ADAPTIVEREUSE,PROPERTY_SINGLEFAMILYRENTAL,PROPERTY_CURRENT_OCCUPANCY,PROPERTY_CURRENT_RENT,PROPERTY_MATRIX_URL,block,tract
0,1_1004,1,Phoenix,17N,North Mesa,Maricopa,Maga̱a,Parkview,1628 East Broadway Road,Mesa,AZ,85204,33.40854,-111.796102,4804335134.0,59,43950.0,1.63,C,C+,Completed,,,,1979-01-01,,,,N,,N,,,,100.0,815.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=1004,040134216021011,04013421602
1,1_1024,1,Phoenix,2N,North Paradise Valley,Maricopa,Mission Springs,,16818 North 56th Street,Scottsdale,AZ,85254,33.639116,-111.961287,6029921500.0,50,48160.0,4.271,B,B+,Completed,,,,1990-09-01,,,N,N,N,N,,,,98.0,1689.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=1024,040131032161000,04013103216
2,1_1030,1,Phoenix,10,Central East Phoenix,Maricopa,Papago Buttes,,402 North 52nd Street,Phoenix,AZ,85008,33.452321,-111.970499,6022250944.0,52,29932.0,1.803,C+,B-,Completed,,,,1987-04-01,,,,N,,N,,,,90.4,1222.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=1030,040131112031001,04013111203
3,1_104,1,Phoenix,21E,Union Hills,Maricopa,Courtyard Village,La Miradora,17609 North 19th Avenue,Phoenix,AZ,85023,33.6461520589476,-112.099697571572,6029930224.0,56,52360.0,1.877,C+,B-,Completed,,,,1984-01-01,0.0,,N,N,N,N,N,0.0,,96.4,1279.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=104,040136188001003,04013618800
4,1_1091,1,Phoenix,3,Sunnyslope,Maricopa,Sahuaro West,,1650 West Sahuaro Drive,Phoenix,AZ,85029,33.584449,-112.095069,6023711305.0,60,46300.0,2.297,C-,C+,Completed,,,,1984-01-01,,,,A,,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=1091,040131036153000,04013103615
5,1_1108348,1,Phoenix,1S,South Scottsdale,Maricopa,Canalside,,6824 East Indian School Road,Scottsdale,AZ,85251,33.495113,-111.934037,,54,0.0,1.12,,A,Planned,2020-01-29,,,,0.0,,N,N,N,N,,0.0,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=1108348,040132172011008,04013217201
6,1_1129082,1,Phoenix,4N,North Black Canyon,Maricopa,Encanto Cactus Park Phase II,,4310 West Charter Oak Road,Glendale,AZ,85304,33.597968,-112.151611,,50,0.0,,,B-,Planned,2021-10-01,,,,0.0,,N,N,N,N,,0.0,1.0,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=1129082,040131042191021,04013104219
7,1_1154530,1,Phoenix,14,Sky Harbor,Maricopa,Newsom Village,,4020 South 9th Street,Phoenix,AZ,85040,33.409775,-112.060563,,60,0.0,2.41,,C,Under Construction,2021-01-01,2021-03-15,,2022-03-31,0.0,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=1154530,040131153002010,04013115300
8,1_1154999,1,Phoenix,10,Central East Phoenix,Maricopa,Zen on 50,,2015 North 50th Street,Phoenix,AZ,85008,33.469427,-111.973204,6022530113.0,55,60263.0,3.61,B+,B-,Completed,,,,2018-01-01,0.0,,N,N,N,N,,,1.0,,2210.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=1154999,040131112013001,04013111201
9,1_1176986,1,Phoenix,2S,South Paradise Valley,Maricopa,Novella at Biltmore,,5455 North 18th Street,Phoenix,AZ,85016,33.515432,-112.042943,6027867756.0,51,108384.0,3.5,A-,B,Completed,,2019-09-03,2020-06-01,2021-03-26,0.0,,N,N,N,N,,0.0,,92.2,3888.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=1176986,040131077002003,04013107700
10,1_1177790,1,Phoenix,16N,North Tempe,Maricopa,Array,,1100 East Apache Blvd,Tempe,AZ,85281,33.415309,-111.921974,4809660818.0,64,46821.0,4.84,B+,B,Completed,,2019-03-01,2020-12-21,2021-01-22,0.0,,N,A,N,N,,0.0,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=1177790,040133191012001,04013319101
11,1_1195265,1,Phoenix,6,Glendale,Maricopa,Desert River,,North 99th Avenue & West Desert River Blvd,Glendale,AZ,85305,33.543413,-112.272557,,50,0.0,,,B,Prospective,,,,,,,,,,,,0.0,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=1195265,040130927203003,04013092720
12,1_1210815,1,Phoenix,20,Western Suburbs,Maricopa,Cyrene at Estrella,Curve at Estrella Commons,15447 West Baden Street,Goodyear,AZ,85338,33.45641,-112.388646,,64,0.0,7.5,,B,Under Construction,,2020-11-02,,2022-06-30,0.0,,N,N,N,N,,,1.0,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=1210815,040130610531001,04013061053
13,1_1210902,1,Phoenix,9,East Camelback,Maricopa,ARA Residences,,3220 North 38th Street,Phoenix,AZ,85018,33.486636,-112.000302,4806693315.0,50,88000.0,4.02,B+,C+,Completed,,2019-02-15,2020-03-02,2020-06-30,0.0,,N,N,N,N,,,1.0,96.0,3003.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=1210902,040131109021000,04013110902
14,1_1225302,1,Phoenix,11,Uptown,Maricopa,PURE Midtown,,425 West Osborn,Phoenix,AZ,85013,33.487336,-112.080022,4803094308.0,59,50145.0,1.07,A,B,Completed,,,,2018-01-01,0.0,,N,N,N,N,,,,93.2,1757.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=1225302,040131105013002,04013110501
15,1_1233107,1,Phoenix,8,Christown,Maricopa,Park Central Luxury Townhomes,,917 West Glendale Avenue,Phoenix,AZ,85021,33.537464,-112.085073,6025875204.0,56,103040.0,2.98,B+,B-,Completed,,2019-04-08,2020-05-01,2020-12-18,0.0,,N,N,N,N,,0.0,1.0,96.4,2950.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=1233107,040131067021002,04013106702
16,1_1285765,1,Phoenix,18S,Superstition Springs,Maricopa,Enclave at Madera Parc,,336 South Madera Park Drive,Gilbert,AZ,85233,33.343485,-111.804034,6023255561.0,51,91026.0,10.45,,B+,Under Construction,,2021-01-11,2021-08-02,2022-04-30,0.0,,N,N,N,N,,0.0,1.0,,2158.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=1285765,040134224032000,04013422403
17,1_1285833,1,Phoenix,4S,Metrocenter,Maricopa,Northern Palms,,2835 West Northern Avenue,Phoenix,AZ,85051,33.552517,-112.120324,4158982000.0,50,0.0,1.03,C,C+,Completed,,,,1972-01-01,0.0,,N,N,N,N,,,,94.0,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=1285833,040131059001000,04013105900
18,1_1285993,1,Phoenix,13,Maryvale,Maricopa,Los Vecinos Phase II,,1950 North 43rd Avenue,Phoenix,AZ,85009,33.4688919653162,-112.152033757088,,50,0.0,9.52,,C,Planned,2020-12-17,,,,0.0,,N,N,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=1285993,040131123011000,04013112301
19,1_1296950,1,Phoenix,4S,Metrocenter,Maricopa,3031 West Northern Avenue,,3031 West Northern Avenue,Phoenix,AZ,85051,33.55229,-112.125273,,50,0.0,2.11,,C+,Prospective,,,,,0.0,,N,,N,N,,0.0,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=1296950,040131059001001,04013105900
20,1_1306810,1,Phoenix,13,Maryvale,Maricopa,Mustang Villas,,5959 West McDowell Road,Phoenix,AZ,85035,33.4655305248196,-112.188467090621,,60,,,,C+,Prospective,,,,,,,,A,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=1306810,040131125211000,04013112521
21,1_1306855,1,Phoenix,5,Sun City - Youngtown - Peoria,Maricopa,Paradise Enclave,,NEC North 69th Avenue & West Paradise Lane,Glendale,AZ,85382,33.6322003973374,-112.206793072802,,50,0.0,,,B,Prospective,,,,,0.0,,N,N,N,N,,0.0,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=1306855,040130715111031,04013071511
22,1_1307945,1,Phoenix,17N,North Mesa,Maricopa,Stalwart Housing,,SEC North Miller Street & East University Drive,Mesa,AZ,85203,33.422172,-111.809542,,53,0.0,,,B-,Prospective,,,,,0.0,,A,N,N,N,,0.0,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=1307945,040134215021000,04013421502
23,1_1314762,1,Phoenix,5,Sun City - Youngtown - Peoria,Maricopa,Grand Avenue District Mixed Use,,North 113th Avenue & West Wisconsin Avenue,Youngtown,AZ,85363,33.603302,-112.303185,,50,0.0,1.0,,C,Prospective,,,,,,,,,,,,0.0,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=1314762,040130716001002,04013071600
24,1_1314820,1,Phoenix,4S,Metrocenter,Maricopa,Collins Court Phase II,,10421 North 33rd Avenue,Phoenix,AZ,85051,33.5807492498732,-112.130857755666,,50,0.0,,,C+,Planned,2021-05-26,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=1314820,040131042052002,04013104205
25,1_1318013,1,Phoenix,6,Glendale,Maricopa,Legacy on 59th,,5812 North 59th Avenue,Glendale,AZ,85301,33.522539,-112.187754,,50,0.0,2.56,,C,Prospective,,,,,,,N,,N,,,0.0,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=1318013,040130931053000,04013093105
26,1_1318105,1,Phoenix,19E,Gilbert,Maricopa,"Village at Hampton Court, The",,1555 South Val Vista Drive,Gilbert,AZ,85296,33.3223158,-111.7549206,4806657412.0,56,67746.0,6.45,B+,B+,Completed,,2020-04-13,2021-01-01,2021-05-31,0.0,,N,N,N,N,,0.0,1.0,98.2,2463.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=1318105,040138146001010,04013814600
27,1_1339998,1,Phoenix,1S,South Scottsdale,Maricopa,"Sycamore at Scottsdale Phase II, The",,6599 East Thomas Road,Scottsdale,AZ,85251,33.477934,-111.937832,4809903308.0,50,0.0,8.03,,B+,Under Construction,,2021-09-01,,2022-05-31,0.0,,N,,N,N,,0.0,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=1339998,040132180004003,04013218000
28,1_1348947,1,Phoenix,18S,Superstition Springs,Maricopa,Ellsworth Townhomes,,9048 East Southern Avenue,Mesa,AZ,85209,33.393852,-111.635286,,60,0.0,3.15,,B-,Planned,2021-11-12,,,,0.0,,N,,N,N,,0.0,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=1348947,040134226321038,04013422632
29,1_1356872,1,Phoenix,19E,Gilbert,Maricopa,Evergreen on Germann,,East Germann Road & South Rittenhouse Road,Queen Creek,AZ,85142,33.278041,-111.673493,,65,0.0,,,A-,Prospective,,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=1356872,040138166002000,04013816600
30,1_143,1,Phoenix,7,Northwest Phoenix,Maricopa,Cypress Manor,,5722 North Black Canyon Hwy,Phoenix,AZ,85017,33.521535,-112.112951,6022421051.0,64,65488.0,3.1,C,C,Completed,,,,1964-01-01,,,,A,,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=143,040131073004013,04013107300
31,1_147,1,Phoenix,19E,Gilbert,Maricopa,Casas de Esperanza,Charlie Southard,130 North Hamilton Street,Chandler,AZ,85224,33.3052427,-111.8332805,4807823200.0,53,47830.0,5.3,C-,C+,Completed,,,,1971-02-01,,,,A,,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=147,040135231024002,04013523102
32,1_1574,1,Phoenix,7,Northwest Phoenix,Maricopa,12 Palms,"Elm Street, Lexus Place, Calgary Gardens",2508 West Elm Street,Phoenix,AZ,85015,33.507025,-112.113298,6022491905.0,54,37300.0,1.69,C-,C,Completed,,,,1964-01-01,0.0,,N,N,N,N,,,,98.1,858.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=1574,040131090011006,04013109001
33,1_163,1,Phoenix,16N,North Tempe,Maricopa,"Heights on Lemon, The","Tides on Lemon Street, Fiesta Park/George Anne,Epic",1224 East Lemon Street,Tempe,AZ,85281,33.417313,-111.919365,4805347267.0,65,55250.0,2.35,C,C+,Completed,,,,1962-01-01,,,N,N,N,N,,,,100.0,1449.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=163,040133191011001,04013319101
34,1_1672,1,Phoenix,16N,North Tempe,Maricopa,Desert Willow,Arizona Sun,1895 East Don Carlos Avenue,Tempe,AZ,85281,33.417009,-111.904561,4809660830.0,58,43020.0,2.024,C-,B,Completed,,,,1985-01-01,0.0,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=1672,040133192012002,04013319201
35,1_175,1,Phoenix,21E,Union Hills,Maricopa,Deer Valley Village,,21450 North 23rd Avenue,Phoenix,AZ,85027,33.6812312,-112.1091478,6027370593.0,52,27040.0,1.342,C,B-,Completed,,,,1983-02-01,,,,N,,N,,,,100.0,880.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=175,040136147001035,04013614700
36,1_1774,1,Phoenix,9,East Camelback,Maricopa,"Townhomes at the Biltmore, The",The Orchards,3501 East Camelback Road,Phoenix,AZ,85018,33.5095394,-112.0064658,6029550650.0,57,62120.0,3.292,B+,A,Completed,,,,1995-08-01,,,,N,,N,,,,96.5,2385.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=1774,040131083012001,04013108301
37,1_1781,1,Phoenix,3,Sunnyslope,Maricopa,Northview Estates,,16802 North 26th Street,Phoenix,AZ,85032,33.638429,-112.028152,6026949682.0,65,54855.0,5.42,D,C,Completed,,,,1983-01-01,0.0,,N,N,N,N,,,,89.2,1195.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=1781,040131033051000,04013103305
38,1_1786,1,Phoenix,12,Central West Phoenix,Maricopa,La Casa Ilusion,,2401 West Avalon Drive,Phoenix,AZ,85015,33.4836535,-112.1108344,6022541357.0,60,69300.0,4.772,B,C-,Completed,,,,1986-01-01,,,,N,,N,,,,100.0,1564.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=1786,040131170003007,04013117000
39,1_1787,1,Phoenix,16S,South Tempe,Maricopa,Guadalupe Barrio Nuevo,,5805 East Calle Fortunato Serrano,Guadalupe,AZ,85283,33.3612473,-111.9602609,4808202772.0,60,73000.0,5.485,C+,C,Completed,,,,1984-01-01,,,,A,,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=1787,040133200023001,04013320002
40,1_1819,1,Phoenix,19E,Gilbert,Maricopa,Colonia del Rey,,120 North McQueen Road,Chandler,AZ,85225,33.304775,-111.825248,4807865292.0,60,64200.0,3.821,B-,B-,Completed,,,,1996-09-01,,,,A,,N,,,1.0,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=1819,040135231021000,04013523102
41,1_18874,1,Phoenix,6,Glendale,Maricopa,Shadow Palms,Gibraltar House,6320 North 63rd Avenue,Glendale,AZ,85301,33.5300586,-112.1952731,4804678600.0,56,39200.0,1.58,C-,C,Completed,,,,1963-01-01,0.0,,N,N,N,N,,,,100.0,936.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=18874,040130928021000,04013092802
42,1_220,1,Phoenix,16N,North Tempe,Maricopa,Tamarak,,1850 East Hayden Lane,Tempe,AZ,85281,33.4191885,-111.9071903,4809673404.0,56,44168.0,2.88,C+,B,Completed,,,,1981-08-01,,,,N,,N,,,,98.2,1256.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=220,040133192014005,04013319201
43,1_22482,1,Phoenix,6,Glendale,Maricopa,Sunset Villa,Olympus Villa,6318 North 65th Drive,Glendale,AZ,85301,33.528918,-112.200776,6239308322.0,56,36840.0,1.377,C+,C,Completed,,,,1985-09-01,,,,N,,N,,,,98.2,947.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=22482,040130928021004,04013092802
44,1_227,1,Phoenix,10,Central East Phoenix,Maricopa,Apple Tree,,1710 North 32nd Street,Phoenix,AZ,85008,33.46674,-112.013559,6022449201.0,57,41448.0,2.15,C+,C,Completed,,,,1984-02-01,,,,N,,N,,,,98.2,842.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=227,040131115023004,04013111502
45,1_24516,1,Phoenix,6,Glendale,Maricopa,Vista Alegre,,6515 West Maryland Avenue,Glendale,AZ,85301,33.5304389,-112.199739,6239370418.0,60,35070.0,3.26,B-,C,Completed,,,,2002-04-15,,,,A,,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=24516,040130928021003,04013092802
46,1_24692,1,Phoenix,14,Sky Harbor,Maricopa,Agave Court,Casa Nueva,125 North 18th Street,Phoenix,AZ,85034,33.449982,-112.042772,6022526774.0,64,60876.0,4.717,B-,C,Completed,,,,2002-05-01,0.0,,N,N,N,N,,0.0,,100.0,1415.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=24692,040131139002002,04013113900
47,1_24768,1,Phoenix,5,Sun City - Youngtown - Peoria,Maricopa,River Bend,,11335 Tennessee Avenue,Youngtown,AZ,85363,33.5994510090147,-112.302392530943,6239335700.0,63,45240.0,2.02,B,C,Completed,,,,2002-03-01,,,,A,,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=24768,040130716001002,04013071600
48,1_24792,1,Phoenix,14,Sky Harbor,Maricopa,Deck Park Vista,,1125 North 3rd Street,Phoenix,AZ,85004,33.4609022,-112.068275,6022578051.0,56,40080.0,2.09,C+,B-,Completed,,,,1992-01-01,,,,A,,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=24792,040131130001012,04013113000
49,1_24816,1,Phoenix,17N,North Mesa,Maricopa,Indigo Lofts,Brownwood Terrace,737 East Brown Road,Mesa,AZ,85203,33.4354744053401,-111.815125413548,4806641030.0,65,64350.0,2.28,B-,B-,Completed,,,,1985-01-01,,,,N,,N,,,,98.5,1340.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=24816,040134209012009,04013420901
50,1_24846,1,Phoenix,15N,South Phoenix,Maricopa,Vista de la Montana,Phoenix Volunteers of America,8028 South Jesse Owens Pkwy,Phoenix,AZ,85042,33.373754,-112.067055,6022324844.0,60,37800.0,3.62,B,C+,Completed,,,,2004-07-16,0.0,,,A,,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=24846,040131167361003,04013116736
51,1_24857,1,Phoenix,1S,South Scottsdale,Maricopa,"One, The","Tides at Old Town, Scottsdale Royale,Estancia",3620 North Miller Road,Scottsdale,AZ,85251,33.4899066,-111.918165,6023962000.0,64,42946.0,2.11,C,B,Completed,,,,1975-01-01,0.0,,N,N,N,N,,,,96.9,1364.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=24857,040132172012029,04013217201
52,1_24880,1,Phoenix,11,Uptown,Maricopa,Casa Mia,Casa Mia Senior,1010 East Turney Avenue,Phoenix,AZ,85014,33.500314,-112.059058,6022654734.0,64,34432.0,2.51,C+,B-,Completed,,2005-03-28,,2006-05-24,0.0,,,A,,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=24880,040131086011001,04013108601
53,1_24885,1,Phoenix,7,Northwest Phoenix,Maricopa,Desert Sun,"Rose, Turney",2025 West Turney Avenue,Phoenix,AZ,85015,33.4999411,-112.1036883,6025151536.0,58,40600.0,3.48,C,C,Completed,,,,1972-01-01,0.0,,,N,,N,,,,100.0,1186.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=24885,040131090032003,04013109003
54,1_24889,1,Phoenix,7,Northwest Phoenix,Maricopa,Regency 59,"House of Dreams, Burton Place,Chelsey Park",4512 North Black Canyon Hwy,Phoenix,AZ,85017,33.5025044,-112.1132423,4158982000.0,58,36110.0,1.55,C-,C,Completed,,,,1964-01-01,0.0,,,N,,N,,,,62.1,854.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=24889,040131090011017,04013109001
55,1_24896,1,Phoenix,20,Western Suburbs,Maricopa,Sierra Verde Villas,Villas Monterosa Townhomes,10525 West Monterosa Street,Phoenix,AZ,85037,33.494642,-112.286919,6237720900.0,58,60565.0,3.38,C+,B,Completed,,,,1999-01-01,0.0,,N,N,N,N,,,,100.0,1412.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=24896,040130820023011,04013082002
56,1_24900,1,Phoenix,6,Glendale,Maricopa,Town Square Courtyard,Town Square,5136 West Glenn Drive,Glendale,AZ,85301,33.5400493,-112.1706151,6239304964.0,60,65400.0,3.9,B,C+,Completed,,2004-06-01,,2005-05-04,0.0,,,A,,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=24900,040130925002021,04013092500
57,1_24907,1,Phoenix,5,Sun City - Youngtown - Peoria,Maricopa,River Bend ll,,12700 North 113th Avenue,Youngtown,AZ,85363,33.602592,-112.302634,6239335700.0,56,41084.0,2.02,B-,C,Completed,,2004-06-01,,2005-06-09,0.0,,N,A,N,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=24907,040130716001002,04013071600
58,1_24928,1,Phoenix,6,Glendale,Maricopa,Casa Bill Soltero,Glendale Hacienda,6001 West Missouri Avenue,Glendale,AZ,85301,33.516265,-112.189917,6239311563.0,61,33200.0,3.09,B-,C,Completed,,2006-06-01,,2007-08-03,0.0,,N,A,N,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=24928,040130931062001,04013093106
59,1_24964,1,Phoenix,10,Central East Phoenix,Maricopa,Sahara Luna Townhomes,,1221 North 35th Street,Phoenix,AZ,85008,33.4627142684127,-112.005948302747,6022753541.0,52,51484.0,5.72,B,C-,Completed,,2005-11-15,,2007-04-06,0.0,,,A,,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=24964,040131136011000,04013113601
60,1_25122,1,Phoenix,20,Western Suburbs,Maricopa,Bell Mirage Estates,,16629 North Greasewood Street,Surprise,AZ,85374,33.6350662,-112.3282222,6234558054.0,60,71760.0,5.0,B,C+,Completed,2007-10-15,2008-03-29,,2009-05-01,0.0,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=25122,040130608012004,04013060801
61,1_25131,1,Phoenix,15N,South Phoenix,Maricopa,Amber Pointe,,4625 South 7th Avenue,Phoenix,AZ,85041,33.4047068,-112.0816254,6022965006.0,56,42528.0,4.9,B,C,Completed,2007-11-27,2008-10-15,,2009-07-05,0.0,,N,A,N,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=25131,040131158021001,04013115802
62,1_25178,1,Phoenix,11,Uptown,Maricopa,Devine Legacy on Central,Central Avenue,4570 North Central Avenue,Phoenix,AZ,85012,33.5031652,-112.0738871,6029034172.0,65,62440.0,0.64,B,B,Completed,2008-06-13,2010-08-30,,2012-01-17,0.0,,N,A,N,N,N,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=25178,040131171001002,04013117100
63,1_25378,1,Phoenix,11,Uptown,Maricopa,Madison Pointe,,4150 North 9th Street,Phoenix,AZ,85014,33.4962485,-112.0631415,6022376571.0,60,56176.0,2.43,B,C,Completed,2009-08-06,2012-01-10,2012-07-15,2012-12-28,0.0,,N,A,N,N,,0.0,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=25378,040131086012012,04013108601
64,1_25420,1,Phoenix,11,Uptown,Maricopa,Encanto Pointe,Encanto Point,4175 North 9th Street,Phoenix,AZ,85014,33.4962024,-112.0625679,6026489758.0,54,35640.0,1.85,C+,C,Completed,2010-06-25,2012-01-05,2012-07-01,2012-12-28,0.0,,N,A,N,N,,0.0,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=25420,040131086012011,04013108601
65,1_25421,1,Phoenix,6,Glendale,Maricopa,Landmark Senior Living,,8232 North 59th Avenue,Glendale,AZ,85302,33.557798,-112.188208,6026489738.0,52,30216.0,3.76,C+,C+,Completed,2010-06-25,2015-12-01,2016-11-01,2017-03-29,0.0,,N,A,N,A,,0.0,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=25421,040130923112002,04013092311
66,1_25433,1,Phoenix,5,Sun City - Youngtown - Peoria,Maricopa,Aurora Village,,12238 North 113th Avenue,Youngtown,AZ,85363,33.59509,-112.30318,6237488020.0,65,52872.0,1.86,B-,C,Completed,,2012-10-15,2013-10-01,2013-10-21,0.0,,N,A,N,A,,0.0,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=25433,040130716001002,04013071600
67,1_25436,1,Phoenix,14,Sky Harbor,Maricopa,"Lofts at McKinley, The",,809 North 5th Avenue,Phoenix,AZ,85003,33.45705,-112.0798,6023682916.0,60,45872.0,0.82,B-,B-,Completed,2010-09-21,2011-08-17,2012-06-01,2012-09-18,0.0,,N,A,N,A,,0.0,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=25436,040131131001001,04013113100
68,1_25439,1,Phoenix,15N,South Phoenix,Maricopa,Grandfamilies Place of Phoenix,,5150 South 18th Place,Phoenix,AZ,85040,33.399937,-112.043951,6023544897.0,56,55696.0,2.73,B,C-,Completed,2010-09-22,2011-11-07,2012-04-16,2012-07-13,0.0,,N,A,N,P,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=25439,040131160002008,04013116000
69,1_25440,1,Phoenix,16N,North Tempe,Maricopa,Encore on Farmer,Senior Housing at Farmer Art District,601 South Farmer Avenue,Tempe,AZ,85281,33.4239933,-111.9440665,4809663085.0,56,38816.0,0.82,C+,B+,Completed,2010-09-22,2011-05-03,,2012-01-12,0.0,,N,A,N,A,N,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=1&PropertyID=25440,040133188001000,04013318800
