,PROPERTY_ID,MARKETID,MARKET_NAME,SUBMARKET_CODE,SUBMARKET_NAME,COUNTY_NAME,PROPERTY_NAME,PROPERTY_PRIORNAMES,PROPERTY_ADDRESS,PROPERTY_CITY,PROPERTY_STATE,PROPERTY_ZIPCODE,lat,lon,PROPERTY_PHONE,PROPERTY_UNITS,PROPERTY_SQFT,PROPERTY_ACRES,PROPERTY_IMPRATING,PROPERTY_LOCRATING,PROPERTY_STATUS,PROPERTY_DATE_PLANNED,PROPERTY_DATE_UNDERCONSTRUCTION,PROPERTY_DATE_RENTUP,PROPERTY_DATECOMPLETED,PROPERTY_MIXEDUSE,PROPERTY_MIXEDUSE_NOTES,PROPERTY_STUDENTHOUSING,PROPERTY_AFFORDABLEHOUSING,PROPERTY_MILITARYHOUSING,PROPERTY_AGERESTRICTED,PROPERTY_FRACTUREDCONDO,PROPERTY_ADAPTIVEREUSE,PROPERTY_SINGLEFAMILYRENTAL,PROPERTY_CURRENT_OCCUPANCY,PROPERTY_CURRENT_RENT,PROPERTY_MATRIX_URL,block,tract
8159,63_2489,63,Houston - West,23.0,Bammel,Harris,Bristol,,1303 Greens Pkwy,Houston,TX,77067,29.941773,-95.436053,2818724400.0,248,260636.0,6.96,A-,B-,Completed,,,,2005-01-01,0.0,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=2489,482015501022014,48201550102
8160,63_2492,63,Houston - West,9.0,Piney Point Village - north,Harris,Terra at Piney Point,Broadstone Piney Point,8787 Woodway,Houston,TX,77063,29.740731,-95.519861,7139171700.0,246,216845.0,5.87,A,A-,Completed,,,,1993-01-01,0.0,,N,N,N,N,,,,98.0,1334.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=2492,482014312051000,48201431205
8161,63_2497,63,Houston - West,7.0,West Bellaire,Harris,Brookbend,,12265 Fondren Road,Houston,TX,77035,29.64627,-95.506976,7137294036.0,252,175216.0,6.84,B,C+,Completed,,,,1983-01-01,0.0,,N,N,N,N,,,,94.4,749.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=2497,482014223033000,48201422303
8162,63_2498,63,Houston - West,24.0,Louetta,Harris,Brookfield,,14230 Wunderlich Drive,Houston,TX,77069,29.990113,-95.508533,2815800548.0,250,189850.0,10.05,B+,A-,Completed,,,,1984-01-01,0.0,,N,N,N,N,,,,94.8,896.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=2498,482015529013002,48201552901
8163,63_2526,63,Houston - West,23.0,Bammel,Harris,Woodglen Village,Casa Nube En Montgomery,11111 West Montgomery Road,Houston,TX,77088,29.8937298,-95.4635183,2812607677.0,251,244790.0,19.97,B,C+,Completed,,,,2000-01-01,0.0,,N,N,N,N,,,,90.0,1131.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=2526,482015330001001,48201533000
8164,63_2534,63,Houston - West,24.0,Louetta,Harris,Champion Oaks,,14150 Wunderlich Drive,Houston,TX,77069,29.9865912,-95.5057601,2815867360.0,252,190628.0,10.44,B+,A-,Completed,,,,1985-01-01,0.0,,N,N,N,N,,,,96.8,955.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=2534,482015529013004,48201552901
8165,63_2537,63,Houston - West,24.0,Louetta,Harris,Champions Park,,13050 Champions Park Drive,Houston,TX,77069,29.9717853,-95.5304747,2815379400.0,246,221670.0,8.98,B+,A-,Completed,,,,1992-01-01,0.0,,N,N,N,N,,,,89.8,1278.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=2537,482015528023017,48201552802
8166,63_2541,63,Houston - West,23.0,Bammel,Harris,Chartwell Court,,15100 Ella Blvd,Houston,TX,77090,29.986268,-95.4309722,2814232000.0,243,253553.0,14.21,A-,B,Completed,,,,1995-01-01,0.0,,N,N,N,N,,,,93.8,1343.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=2541,482015503081004,48201550308
8167,63_2564,63,Houston - West,24.0,Louetta,Harris,Commons at Vintage Park,Cypress Commons,9721 Cypresswood Drive,Houston,TX,77070,29.987564,-95.554342,2818901700.0,252,223416.0,11.09,A-,A-,Completed,,,,1998-01-01,0.0,,N,N,N,N,,,,92.1,1214.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=2564,482015527023003,48201552702
8168,63_2566,63,Houston - West,23.0,Bammel,Harris,Cypress Ridge,,2331 Bammelwood Drive,Houston,TX,77014,30.0013523,-95.4620841,2818939900.0,252,195724.0,7.98,B-,B,Completed,,,,1980-01-01,0.0,,N,N,N,N,,,,83.7,903.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=2566,482015504051003,48201550405
8169,63_2577,63,Houston - West,22.0,Jersey Village/Salsuma,Harris,Enclave at Copperfield,,15503 FM 529 Road,Houston,TX,77095,29.8774399,-95.6398903,2818585503.0,252,263468.0,12.69,A-,B,Completed,,,,2000-01-01,0.0,,N,P,N,N,,,,98.4,1204.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=2577,482015406021000,48201540602
8170,63_2583,63,Houston - West,11.0,Bunker Hill Village,Harris,Lakeside Forest,Fairfield Falls,1251 Wilcrest Drive,Houston,TX,77042,29.751742,-95.57104,7137830814.0,240,252010.0,10.09,B,B,Completed,,,,1975-01-01,0.0,,N,N,N,N,,,,90.0,1181.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=2583,482014508032000,48201450803
8171,63_2595,63,Houston - West,6.0,River Oaks,Harris,Gables Cityscape,,3720 West Alabama Street,Houston,TX,77027,29.738624,-95.4379277,7138718687.0,252,213348.0,6.89,B+,A,Completed,,,,1991-01-01,0.0,,N,N,N,N,,,,93.3,1352.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=2595,482014115071000,48201411507
8172,63_2608,63,Houston - West,12.0,Spring Valley,Harris,Zocalo,Hammerly Walk,8787 Hammerly Blvd,Houston,TX,77080,29.809686,-95.505456,7139328126.0,236,180100.0,9.79,B-,C+,Completed,,,,1978-01-01,0.0,,N,N,N,N,,,,94.1,1276.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=2608,482015212012002,48201521201
8173,63_2643,63,Houston - West,22.0,Jersey Village/Salsuma,Harris,Crossroads Ranch,"ARIUM Crossroads, Limestone Ranch at Crossroads, Limestone Ranch",12655 Crossroads Park Drive,Houston,TX,77065,29.9142112,-95.6097809,2816166000.0,256,213374.0,12.25,A-,B,Completed,,,,1998-01-01,0.0,,N,N,N,N,,,,96.1,1277.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=2643,482015520021006,48201552002
8174,63_2655,63,Houston - West,17.0,Sugar Land - north,Harris,Matthew Ridge,,14551 Beechnut Street,Houston,TX,77083,29.6893872,-95.6396741,2818438795.0,240,236880.0,12.13,B+,B-,Completed,,,,2002-01-01,0.0,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=2655,482014539013003,48201453901
8175,63_2659,63,Houston - West,22.0,Jersey Village/Salsuma,Harris,"Meadowlands, The",,12424 Steepleway Blvd,Houston,TX,77065,29.9053588,-95.5893576,2818947500.0,236,230092.0,11.21,A-,B,Completed,,,,2007-01-01,0.0,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=2659,482015519023003,48201551902
8176,63_2666,63,Houston - West,1.0,West End/Downtown,Harris,Midtown Arbor Place,,10 Oak Court,Houston,TX,77006,29.7504724,-95.380582,7138741313.0,243,245619.0,4.69,B+,A-,Completed,,,,1998-01-01,0.0,,N,N,N,N,,,,98.4,1806.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=2666,482014105022007,48201410502
8177,63_2680,63,Houston - West,23.0,Bammel,Harris,Sago Palms,Northborough Woods,13502 Northborough Drive,Houston,TX,77067,29.962559,-95.424663,2818725959.0,240,181016.0,7.9,C+,B-,Completed,,,,1980-01-01,0.0,,N,N,N,N,,,,70.4,911.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=2680,482015502012000,48201550201
8178,63_2681,63,Houston - West,23.0,Bammel,Harris,Northbrooke,,17111 Hafer Road,Houston,TX,77090,30.01446,-95.437149,2814445707.0,240,240864.0,10.92,A-,B,Completed,,,,2002-01-01,0.0,,N,N,N,N,,,,96.7,1156.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=2681,482015503052000,48201550305
8179,63_2740,63,Houston - West,3.0,Museum District,Harris,Melia Medical Center,San Melia,8383 El Mundo Street,Houston,TX,77054,29.682148,-95.386289,7137410570.0,252,246808.0,8.26,A,B+,Completed,,,,2002-01-01,0.0,,N,N,N,N,,,,94.4,1421.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=2740,482013139021001,48201313902
8180,63_2763,63,Houston - West,14.0,Missouri City,Harris,Stonebridge at City Park,,11800 City Park Central Lane,Houston,TX,77047,29.6261466,-95.3911926,7134339900.0,240,211288.0,12.0,A-,B-,Completed,,,,2004-01-01,0.0,,N,N,N,N,,,,95.4,1347.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=2763,482013309013001,48201330901
8181,63_2766,63,Houston - West,2.0,The Heights,Harris,Stonewood,,701 TC Jester Blvd,Houston,TX,77008,29.785668,-95.4183831,7138642107.0,252,196757.0,13.02,B,B,Completed,,,,2001-01-01,0.0,,N,N,N,N,,,,98.0,1565.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=2766,482015109022000,48201510902
8182,63_2769,63,Houston - West,8.0,Piney Point Village - south,Harris,Sunset Shadows,,9850 Meadowglen Lane,Houston,TX,77042,29.7331204,-95.5461509,7137890669.0,252,225728.0,10.01,B,B,Completed,,,,1978-01-01,0.0,,N,N,N,N,,,,94.4,1086.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=2769,482014323031000,48201432303
8183,63_2803,63,Houston - West,2.0,The Heights,Harris,"Gardens, The",,1660 West TC Jester Blvd,Houston,TX,77008,29.7994,-95.426931,7138622526.0,246,142236.0,5.22,C+,B,Completed,,,,1984-01-01,0.0,,N,N,N,N,,,,97.2,991.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=2803,482015110042002,48201511004
8184,63_2812,63,Houston - West,19.0,Addicks,Harris,"Lexington, The",,12750 Briar Forest Drive,Houston,TX,77077,29.7561879,-95.6116322,2815892589.0,244,220592.0,12.48,B+,B,Completed,,,,1994-01-01,0.0,,N,N,N,N,,,,100.0,1229.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=2812,482014515022003,48201451502
8185,63_2830,63,Houston - West,23.0,Bammel,Harris,Park at Kirkstall,,300 Kirkstall Drive,Houston,TX,77090,29.9796797,-95.4276662,2818750417.0,240,257070.0,17.61,A-,B,Completed,,,,2005-01-01,0.0,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=2830,482015503031003,48201550303
8186,63_2832,63,Houston - West,17.0,Sugar Land - north,Harris,"Pinnacle on Wilcrest, The",,9520 Wilcrest Drive,Houston,TX,77099,29.6764338,-95.5720298,2819336200.0,250,203250.0,10.75,B+,B,Completed,,,,2006-01-01,1.0,,N,A,N,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=2832,482014536031002,48201453603
8187,63_2864,63,Houston - West,24.0,Louetta,Harris,"Ã‰mile, The","Legacy @ Champion Forest, Timberstone",4200 FM 1960 West,Houston,TX,77068,29.991875,-95.493107,2813013000.0,240,224928.0,13.38,A-,A-,Completed,,,,1999-01-01,0.0,,N,N,N,N,,,,94.2,1321.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=2864,482015530013005,48201553001
8188,63_2871,63,Houston - West,22.0,Jersey Village/Salsuma,Harris,Trails of Windfern,,13035 Windfern Road,Houston,TX,77064,29.9307713,-95.576835,2818906824.0,240,173376.0,9.0,B,B,Completed,,,,1982-01-01,0.0,,N,N,N,N,,,,95.8,894.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=2871,482015516022004,48201551602
8189,63_2889,63,Houston - West,19.0,Addicks,Harris,"Villages of Briar Forest, The",,14504 Briar Forest Drive,Houston,TX,77077,29.7573599,-95.638622,2816795050.0,241,228380.0,11.21,A,A-,Completed,,,,1999-01-01,0.0,,N,N,N,N,,,,97.9,1409.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=2889,482014516032000,48201451603
8190,63_2894,63,Houston - West,22.0,Jersey Village/Salsuma,Harris,Villas at West Road,,9500 West Road,Houston,TX,77064,29.9058503,-95.5587686,2818076900.0,240,273568.0,19.78,A,A-,Completed,,,,2006-01-01,0.0,,N,N,N,N,,,,94.6,1535.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=2894,482015517033003,48201551703
8191,63_2898,63,Houston - West,23.0,Bammel,Harris,Vineyard Trace,,15414 Kuykendahl Road,Houston,TX,77090,30.003959299999998,-95.4587655,2818931952.0,238,190664.0,8.48,B,B,Completed,,,,1978-01-01,0.0,,N,N,N,N,,,,91.2,870.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=2898,482015503072009,48201550307
8192,63_2925,63,Houston - West,22.0,Jersey Village/Salsuma,Harris,Winchester Place,,10910 Gold Point Drive,Houston,TX,77064,29.907829,-95.5812909,2818906688.0,256,197240.0,9.31,B,A-,Completed,,,,1984-01-01,0.0,,N,N,N,N,,,,96.9,1020.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=2925,482015517041001,48201551704
8193,63_2926,63,Houston - West,18.0,Royal Oaks Country Club,Harris,Crosby at Westchase,"Windemere, Windemere",2909 Hayes Road,Houston,TX,77082,29.7322323,-95.5753889,2814961702.0,257,214055.0,8.6,B-,B,Completed,,,,1980-01-01,0.0,,N,N,N,N,,,,89.9,799.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=2926,482014521032001,48201452103
8194,63_2935,63,Houston - West,13.0,Rosslyn,Harris,Woodcreek of Northwest Crossing,,5800 Hollister Street,Houston,TX,77040,29.8529273,-95.5022086,7134628860.0,248,302436.0,16.99,B+,B-,Completed,,,,1979-01-01,0.0,,N,N,N,N,,,,95.2,1075.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=2935,482015323022000,48201532302
8195,63_3009,63,Houston - West,28.0,Katy,Harris,Millstone,,23405 West Fernhurst Drive,Katy,TX,77494,29.7771264,-95.7811622,2813921227.0,248,233989.0,12.75,B+,B,Completed,,,,2003-01-01,0.0,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=3009,482014553001044,48201455300
8196,63_3158,63,Houston - West,25.0,Richmond,Fort Bend,"Villas at River Park West, The",,21811 Wildwood Park Road,Richmond,TX,77469,29.558463,-95.71293,2812320222.0,252,209476.0,10.61,A-,B-,Completed,,,,2006-01-01,0.0,,N,N,N,N,,,,96.8,1246.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=3158,481576747021013,48157674702
8197,63_319,63,Houston - West,15.0,Sugar Land - south,Fort Bend,"Vinings, The",,735 Dulles Avenue,Stafford,TX,77477,29.6170468,-95.5813525,2814037600.0,240,198472.0,9.68,B+,B+,Completed,,,,1996-01-01,0.0,,N,N,N,N,,,,95.0,1319.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=319,481576714011013,48157671401
8198,63_3276,63,Houston - West,30.0,Tomball,Harris,Lakewood,,11000 Gatesden Drive,Tomball,TX,77375,30.0033526,-95.5867628,2813702886.0,256,227216.0,10.97,B,A-,Completed,,,,1980-01-01,0.0,,N,N,N,N,,,,99.6,1133.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=3276,482015547012007,48201554701
8199,63_3281,63,Houston - West,30.0,Tomball,Harris,"Park at Spring Creek, The",,29807 Tomball Pkwy,Tomball,TX,77375,30.1035815,-95.6406636,2813578800.0,252,184752.0,10.25,B,B-,Completed,,,,1998-01-01,0.0,,N,N,N,N,,,,94.8,1063.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=3281,482015555012000,48201555501
8200,63_329,63,Houston - West,15.0,Sugar Land - south,Fort Bend,Shadowbrooke,,1025 Dulles Avenue,Stafford,TX,77477,29.611211,-95.580889,2814991025.0,240,229142.0,12.78,A-,B+,Completed,,,,2002-01-01,0.0,,N,N,N,N,,,,96.7,1495.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=329,481576714022002,48157671402
8201,63_3335,63,Houston - West,21.0,Bear Creek Park,Harris,"Brighton, The",Clay Creek,16222 Clay Road,Houston,TX,77084,29.8370193,-95.6496894,2814637777.0,236,173824.0,7.58,C+,B,Completed,,,,1983-01-01,0.0,,N,N,N,N,,,,97.5,1037.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=3335,482015416034006,48201541603
8202,63_3337,63,Houston - West,23.0,Bammel,Harris,Cypress Creek Crossing,,14355 Cornerstone Village Drive,Houston,TX,77014,29.9863441,-95.4830683,2815805155.0,256,175416.0,8.0,B-,B,Completed,,,,1983-01-01,0.0,,N,N,N,N,,,,93.8,876.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=3337,482015511013000,48201551101
8203,63_3409,63,Houston - West,17.0,Sugar Land - north,Harris,Collingham Park,,10800 Kipp Way Drive,Houston,TX,77099,29.6715481,-95.5654413,7134745500.0,250,251956.0,15.0,A-,C+,Completed,,,,2001-01-01,0.0,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=3409,482014533001002,48201453300
8204,63_3412,63,Houston - West,1.0,West End/Downtown,Harris,Camden Travis Street,,2700 Travis Street,Houston,TX,77006,29.7445714,-95.3766067,7135210620.0,253,207134.0,2.13,B+,B+,Completed,2008-03-03,2008-09-09,,2010-03-09,0.0,,N,N,N,N,,0.0,,95.7,1636.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=3412,482014106011023,48201410601
8205,63_3426,63,Houston - West,23.0,Bammel,Harris,Smoketree,Traces Loft Village,5110 Azalea Trace Drive,Houston,TX,77066,29.960381,-95.495884,2815370280.0,256,209152.0,8.71,B-,C+,Completed,,,,1984-01-01,0.0,,N,N,N,N,,,,92.2,859.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=3426,482015509022014,48201550902
8206,63_3431,63,Houston - West,33.0,The Woodlands,Montgomery,Woodland Meadows,,25335 Budde Road,Spring,TX,77380,30.1307311,-95.4523977,2812967111.0,248,292024.0,25.29,B+,A,Completed,,,,1999-01-01,0.0,,N,N,N,N,,,,98.8,1412.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=3431,483396916023007,48339691602
8207,63_3443,63,Houston - West,23.0,Bammel,Harris,Westmount at London Park,London Park,14545 Bammel North Houston Road,Houston,TX,77014,29.989443,-95.488053,2815379002.0,257,206664.0,9.26,B,B,Completed,,,,1983-01-01,0.0,,N,N,N,N,,,,94.9,1017.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=3443,482015511012004,48201551101
8208,63_3453,63,Houston - West,29.0,Cinco Ranch - north,Harris,"Grand Parkway, The","Providence Grand Parkway, The Grand Parkway Senior",22777 Franz Road,Katy,TX,77449,29.8010733,-95.7666454,2813950555.0,250,206982.0,11.51,A-,B,Completed,2008-05-15,2008-11-05,,2009-11-17,,,N,N,N,A,,,,98.8,1393.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=3453,482015425001004,48201542500
8209,63_3464,63,Houston - West,4.0,Reliant Park,Harris,Fountains at Almeda,Almeda Apartments,9000 Almeda Road,Houston,TX,77054,29.6781478,-95.3954435,7137971778.0,252,245520.0,10.07,A-,B-,Completed,2007-06-21,2007-10-15,,2009-04-13,0.0,,N,N,N,N,,,,94.4,1509.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=3464,482013341013017,48201334101
8210,63_3466,63,Houston - West,22.0,Jersey Village/Salsuma,Harris,Mansions at Hastings Green Senior,,11707 Fallbrook Drive,Houston,TX,77065,29.9282385,-95.5982527,2819552500.0,252,212940.0,10.03,A-,B+,Completed,,2007-11-15,,2007-11-15,0.0,,N,A,N,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=3466,482015524011003,48201552401
8211,63_3477,63,Houston - West,29.0,Cinco Ranch - north,Harris,Lancaster,,20100 Park Row Drive,Katy,TX,77449,29.7907127,-95.7248103,2818292227.0,252,260382.0,13.73,A,B,Completed,2006-12-13,2007-03-19,,2008-01-01,0.0,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=3477,482015424013006,48201542401
8212,63_348,63,Houston - West,15.0,Sugar Land - south,Fort Bend,Foundations at Austin Colony,Gables Austin Colony,1800 Austin Pkwy,Sugar Land,TX,77479,29.5859989,-95.6212768,2819806726.0,237,231557.0,10.98,B+,A-,Completed,,,,1983-01-01,0.0,,N,N,N,N,,,,95.4,1365.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=348,481576740022028,48157674002
8213,63_3480,63,Houston - West,1.0,West End/Downtown,Harris,"Westheimer, The",Alexan Westheimer,2001 Westheimer Road,Houston,TX,77098,29.7418838,-95.4087632,7135231300.0,244,233502.0,2.73,A,B+,Completed,2006-09-19,2007-06-25,,2009-02-09,0.0,,N,N,N,N,,,,95.9,1834.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=3480,482014108022000,48201410802
8214,63_3482,63,Houston - West,22.0,Jersey Village/Salsuma,Harris,Idlewilde Apartment Homes,,9915 FM 1960 Road West,Houston,TX,77070,29.940657,-95.570774,2814690614.0,250,262457.0,15.9,B+,B,Completed,2006-05-09,2007-08-23,,2008-04-01,0.0,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=3482,482015515012008,48201551501
8215,63_3510,63,Houston - West,7.0,West Bellaire,Harris,Deerfield,,10001 Club Creek Drive,Houston,TX,77036,29.6842993,-95.5523821,7135416602.0,246,180292.0,7.0,C+,C,Completed,,,,1977-01-01,0.0,,N,N,N,N,,,,100.0,700.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=3510,482014335052001,48201433505
8216,63_3525,63,Houston - West,23.0,Bammel,Harris,Garden City,,2611 Garden City Drive,Houston,TX,77088,29.8826889,-95.4521451,8326728905.0,252,221216.0,18.26,C+,C+,Completed,,,,1986-01-01,0.0,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=3525,482015331002001,48201533100
8217,63_3534,63,Houston - West,22.0,Jersey Village/Salsuma,Harris,Costa Vizcaya,,12020 North Gessner Road,Houston,TX,77040,29.94833,-95.54425,2819707032.0,252,274212.0,24.0,B+,B,Completed,,2007-11-07,,2008-10-14,,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=3534,482015515021012,48201551502
8218,63_3575,63,Houston - West,1.0,West End/Downtown,Harris,Post 510,,510 Richmond Avenue,Houston,TX,77006,29.7350376,-95.386348,8323038004.0,242,207369.0,2.12,A,A-,Completed,,2012-03-01,,2013-01-01,0.0,,N,N,N,N,,0.0,,95.9,1513.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=3575,482014107061022,48201410706
8219,63_3600,63,Houston - West,11.0,Bunker Hill Village,Harris,Ashford Briar Point,"Palms at Kirkwood, Waters at Kirkwood",11710 Briar Forest Drive,Houston,TX,77077,29.7476541,-95.5850415,2814165201.0,256,186095.0,7.41,B,B,Completed,,,,1978-01-01,0.0,,N,N,N,N,,,,96.9,1030.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=3600,482014511002006,48201451100
8220,63_3621,63,Houston - West,23.0,Bammel,Harris,Live Oak Bend,Greenridge Park,1351 Greens Pkwy,Houston,TX,77067,29.94077,-95.4401668,2818750691.0,252,166208.0,8.33,C+,B-,Completed,,,,1982-01-01,0.0,,N,N,N,N,,,,99.2,802.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=3621,482015501021000,48201550102
8221,63_3624,63,Houston - West,17.0,Sugar Land - north,Harris,Summerstone,,9301 Dairy View Lane,Houston,TX,77099,29.6781194,-95.5990567,2815688490.0,242,188734.0,8.17,B-,B,Completed,,,,1984-01-01,0.0,,N,N,N,N,,,,95.0,830.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=3624,482014537022011,48201453702
8222,63_3641,63,Houston - West,18.0,Royal Oaks Country Club,Harris,Oaks of Ashford Point,,4040 Synott Road,Houston,TX,77082,29.714246,-95.6157939,2815317676.0,255,238459.0,8.38,B,B+,Completed,,,,1983-01-01,0.0,,N,N,N,N,,,,94.1,966.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=3641,482014518002009,48201451800
8223,63_3675,63,Houston - West,22.0,Jersey Village/Salsuma,Harris,Pinnacle,,10451 Huffmeister Road,Houston,TX,77065,29.9284645,-95.6294322,2818072000.0,248,250320.0,15.14,A,B+,Completed,,,,2004-01-01,0.0,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=3675,482015522003035,48201552200
8224,63_3676,63,Houston - West,17.0,Sugar Land - north,Harris,Aspen Park,Family Tree,8811 Boone Road,Houston,TX,77099,29.6819788,-95.5728416,2814983714.0,256,261376.0,10.75,B-,B-,Completed,,,,1982-01-01,0.0,,N,A,N,N,,0.0,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=3676,482014536031001,48201453603
8225,63_3681,63,Houston - West,23.0,Bammel,Harris,Champion Townhomes on the Green,Providence at Veterans Memorial,11201 Veterans Memorial Drive,Houston,TX,77067,29.942405,-95.4644179,2814443409.0,238,286216.0,28.99,A,B-,Completed,,,,2004-06-01,0.0,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=3681,482015508001006,48201550800
8226,63_3699,63,Houston - West,7.0,West Bellaire,Harris,Valle Vista,Emerald Isle,9901 Club Creek Drive,Houston,TX,77036,29.6820569,-95.5512009,7137778140.0,238,200840.0,7.18,B,C,Completed,,,,1977-01-01,0.0,,N,N,N,N,,,,91.2,849.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=3699,482014335051000,48201433505
8227,63_3732,63,Houston - West,7.0,West Bellaire,Harris,Oak Tree Manor,,14603 Fonmeadow,Houston,TX,77035,29.6377907,-95.5068926,7137282228.0,250,205998.0,8.85,B-,C+,Completed,,,,2005-01-01,0.0,,N,A,N,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=3732,482014222005005,48201422200
8228,63_3741,63,Houston - West,22.0,Jersey Village/Salsuma,Harris,Wellington Park,,9100 Mills Road,Houston,TX,77070,29.957458,-95.555487,2818970600.0,244,242274.0,13.1,B+,B,Completed,,,,2004-01-01,0.0,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=63&PropertyID=3741,482015526033003,48201552603
